"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Lehman",3,0,20,15,74,0.068,17,1,8,23,9,1,6,2,25,0,"6082876"
"Bethany (WV)",3,0,25,21,86,0.047,24,2,14,25,4,2,4,2,31,0,"6082877"
"Thiel",3,0,35,12,76,0.303,34,4,10,37,2,1,16,1,48,0,"6082877"
"King's (PA)",3,0,19,15,78,0.051,18,1,7,23,8,5,2,0,26,0,"6082878"
"Stevenson",3,0,45,15,93,0.323,40,8,11,36,1,5,2,0,59,0,"6082878"
"Va. Wesleyan",3,0,18,19,91,-0.011,18,2,11,36,6,1,14,0,28,0,"6082881"
"Southern Va.",3,0,39,17,99,0.222,34,6,20,39,2,2,14,0,54,0,"6082881"
"Calvin",3,0,40,21,102,0.186,37,5,17,37,4,2,4,2,49,0,"6082880"
"Mount Union",3,0,38,12,89,0.292,36,4,9,35,5,4,8,0,50,0,"6082880"
"Carlow",3,0,8,11,39,-0.077,7,5,17,14,18,3,0,1,16,0,"6082882"
"SUNY Potsdam",3,0,23,14,53,0.17,20,18,15,19,5,0,2,0,42,1,"6082882"
"Bryn Athyn",3,0,23,21,94,0.021,22,4,7,47,9,3,0,9,30,1,"6082888"
"Valley Forge",3,0,34,17,104,0.163,28,9,10,44,4,2,16,9,53,0,"6082888"
"Randolph-Macon",4,0,53,31,156,0.141,49,2,9,65,3,4,8,0,63,0,"6082887"
"Roanoke",4,0,44,33,150,0.073,40,3,9,57,2,2,22,0,60,0,"6082887"
"Olivet",3,0,17,14,61,0.049,14,2,10,8,7,2,4,0,23,0,"6082883"
"Wittenberg",3,0,42,9,68,0.485,31,7,11,25,2,1,4,0,52,0,"6082883"
"Trine",5,0,39,20,123,0.154,35,3,17,44,7,5,12,3,53,0,"6082884"
"Baldwin Wallace",5,0,63,29,145,0.234,61,7,17,57,3,1,12,0,77,0,"6082884"
"Adrian",3,0,34,20,109,0.128,33,5,6,43,5,6,2,1,46,0,"6082886"
"Mt. St. Joseph",3,0,46,21,121,0.207,40,5,11,45,5,6,6,1,60,0,"6082886"
"Wabash",5,0,67,25,141,0.298,58,4,15,41,3,2,6,1,76,1,"6082889"
"Westminster (MO)",5,0,50,17,119,0.277,48,3,7,40,4,2,12,0,61,0,"6082889"
"Greenville",3,0,20,21,75,-0.013,19,3,10,26,7,3,12,0,32,0,"6082885"
"North Park",3,0,36,17,82,0.232,32,7,11,33,3,0,10,1,48,0,"6082885"
"Hobart",3,0,10,17,53,-0.132,9,4,13,15,8,2,8,1,20,0,"6082890"
"Master's",3,0,35,13,66,0.333,30,8,20,20,4,1,8,0,48,0,"6082890"
"Penn St.-Schuylkill",3,0,10,23,56,-0.232,9,0,10,17,16,1,2,0,12,0,"6082893"
"Saint Elizabeth",3,0,22,7,54,0.278,19,16,8,21,0,0,6,0,41,0,"6082893"
"Calumet Col.",0,0,28,24,91,0.044,28,11,18,30,5,0,6,0,42,1,"6367694"
"Maranatha Baptist",0,0,12,22,71,-0.141,10,5,12,30,11,0,2,0,18,2,"6367694"
"Regis (MA)",3,0,30,22,97,0.082,27,3,15,33,4,2,6,0,38,1,"6082894"
"Emmanuel (MA)",3,0,31,12,83,0.229,26,4,14,29,3,2,6,0,40,1,"6082894"
"Penn St.-Schuylkill",3,0,13,10,43,0.07,12,2,13,10,15,1,2,1,17,1,"6082896"
"Lancaster Bible",3,0,33,10,55,0.418,29,15,16,18,2,0,0,0,48,0,"6082896"
"St. Joseph's (Brkln)",3,0,25,14,83,0.133,24,8,8,32,5,0,2,1,34,1,"6082901"
"New Jersey City",3,0,45,15,96,0.313,43,5,8,29,8,2,10,2,57,0,"6082901"
"Rutgers-Newark",3,0,31,19,75,0.16,28,1,16,17,4,1,12,0,39,0,"6082897"
"Southern Va.",3,0,33,15,69,0.261,31,4,14,23,1,1,16,0,46,0,"6082897"
"Ramapo",4,0,53,16,103,0.359,48,12,15,34,2,2,8,3,71,0,"6082898"
"Sarah Lawrence",4,0,37,17,90,0.222,36,2,12,29,12,0,8,0,43,0,"6082898"
"Dean",3,0,17,15,50,0.04,16,5,13,16,10,3,6,0,28,2,"6082900"
"Lasell",3,0,35,12,65,0.354,30,10,18,14,5,0,10,0,50,0,"6082900"
"Messiah",3,0,41,7,68,0.5,37,10,10,24,1,1,6,0,55,0,"6082895"
"Widener",3,0,28,10,69,0.261,28,1,12,14,10,1,2,1,31,0,"6082895"
"King's (PA)",3,0,34,7,59,0.458,27,6,12,28,6,3,4,1,45,0,"6082905"
"Hood",3,0,23,20,81,0.037,21,6,15,14,6,1,0,0,30,0,"6082905"
"Carlow",4,0,30,28,92,0.022,27,6,19,21,12,0,0,0,36,1,"6082903"
"SUNY Potsdam",4,0,35,24,83,0.133,29,12,11,31,6,2,4,0,51,0,"6082903"
"Regis (MA)",3,0,45,17,107,0.262,37,5,10,35,5,0,8,0,54,0,"6082891"
"Elms",3,0,29,17,87,0.138,28,5,9,35,5,1,8,0,39,0,"6082891"
"Geneva",3,0,25,18,112,0.063,23,4,9,52,3,2,6,1,34,4,"6082907"
"Chatham",3,0,38,17,118,0.178,37,3,10,61,4,2,12,3,49,0,"6082907"
"Arcadia",5,0,48,28,127,0.157,37,7,15,55,10,1,10,0,61,0,"6082906"
"Misericordia",5,0,53,17,129,0.279,49,10,23,41,7,2,29,0,79.5,0,"6082906"
"Vassar",3,0,47,5,84,0.5,42,4,12,36,4,1,14,0,59,1,"6082918"
"Marymount (VA)",3,0,26,15,84,0.131,26,4,7,24,4,1,3,0,32.5,0,"6082918"
"Old Westbury",3,0,17,13,63,0.063,15,4,4,24,9,1,0,1,22,0,"6082892"
"Ramapo",3,0,47,9,87,0.437,42,9,12,31,4,0,4,1,58,0,"6082892"
"Dominican (IL)",5,0,64,29,132,0.265,60,3,14,57,10,4,6,2,74,0,"6082904"
"Wis. Lutheran",5,0,43,19,133,0.18,39,10,20,36,3,6,13,1,65.5,0,"6082904"
"Edgewood",4,0,44,22,134,0.164,40,5,12,54,6,4,12,1,59,0,"6082902"
"St. Norbert",4,0,52,18,135,0.252,49,6,13,62,5,2,8,0,64,0,"6082902"
"Olivet",3,0,26,19,77,0.091,26,6,13,24,7,0,2,0,33,0,"6082920"
"Mt. St. Joseph",3,0,35,11,74,0.324,34,7,12,22,6,8,2,0,51,0,"6082920"
"Rivier",3,0,37,9,75,0.373,32,7,14,23,1,3,4,0,49,1,"6082927"
"Dean",3,0,16,17,62,-0.016,14,1,8,28,7,2,4,0,21,5,"6082927"
"St. Joseph's (L.I.)",3,0,39,6,66,0.5,35,8,8,25,0,0,14,0,54,0,"6082926"
"St. Joseph's (Brkln)",3,0,13,21,70,-0.114,13,0,5,21,8,1,0,2,14,1,"6082926"
"Messiah",4,0,59,15,103,0.427,53,9,20,36,7,1,18,0,78,0,"6082925"
"Baruch",4,0,34,19,100,0.15,33,7,9,24,9,1,10,0,47,0,"6082925"
"Bethany (WV)",3,0,15,24,77,-0.117,14,2,12,25,5,2,0,1,19,1,"6082922"
"Grove City",3,0,29,6,65,0.354,24,5,13,35,2,5,16,4,47,0,"6082922"
"NYU",4,0,62,19,123,0.35,56,8,18,35,6,4,8,0,78,0,"6082921"
"St. John Fisher",4,0,46,14,98,0.327,46,6,10,35,8,7,6,0,62,1,"6082921"
"Pratt",3,0,17,22,77,-0.065,17,3,12,22,5,1,4,1,23,0,"6082916"
"Wilson",3,0,35,11,68,0.353,33,5,14,31,3,2,16,0,50,0,"6082916"
"Calvin",3,0,23,19,88,0.045,18,2,15,29,7,1,4,2,28,0,"6082915"
"Baldwin Wallace",3,0,33,7,71,0.366,31,7,15,38,2,3,4,3,45,0,"6082915"
"Adrian",3,0,24,20,79,0.051,22,2,11,30,8,3,8,0,33,0,"6082914"
"Wittenberg",3,0,34,10,77,0.312,30,8,12,32,2,3,6,0,48,0,"6082914"
"SUNY New Paltz",5,0,57,29,145,0.193,52,4,19,57,8,3,14,7,71,0,"6082913"
"Nazareth",5,0,55,23,136,0.235,50,8,19,53,4,0,14,7,70,0,"6082913"
"Nichols",3,0,48,12,106,0.34,47,1,9,48,1,5,14,1,61,0,"6082912"
"Endicott",3,0,40,17,112,0.205,40,1,7,41,1,1,6,1,45,0,"6082912"
"Trine",5,0,58,28,147,0.204,55,6,19,46,6,1,8,0,69,0,"6082911"
"Mount Union",5,0,58,22,131,0.275,57,6,10,54,6,4,10,0,73,0,"6082911"
"Penn St.-Behrend",3,0,33,22,97,0.113,29,3,12,34,3,1,8,1,41,0,"6082910"
"Penn St.-Altoona",3,0,38,20,100,0.18,33,3,13,37,3,1,12,1,48,0,"6082910"
"IIT",5,0,55,21,158,0.215,51,1,13,62,5,2,16,3,66,0,"6082909"
"Marian (WI)",5,0,72,33,182,0.214,67,5,17,72,1,1,6,1,81,0,"6082909"
"MSOE",4,0,66,26,147,0.272,62,4,14,51,2,4,15,1,81.5,0,"6082917"
"Benedictine (IL)",4,0,48,22,144,0.181,46,2,10,44,4,2,18,2,61,0,"6082917"
"Rockford",3,0,20,21,82,-0.012,19,3,16,21,6,1,2,1,25,0,"6082919"
"Lakeland",3,0,32,10,67,0.328,29,6,12,33,3,2,14,1,47,0,"6082919"
"Aurora",3,0,50,15,105,0.333,41,2,17,32,2,4,2,0,57,1,"6082908"
"Concordia Wisconsin",3,0,26,18,85,0.094,21,2,6,33,2,0,8,0,32,0,"6082908"
"Va. Wesleyan",3,0,33,18,110,0.136,31,0,8,39,6,2,11,2,40.5,0,"6082923"
"Kean",3,0,43,20,108,0.213,41,6,10,46,0,2,2,2,52,0,"6082923"
"Elms",3,0,28,18,84,0.119,27,0,10,30,4,1,4,0,31,0,"6082928"
"Emmanuel (MA)",3,0,41,12,86,0.337,38,4,11,35,0,2,12,0,53,0,"6082928"
"Elmira",4,0,50,31,142,0.134,47,4,16,56,5,6,6,0,63,0,"6082930"
"Arcadia",4,0,39,19,125,0.16,38,5,17,54,4,6,8,0,54,0,"6082930"
"King's (PA)",4,0,35,28,105,0.067,33,3,13,26,6,6,12,2,50,3,"6082931"
"Mount Aloysius",4,0,45,28,109,0.156,42,6,12,32,3,0,18,2,60,0,"6082931"
"Carlow",3,0,14,18,54,-0.074,11,1,15,12,16,3,0,0,18,0,"6082932"
"SUNY Poly",3,0,25,6,45,0.422,21,16,11,21,1,4,0,0,45,0,"6082932"
"Vassar",3,0,35,11,72,0.333,30,4,14,35,7,1,13,0,46.5,0,"6082933"
"East. Mennonite",3,0,25,16,82,0.11,22,7,18,23,4,0,0,0,32,1,"6082933"
"St. Joseph's (L.I.)",3,0,42,6,91,0.396,37,3,3,39,5,1,8,1,50,0,"6082938"
"New Jersey City",3,0,41,22,109,0.174,41,5,6,37,3,0,4,3,48,0,"6082938"
"Old Westbury",3,0,26,19,81,0.086,22,3,4,26,8,1,0,2,30,0,"6082940"
"Sarah Lawrence",3,0,39,14,83,0.301,38,8,11,31,3,3,8,0,54,0,"6082940"
"Houghton",3,0,14,22,65,-0.123,13,2,6,18,10,0,2,0,17,0,"6082941"
"St. John Fisher",3,0,33,2,55,0.564,28,10,11,23,2,2,12,0,51,0,"6082941"
"Rivier",5,0,43,25,148,0.122,38,6,12,52,10,3,26,0,65,1,"6082943"
"Lasell",5,0,59,28,157,0.197,52,10,16,75,6,3,14,0,79,1,"6082943"
"Saint Elizabeth",3,0,13,20,70,-0.1,12,2,11,20,11,0,0,0,15,0,"6082937"
"Lancaster Bible",3,0,31,7,66,0.364,31,11,14,34,2,1,14,0,50,0,"6082937"
"Baruch",5,0,57,21,142,0.254,55,4,16,50,4,2,11,0,68.5,1,"6082936"
"Widener",5,0,71,20,147,0.347,67,4,28,54,4,3,22,0,89,0,"6082936"
"SUNY Poly",5,0,70,27,185,0.232,63,10,16,65,5,3,0,0,83,1,"6082946"
"SUNY Potsdam",5,0,68,17,163,0.313,66,5,15,71,10,10,2,0,84,0,"6082946"
"Loras",3,0,29,19,94,0.106,24,3,11,31,5,2,2,0,35,0,"6082935"
"Carthage",3,0,40,8,84,0.381,35,5,13,41,3,2,10,0,52,0,"6082935"
"Greenville",3,0,27,15,93,0.129,24,2,6,35,8,1,2,0,31,0,"6082944"
"Concordia Chicago",3,0,43,10,91,0.363,41,8,8,42,2,1,4,0,54,0,"6082944"
"Elmira",3,0,31,16,88,0.17,28,2,9,34,11,1,0,0,34,0,"6082948"
"Misericordia",3,0,37,7,85,0.353,34,11,12,32,2,1,2,0,50,0,"6082948"
"Rutgers-Newark",5,0,50,30,139,0.144,49,6,10,51,2,1,18,1,66,2,"6082929"
"Va. Wesleyan",5,0,53,33,145,0.138,48,2,15,50,6,3,13,0,64.5,1,"6082929"
"Maranatha Baptist",0,0,7,16,59,-0.153,7,2,10,24,15,1,4,1,12,0,"6082945"
"Viterbo",0,0,34,21,82,0.159,30,15,11,32,2,0,6,0,52,0,"6082945"
"Ill. Wesleyan",3,0,27,22,90,0.056,26,3,13,27,4,1,4,0,33,0,"6082934"
"North Central (IL)",3,0,35,9,76,0.342,30,4,9,34,3,5,6,0,47,0,"6082934"
"Augustana (IL)",5,0,61,20,141,0.291,58,4,13,58,4,0,15,2,72.5,0,"6082939"
"Clarke",5,0,59,30,153,0.19,55,4,10,49,4,6,6,1,72,0,"6082939"
"Mount Aloysius",3,0,39,15,83,0.289,37,5,10,35,6,5,8,2,53,0,"6082947"
"Hood",3,0,38,27,103,0.107,36,6,11,28,5,1,8,0,49,1,"6082947"
"East. Mennonite",5,0,62,21,142,0.289,56,3,19,43,6,3,15,0,75.5,1,"6082949"
"Marymount (VA)",5,0,58,26,143,0.224,55,6,16,45,3,1,15,0,72.5,0,"6082949"
"Wabash",3,0,32,22,82,0.122,28,4,16,27,2,0,8,0,40,0,"6367577"
"Maryville (MO)",3,0,37,13,79,0.304,34,2,15,21,4,2,17,0,49.5,0,"6367577"
"Houghton",3,0,19,12,60,0.117,17,1,12,17,8,1,10,1,26,0,"6082950"
"Nazareth",3,0,41,15,78,0.333,40,8,19,23,1,1,8,0,54,0,"6082950"
"Manhattanville",3,0,47,16,85,0.365,42,13,13,29,1,0,4,1,62,0,"6082951"
"Yeshiva",3,0,12,8,51,0.078,10,1,6,19,13,2,2,1,16,0,"6082951"
"Manhattanville",3,0,34,16,73,0.247,30,10,14,28,5,1,4,2,47,0,"6082952"
"UMSV",3,0,19,14,67,0.075,19,5,17,19,10,0,4,0,26,0,"6082952"
"NYU",3,0,38,14,98,0.245,34,5,7,36,6,1,20,1,54,0,"6082953"
"Nazareth",3,0,33,25,98,0.082,33,6,6,36,5,0,8,2,43,0,"6082953"
"SUNY New Paltz",5,0,57,28,133,0.218,52,5,20,39,6,2,10,0,69,0,"6082954"
"St. John Fisher",5,0,55,16,117,0.333,52,6,19,38,5,3,24,1,76,0,"6082954"
"Yeshiva",4,0,26,16,106,0.094,23,8,16,37,10,3,2,3,38,0,"6082955"
"UMSV",4,0,51,26,122,0.205,49,10,12,55,8,3,4,1,66,0,"6082955"
"Buffalo St.",4,0,52,21,138,0.225,49,5,20,46,4,2,14,1,66,0,"6355267"
"Thiel",4,0,51,25,135,0.193,49,4,12,48,5,5,16,2,68,0,"6355267"
"Widener",4,0,59,24,132,0.265,48,1,19,31,4,3,8,2,67,1,"6082149"
"Elizabethtown",4,0,69,28,138,0.297,63,4,20,44,1,3,10,1,81,0,"6082149"
"Purchase",3,0,33,21,105,0.114,30,1,11,42,8,1,6,2,38,0,"6367881"
"Ramapo",3,0,39,14,100,0.25,37,8,12,46,1,5,2,1,53,0,"6367881"
"John Jay",3,0,31,17,76,0.184,29,11,11,26,2,8,4,0,52,0,"6082961"
"CCNY",3,0,18,24,78,-0.077,16,2,6,20,11,4,4,0,26,0,"6082961"
"Lehman",3,0,33,14,107,0.178,29,5,5,53,4,3,8,3,45,0,"6082960"
"York (NY)",3,0,28,30,123,-0.016,27,4,7,49,5,1,11,2,38.5,0,"6082960"
"Purchase",3,0,40,19,104,0.202,39,9,7,41,3,0,10,2,54,0,"6082962"
"UMSV",3,0,26,17,89,0.101,26,3,9,38,9,1,8,2,34,0,"6082962"
"Hunter",4,0,51,17,99,0.343,50,2,19,26,9,2,2,2,56,1,"6082963"
"Baruch",4,0,54,13,99,0.414,50,9,17,26,2,1,10,4,69,0,"6082963"
"Lancaster Bible",5,0,48,29,124,0.153,44,8,11,31,4,3,10,0,64,0,"6082964"
"Marymount (VA)",5,0,63,21,124,0.339,61,4,17,36,8,1,8,0,72,0,"6082964"
"Medgar Evers",3,0,4,7,33,-0.091,2,2,6,10,27,0,0,1,6,1,"6082965"
"Brooklyn",3,0,31,3,45,0.622,29,27,8,22,2,0,0,0,58,0,"6082965"
"American Int'l",5,0,54,27,132,0.205,49,6,18,45,6,1,16,2,69,0,"6367914"
"Emerson",5,0,48,30,126,0.143,45,6,22,45,6,2,14,0,63,0,"6367914"
"Old Westbury",4,0,45,24,132,0.159,41,10,7,69,6,5,12,4,66,0,"6082975"
"St. Joseph's (Brkln)",4,0,46,30,150,0.107,41,6,12,57,10,2,2,0,55,1,"6082975"
"Yeshiva",3,0,12,17,62,-0.081,12,0,3,16,8,1,0,3,13,0,"6082976"
"St. Joseph's (L.I.)",3,0,43,7,72,0.5,41,8,9,29,0,2,8,0,57,0,"6082976"
"Manhattanville",3,0,28,15,85,0.153,27,2,9,19,4,1,0,7,31,0,"6082972"
"New Jersey City",3,0,47,5,76,0.553,43,4,9,35,2,3,9,1,58.5,0,"6082972"
"Penn St.-Altoona",3,0,33,12,57,0.368,32,10,16,18,3,3,6,1,49,0,"6082971"
"Carlow",3,0,16,16,53,0,15,3,14,11,10,2,2,2,22,0,"6082971"
"Buffalo St.",4,0,51,23,122,0.23,48,3,13,52,5,1,16,0,63,0,"6082969"
"Houghton",4,0,30,25,116,0.043,28,5,12,39,3,2,2,0,38,0,"6082969"
"Sarah Lawrence",3,0,23,15,73,0.11,22,0,4,23,7,0,0,1,23,0,"6082967"
"Ramapo",3,0,49,11,89,0.427,45,7,13,34,0,8,0,0,64,0,"6082967"
"Gallaudet",5,0,54,26,164,0.171,48,6,15,65,4,6,14,7,73,0,"6082957"
"Neumann",5,0,55,28,162,0.167,46,4,6,77,6,1,6,2,63,0,"6082957"
"Regis (MA)",4,0,46,16,101,0.297,43,6,16,44,3,0,6,1,55,0,"6082959"
"Rivier",4,0,38,20,110,0.164,37,3,13,34,6,1,6,2,45,2,"6082959"
"Wis. Lutheran",4,0,45,24,142,0.148,42,1,16,55,5,2,10,1,53,1,"6082968"
"Concordia Wisconsin",4,0,46,23,132,0.174,42,5,12,62,1,2,17,2,61.5,0,"6082968"
"Concordia Chicago",4,0,54,18,144,0.25,52,2,7,69,0,4,19,0,69.5,1,"6082973"
"IIT",4,0,59,27,161,0.199,56,0,10,71,2,1,8,1,64,0,"6082973"
"MSOE",3,0,49,14,119,0.294,46,3,9,52,2,3,14,1,62,0,"6082966"
"St. Norbert",3,0,35,20,115,0.13,35,2,5,49,3,1,0,1,38,0,"6082966"
"Benedictine (IL)",4,0,49,16,131,0.252,47,2,16,48,2,0,18,0,60,0,"6082970"
"Aurora",4,0,50,28,141,0.156,46,2,14,53,2,1,15,0,60.5,0,"6082970"
"Lakeland",4,0,41,27,117,0.12,40,3,20,32,5,5,10,0,54,0,"6082974"
"Edgewood",4,0,46,19,102,0.265,43,5,16,42,3,4,20,0,65,0,"6082974"
"UC Santa Barbara",5,0,76,16,142,0.423,71,4,25,52,5,1,18,0,90,1,"6367071"
"Cal Lutheran",5,0,57,22,146,0.24,54,5,14,39,4,0,12,0,68,0,"6367071"
"Dean",3,0,31,14,74,0.23,27,14,12,27,4,2,2,2,48,0,"6082979"
"Fisher",3,0,10,17,58,-0.121,8,4,10,22,14,5,0,4,19,0,"6082979"
"Valley Forge",5,0,50,20,178,0.169,42,6,17,74,4,5,4,4,63,0,"6082978"
"Saint Elizabeth",5,0,60,23,195,0.19,51,5,19,81,6,2,10,3,72,0,"6082978"
"Va. Wesleyan",5,0,53,23,150,0.2,49,7,14,53,6,4,16,0,72,0,"6082984"
"Randolph",5,0,57,35,160,0.138,49,6,10,61,7,3,14,0,73,0,"6082984"
"Springfield",4,0,60,21,133,0.293,56,10,20,43,3,3,2,0,74,0,"6082980"
"Nichols",4,0,39,16,106,0.217,38,3,9,41,10,4,6,2,49,0,"6082980"
"Emmanuel (MA)",3,0,32,11,61,0.344,32,13,9,18,1,3,0,0,48,0,"6082985"
"Curry",3,0,26,16,63,0.159,24,1,13,14,13,0,6,0,30,1,"6082985"
"Hood",3,0,17,23,66,-0.091,13,2,8,13,10,2,0,0,21,0,"6082982"
"Stevenson",3,0,34,9,61,0.41,31,10,10,21,2,2,12,0,52,0,"6082982"
"Averett",3,0,17,26,92,-0.098,16,0,10,40,5,2,6,3,22,0,"6082983"
"Regent",3,0,29,23,96,0.063,25,5,12,47,0,6,4,2,42,0,"6082983"
"Roosevelt",5,0,70,25,153,0.294,69,2,20,60,5,3,8,2,79,1,"6314168"
"Wis.-Stevens Point",5,0,50,19,138,0.225,48,5,14,49,2,6,12,1,67,1,"6314168"
"Juniata",4,0,58,14,115,0.383,52,8,22,39,4,3,12,2,75,0,"6082988"
"Elizabethtown",4,0,44,19,108,0.231,41,4,12,36,8,2,6,2,53,0,"6082988"
"Wilson",4,0,43,20,127,0.181,41,15,16,59,3,2,8,5,64,0,"6082999"
"Bryn Athyn",4,0,26,18,117,0.068,25,3,11,49,15,1,0,3,30,0,"6082999"
"Thiel",4,0,51,17,133,0.256,47,4,10,58,2,5,8,3,64,0,"6082998"
"Grove City",4,0,49,25,144,0.167,42,2,14,50,4,1,12,1,58,0,"6082998"
"Hiram",5,0,50,36,152,0.092,49,7,13,64,5,3,10,1,65,0,"6082987"
"Geneva",5,0,51,29,156,0.141,49,5,19,56,7,1,28,1,71,0,"6082987"
"Saint Vincent",3,0,35,10,74,0.338,29,9,11,22,8,2,4,0,48,0,"6083000"
"Bethany (WV)",3,0,25,15,65,0.154,25,8,13,26,9,0,12,0,39,0,"6083000"
"Eastern",4,0,40,20,110,0.182,39,5,17,31,10,0,6,0,48,2,"6082989"
"Widener",4,0,50,20,112,0.268,45,10,14,41,5,1,16,0,69,1,"6082989"
"Wilkes",5,0,42,27,140,0.107,41,6,13,49,2,0,10,0,53,0,"6082990"
"Drew",5,0,64,16,144,0.333,55,2,22,60,6,1,16,1,75,0,"6082990"
"Misericordia",3,0,21,10,65,0.169,19,2,18,17,10,1,8,2,28,0,"6082991"
"Messiah",3,0,37,13,73,0.329,34,10,17,32,2,1,6,2,51,0,"6082991"
"East. Mennonite",3,0,25,20,87,0.057,24,3,11,27,5,0,4,1,30,0,"6082992"
"Randolph-Macon",3,0,38,11,84,0.321,35,5,11,35,3,2,10,0,50,0,"6082992"
"Vassar",5,0,55,25,144,0.208,53,9,24,44,5,3,17,0,75.5,0,"6082993"
"SUNY New Paltz",5,0,51,26,134,0.187,49,5,15,55,9,5,24,0,73,0,"6082993"
"Arcadia",3,0,43,13,90,0.333,38,7,13,32,1,5,6,3,58,1,"6082994"
"King's (PA)",3,0,30,15,85,0.176,28,1,8,25,7,1,12,1,38,0,"6082994"
"Cairn",4,0,37,12,81,0.309,33,6,13,33,9,2,10,0,50,0,"6082996"
"Pratt",4,0,38,22,105,0.152,36,9,18,27,6,2,2,1,50,0,"6082996"
"Rutgers-Newark",4,0,63,18,141,0.319,60,9,13,55,1,2,3,1,75.5,3,"6082997"
"Kean",4,0,54,18,142,0.254,49,1,14,50,9,2,2,2,58,0,"6082997"
"Loras",3,0,49,5,90,0.489,45,3,20,34,1,2,4,2,56,0,"6082995"
"North Park",3,0,25,12,77,0.169,24,1,10,27,3,2,0,1,28,0,"6082995"
"UC Santa Cruz",4,0,61,26,150,0.233,58,3,17,54,3,2,4,0,68,1,"6082986"
"North Central (IL)",4,0,55,18,132,0.28,53,3,13,53,3,10,6,0,71,1,"6082986"
"Simpson (CA)",3,0,23,13,77,0.13,20,3,9,23,10,1,4,0,29,1,"6082981"
"Cal Lutheran",3,0,40,11,80,0.363,33,10,10,33,3,1,6,0,54,1,"6082981"
"Baruch",5,0,50,35,166,0.09,48,10,17,70,9,1,6,0,64,0,"6083002"
"Lehman",5,0,43,17,140,0.186,40,9,17,65,10,3,8,0,59,0,"6083002"
"John Jay",4,0,41,26,116,0.129,38,0,13,35,8,1,10,6,47,0,"6083001"
"Hunter",4,0,48,22,112,0.232,44,8,14,36,0,1,22,5,68,0,"6083001"
"Brooklyn",3,0,30,14,72,0.222,30,7,13,31,2,2,6,0,42,0,"6083012"
"York (NY)",3,0,22,26,84,-0.048,19,2,12,24,7,1,4,0,27,0,"6083012"
"Medgar Evers",3,0,11,13,51,-0.039,9,1,9,8,18,0,0,0,12,0,"6083003"
"CCNY",3,0,34,15,61,0.311,30,18,9,20,1,0,0,0,52,0,"6083003"
"MIT",4,0,53,28,124,0.202,51,12,18,47,7,2,18,0,76,0,"6083005"
"Elms",4,0,28,22,105,0.057,27,7,10,37,12,3,18,3,47,0,"6083005"
"UMSV",3,0,20,20,68,0,19,1,11,22,12,1,0,0,22,0,"6083004"
"Ramapo",3,0,30,10,66,0.303,25,12,12,26,1,3,2,2,46,0,"6083004"
"Ottawa (KS)",3,0,42,17,96,0.26,39,5,10,36,3,3,12,1,56,0,"6083071"
"Simpson",3,0,23,19,82,0.049,23,3,7,30,5,1,4,1,29,0,"6083071"
"New Jersey City",3,0,38,17,87,0.241,36,7,8,49,3,3,8,0,52,0,"6083014"
"St. Joseph's (Brkln)",3,0,20,14,90,0.067,18,3,15,27,7,1,0,0,24,0,"6083014"
"Sarah Lawrence",4,0,31,17,103,0.136,28,7,10,26,6,3,6,3,44,0,"6083007"
"Purchase",4,0,57,19,110,0.345,56,6,13,47,7,5,8,2,72,0,"6083007"
"Lasell",4,0,49,25,137,0.175,47,10,16,44,8,1,20,0,70,0,"6083008"
"Endicott",4,0,50,24,129,0.202,47,8,13,53,10,3,9,1,65.5,0,"6083008"
"Southern Va.",4,0,45,17,110,0.255,39,4,18,34,8,2,18,0,60,0,"6083009"
"Wentworth",4,0,43,29,114,0.123,41,8,18,38,4,1,8,0,56,0,"6083009"
"Emerson",3,0,22,19,78,0.038,22,1,19,20,6,2,6,0,28,1,"6083010"
"Rivier",3,0,28,13,67,0.224,27,6,13,31,1,0,12,1,40,1,"6083010"
"Lancaster Bible",3,0,48,14,100,0.34,42,7,11,30,1,0,8,2,59,0,"6083011"
"Neumann",3,0,29,12,75,0.227,25,1,6,28,7,2,8,2,36,0,"6083011"
"Manhattanville",3,0,28,18,83,0.12,28,1,11,16,3,0,4,1,31,0,"6083015"
"St. Joseph's (L.I.)",3,0,43,4,69,0.565,41,3,6,32,1,2,7,2,51.5,0,"6083015"
"Marian (WI)",4,0,57,31,140,0.186,56,1,13,57,8,0,6,2,61,0,"6083006"
"Concordia Wisconsin",4,0,50,12,125,0.304,46,8,10,42,1,2,20,1,70,0,"6083006"
"SUNY Potsdam",3,0,42,13,102,0.284,39,3,7,45,3,3,4,1,50,0,"6083017"
"Bard",3,0,35,17,104,0.173,34,3,13,38,3,2,2,0,41,0,"6083017"
"Marymount (VA)",5,0,53,21,126,0.254,51,3,15,33,8,3,13,1,65.5,1,"6083020"
"Rutgers-Newark",5,0,65,30,143,0.245,59,8,14,42,3,1,12,0,80,1,"6083020"
"MIT",3,0,34,22,97,0.124,32,2,13,28,5,2,2,0,39,0,"6083019"
"Elmira",3,0,32,12,79,0.253,28,5,8,30,2,4,0,0,41,0,"6083019"
"Chatham",4,0,42,22,99,0.202,34,10,15,42,4,2,6,3,57,0,"6083021"
