"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Valparaiso",4,55,23,150,0.213,53,5,7,64,75,1,0,22,5,71,0,"5678166"
"Murray St.",5,71,22,174,0.282,66,3,6,82,90,4,3,8,0,81,3,"5678177"
"Southern Ill.",5,61,21,179,0.223,57,4,8,67,98,3,9,10,0,79,1,"5678177"
"Bucknell",3,48,6,125,0.336,43,4,4,72,48,7,1,12,1,59,0,"5678192"
"Lafayette",3,31,19,128,0.094,29,7,2,60,69,4,1,4,0,41,1,"5678192"
"Indiana St.",3,29,18,98,0.112,28,0,3,39,70,7,1,10,1,35,0,"5678165"
"UNI",3,45,13,103,0.311,43,7,3,45,45,0,1,14,0,60,1,"5678165"
"George Washington",3,25,14,100,0.11,24,2,12,34,64,2,3,4,2,32,0,"5678186"
"VCU",3,47,11,97,0.371,44,2,9,55,38,2,2,2,1,52,0,"5678186"
"Creighton",3,43,11,103,0.311,40,8,1,57,31,0,0,12,0,57,0,"5678188"
"Seton Hall",3,26,14,107,0.112,25,0,9,39,72,8,0,4,0,28,0,"5678188"
"Marist",4,43,24,135,0.141,41,6,17,51,85,12,1,6,0,53,0,"5678189"
"Sacred Heart",4,43,20,127,0.181,40,12,11,54,67,6,3,16,0,66,1,"5678189"
"Bradley",3,38,15,118,0.195,35,3,6,40,63,3,2,4,1,45,0,"5678178"
"UIC",3,50,12,117,0.325,47,3,11,49,59,3,1,20,1,64,0,"5678178"
"Army West Point",3,45,18,127,0.213,40,6,5,50,57,0,2,18,0,62,1,"5678213"
"Navy",3,38,18,116,0.172,34,0,6,46,70,6,0,8,1,42,0,"5678213"
"UC Irvine",3,40,10,92,0.326,39,6,1,45,49,4,1,16,2,55,0,"5678144"
"UC Riverside",3,38,21,110,0.155,37,4,6,40,72,6,1,6,0,46,0,"5678144"
"Western Caro.",3,37,16,109,0.193,34,1,10,46,66,6,2,6,1,43,1,"5678212"
"Mercer",3,41,10,104,0.298,33,6,8,45,47,1,0,12,2,53,0,"5678212"
"Butler",3,31,21,93,0.108,28,6,5,42,66,6,3,8,3,44,0,"5678208"
"Villanova",3,40,16,103,0.233,34,6,7,37,58,6,1,12,2,53,0,"5678208"
"Chattanooga",3,39,6,91,0.363,32,7,10,40,47,5,6,4,2,54,2,"5678205"
"Samford",3,33,18,97,0.155,29,5,10,37,64,7,2,2,0,41,1,"5678205"
"Little Rock",4,47,18,133,0.218,45,7,5,67,74,4,0,22,2,65,0,"5678207"
"Tennessee Tech",4,58,29,164,0.177,56,4,12,64,91,7,1,16,0,71,0,"5678207"
"Michigan St.",3,35,8,96,0.281,34,1,11,30,65,2,0,10,3,41,1,"5397320"
"UCLA",3,49,13,102,0.353,46,2,8,43,49,1,1,4,4,54,1,"5397320"
"Portland St.",4,43,28,144,0.104,41,6,3,70,76,8,0,12,2,55,0,"5678193"
"Weber St.",4,51,12,144,0.271,48,8,13,62,73,6,1,22,4,71,0,"5678193"
"Michigan",4,45,25,133,0.15,41,0,14,43,96,6,2,10,4,52,0,"5375003"
"Nebraska",4,55,27,136,0.206,49,6,4,54,64,0,1,18,1,71,0,"5375003"
"FGCU",3,46,14,115,0.278,45,8,7,54,60,6,2,18,1,65,0,"5678216"
"Austin Peay",3,31,20,114,0.096,29,6,0,49,66,8,2,10,2,44,0,"5678216"
"Long Beach St.",5,67,31,175,0.206,63,9,7,71,92,0,0,15,2,83.5,0,"5678224"
"UC Santa Barbara",5,59,21,165,0.23,56,0,7,66,98,9,4,18,2,72,1,"5678224"
"Maryland",4,54,20,155,0.219,44,6,10,52,91,8,2,12,1,68,0,"5697217"
"Washington",4,65,17,145,0.331,61,8,12,64,81,6,0,14,1,80,1,"5697217"
"Penn St.",4,58,25,153,0.216,54,3,8,57,84,5,2,22,0,74,0,"5695434"
"Southern California",4,54,29,151,0.166,51,5,10,50,93,3,0,25,4,71.5,0,"5695434"
"North Florida",5,79,15,200,0.32,72,6,15,82,104,5,1,18,2,95,0,"5678231"
"Eastern Ky.",5,78,19,190,0.311,77,5,10,94,99,6,1,8,2,88,0,"5678231"
"Fla. Atlantic",4,65,15,150,0.333,64,7,12,67,73,5,1,10,0,78,0,"5678275"
"Charlotte",4,46,16,133,0.226,44,5,7,63,83,7,3,6,1,57,0,"5678275"
"Grambling",4,46,29,185,0.092,45,11,6,98,94,7,1,22,3,69,0,"5678237"
"Bethune-Cookman",4,61,22,195,0.2,59,7,10,97,86,11,4,22,1,83,2,"5678237"
"West Ga.",3,34,12,102,0.216,32,4,4,40,68,5,1,0,3,39,1,"5678242"
"Central Ark.",3,48,9,116,0.336,47,5,5,45,54,4,1,4,2,56,3,"5678242"
"UConn",4,48,26,164,0.134,43,7,10,64,95,7,1,20,0,66,0,"5678238"
"DePaul",4,55,24,155,0.2,50,7,5,78,77,7,1,16,0,71,0,"5678238"
"Louisville",4,55,26,130,0.223,53,4,10,62,70,4,0,30,1,74,0,"5678236"
"SMU",4,40,25,142,0.106,37,4,11,45,85,4,2,24,2,58,0,"5678236"
"Kansas St.",5,77,32,204,0.221,68,5,11,89,102,1,4,14,1,93,1,"5678027"
"Iowa St.",5,69,24,190,0.237,61,1,13,85,108,5,4,18,4,83,0,"5678027"
"UNCW",5,54,20,147,0.231,50,6,5,53,95,6,4,18,1,73,0,"5678281"
"William & Mary",5,61,26,164,0.213,58,6,2,66,85,6,2,18,0,78,0,"5678281"
"Delaware St.",5,55,35,156,0.128,52,8,6,54,11,8,3,4,3,68,0,"5678268"
"Morgan St.",5,51,22,135,0.215,42,9,9,54,166,9,7,12,3,73,0,"5678268"
"Ark.-Pine Bluff",3,28,21,90,0.078,26,2,3,29,64,5,1,10,0,36,0,"5678267"
"Florida A&M",3,43,15,98,0.286,39,5,9,35,53,2,0,14,3,55,0,"5678267"
"Virginia",5,67,27,158,0.253,59,12,8,66,90,5,0,14,0,86,3,"5678266"
"Boston College",5,49,19,142,0.211,45,5,6,47,99,12,2,16,2,64,2,"5678266"
"Providence",3,33,13,95,0.211,31,4,5,30,68,7,2,2,0,40,0,"5678265"
"Xavier",3,50,11,101,0.386,44,7,5,45,50,4,1,6,1,61,0,"5678265"
"New Hampshire",3,43,13,107,0.28,42,5,7,57,54,3,2,14,0,57,0,"5678261"
"NJIT",3,31,23,126,0.063,29,3,3,47,66,5,0,6,1,37,1,"5678261"
"Wake Forest",4,48,18,145,0.207,46,2,9,58,87,6,0,14,5,57,0,"5678260"
"Georgia Tech",4,64,22,163,0.258,59,6,9,72,74,2,2,11,0,77.5,0,"5678260"
"Iona",5,59,24,187,0.187,48,8,10,78,92,6,1,23,2,79.5,0,"5678258"
"Saint Peter's",5,63,31,186,0.172,58,6,12,88,104,8,1,14,3,77,1,"5678258"
"Quinnipiac",3,47,19,107,0.262,44,7,2,62,42,0,0,8,0,58,0,"5678257"
"Niagara",3,25,12,101,0.129,23,0,7,37,71,7,1,12,0,32,1,"5678257"
"Virginia Tech",5,55,25,147,0.204,53,8,16,52,100,5,0,12,0,69,0,"5678256"
"Syracuse",5,60,29,149,0.208,56,5,7,61,88,8,1,20,0,76,1,"5678256"
"Merrimack",4,41,24,128,0.133,38,12,9,44,86,11,0,8,4,57,0,"5678254"
"Canisius",4,49,13,114,0.316,48,11,9,54,67,12,1,8,0,65,0,"5678254"
"South Carolina St.",3,31,26,114,0.044,29,4,5,54,66,3,0,0,1,35,0,"5678253"
"Norfolk St.",3,40,15,116,0.216,36,3,7,53,55,4,4,4,0,49,0,"5678253"
"Notre Dame",4,50,18,156,0.205,49,2,10,52,91,7,0,22,2,63,0,"5678252"
"Pittsburgh",4,61,20,147,0.279,60,7,5,71,69,2,0,12,0,74,0,"5678252"
"Florida St.",3,44,8,102,0.353,40,5,6,55,36,2,0,18,0,58,0,"5678251"
"Duke",3,22,23,109,-0.009,20,2,3,44,68,5,0,4,0,26,0,"5678251"
"Miami (FL)",5,54,21,149,0.221,50,5,6,72,97,10,7,20,0,76,0,"5678250"
"North Carolina",5,73,29,195,0.226,69,10,14,67,99,5,4,6,2,90,0,"5678250"
"UMES",3,26,17,81,0.111,24,2,5,33,61,11,0,6,1,31,1,"5678249"
"Coppin St.",3,41,7,88,0.386,40,11,12,33,46,2,0,14,0,59,2,"5678249"
"Marist",3,33,17,107,0.15,27,5,5,31,73,6,2,4,1,42,0,"5678248"
"Fairfield",3,47,14,99,0.333,43,6,1,46,50,5,1,12,2,60,0,"5678248"
"Delaware",5,62,24,155,0.245,57,6,7,58,98,10,3,14,5,78,0,"5678246"
"Hofstra",5,67,27,165,0.242,65,10,10,61,100,6,1,22,3,89,0,"5678246"
"N.C. Central",3,28,25,94,0.032,24,0,2,28,68,5,1,0,0,29,0,"5678244"
"Howard",3,43,8,84,0.417,41,5,5,36,41,0,2,14,0,57,0,"5678244"
"Manhattan",3,28,16,97,0.124,24,4,9,38,66,7,0,10,1,37,1,"5678223"
"Rider",3,42,13,101,0.287,39,7,8,47,45,4,0,10,3,54,0,"5678223"
"Minnesota",5,58,22,144,0.25,56,6,6,61,90,7,1,26,1,78,0,"5362072"
"Ohio St.",5,63,26,165,0.224,63,7,8,57,93,6,1,12,0,77,0,"5362072"
"NC State",3,42,16,119,0.218,40,9,6,45,60,3,2,12,4,59,0,"5678270"
"Clemson",3,43,17,113,0.23,40,3,9,50,70,9,2,14,1,55,0,"5678270"
"Queens (NC)",5,66,25,203,0.202,64,4,10,109,97,6,2,12,0,78,0,"5678247"
"North Ala.",5,63,24,207,0.188,55,6,7,104,92,4,1,12,0,76,0,"5678247"
"Auburn",4,50,16,124,0.274,48,5,13,47,81,7,4,23,1,70.5,0,"5678222"
"South Carolina",4,55,23,132,0.242,54,7,10,51,76,5,3,8,3,69,0,"5678222"
"Marquette",3,37,12,89,0.281,35,12,5,36,42,2,0,6,0,52,0,"5678271"
"Georgetown",3,26,20,84,0.071,25,2,6,33,68,12,0,10,2,33,0,"5678271"
"Towson",3,51,21,115,0.261,49,8,8,40,62,4,1,2,1,61,0,"5678276"
"Elon",3,33,8,88,0.284,30,4,6,36,65,8,1,12,1,44,0,"5678276"
"UAB",4,59,27,152,0.211,53,3,17,64,94,5,1,12,0,69,0,"5678255"
"Wichita St.",4,55,21,146,0.233,51,5,9,60,77,3,0,24,0,72,1,"5678255"
"Rice",3,46,11,110,0.318,43,3,7,59,54,5,1,10,0,55,0,"5678277"
"Temple",3,34,18,119,0.134,30,5,6,45,66,3,3,2,1,43,0,"5678277"
"LSU",4,62,22,158,0.253,60,10,19,62,95,9,3,14,3,82,1,"5678278"
"Georgia",4,51,18,140,0.236,48,9,7,65,81,10,1,22,3,72,0,"5678278"
"South Fla.",5,56,37,162,0.117,55,8,13,73,84,3,0,12,3,70,0,"5678264"
"UTSA",5,40,21,143,0.133,34,3,12,55,85,8,2,42,5,66,0,"5678264"
"Memphis",3,38,18,134,0.149,35,4,3,64,72,5,2,14,4,51,0,"5678245"
"Tulsa",3,52,16,138,0.261,49,5,5,71,61,4,0,10,2,62,0,"5678245"
"Arkansas",3,32,16,131,0.122,31,3,6,60,63,3,1,8,1,40,0,"5678272"
"Mississippi St.",3,49,12,133,0.278,47,3,11,69,54,3,0,16,0,60,0,"5678272"
"North Texas",4,63,24,177,0.22,57,3,8,79,94,6,8,6,6,77,0,"5678282"
"Tulane",4,62,22,183,0.219,60,6,7,82,89,3,6,14,4,81,0,"5678282"
"Siena",3,37,13,99,0.242,34,5,8,31,62,7,3,18,1,54,0,"5678259"
"Sacred Heart",3,38,28,100,0.1,35,7,6,38,68,5,0,10,1,50,0,"5678259"
"Kentucky",3,43,16,100,0.27,43,5,15,34,52,2,4,2,0,53,0,"5678273"
"Ole Miss",3,20,17,79,0.038,19,2,5,30,59,5,8,8,0,34,0,"5678273"
"Missouri",5,71,27,158,0.278,64,6,10,58,95,4,2,10,0,84,0,"5678274"
"Oklahoma",5,57,28,149,0.195,57,4,5,51,101,6,3,14,0,71,0,"5678274"
"UMBC",5,63,27,145,0.248,61,5,19,59,89,8,1,14,1,76,2,"5678287"
"UAlbany",5,46,24,147,0.15,39,8,13,43,87,5,1,16,1,63,0,"5678287"
"Illinois",4,60,22,146,0.26,52,5,6,62,72,6,2,16,1,75,0,"5362124"
"Iowa",4,48,23,155,0.161,40,6,11,52,93,5,1,19,0,64.5,0,"5362124"
"Mississippi Val.",3,27,18,85,0.106,26,3,12,32,64,10,0,0,0,30,3,"5678285"
"Southern U.",3,28,13,75,0.2,27,10,10,35,43,3,0,0,0,38,0,"5678285"
"Jackson St.",3,36,9,70,0.386,31,12,3,26,37,6,2,6,1,53,0,"5678286"
"Alcorn",3,24,17,74,0.095,23,6,9,20,69,12,1,2,1,32,0,"5678286"
"Alabama St.",5,46,34,148,0.081,39,8,6,50,93,7,7,10,0,66,0,"5678288"
"Texas Southern",5,46,27,147,0.129,38,7,8,54,88,8,4,10,0,62,0,"5678288"
"Lehigh",3,44,18,137,0.19,42,5,9,78,55,3,1,16,0,58,1,"5678291"
"Lafayette",3,28,17,128,0.086,25,3,6,69,64,5,0,4,0,33,1,"5678291"
"Rutgers",3,26,16,96,0.104,24,6,7,28,69,9,1,10,0,38,0,"5397341"
"Oregon",3,44,17,91,0.297,42,9,6,43,50,6,2,10,0,60,0,"5397341"
"Northwestern",3,34,17,91,0.187,32,3,7,31,61,4,2,12,1,45,0,"5361315"
"Indiana",3,47,13,95,0.358,44,4,12,34,58,3,3,12,2,60,0,"5361315"
"CSUN",5,62,18,184,0.239,57,10,12,86,104,7,2,16,0,82,0,"5678292"
"Hawaii",5,72,30,197,0.213,65,7,6,90,96,10,4,8,3,87,0,"5678292"
"Grambling",3,18,16,100,0.02,18,3,7,47,66,7,1,8,0,26,2,"5678302"
"Florida A&M",3,41,17,119,0.202,38,7,8,60,45,3,1,10,0,54,1,"5678302"
"Tarleton St.",4,53,22,176,0.176,51,3,8,90,82,4,0,14,3,63,0,"5678299"
"Abilene Christian",4,59,28,199,0.156,56,4,12,88,92,3,2,6,1,68,0,"5678299"
"Alabama St.",3,31,16,93,0.161,28,1,4,32,67,9,1,6,1,36,0,"5678304"
"Prairie View",3,44,19,107,0.234,40,9,6,37,58,1,3,2,0,57,0,"5678304"
"Alabama A&M",5,46,33,165,0.079,41,8,6,67,98,9,1,18,0,64,0,"5678303"
"Texas Southern",5,50,32,154,0.117,45,9,10,73,93,8,5,14,0,71,0,"5678303"
"Jackson St.",4,50,22,114,0.246,48,9,13,50,72,6,2,8,0,65,0,"5678297"
"Southern U.",4,38,24,126,0.111,33,6,11,38,83,9,0,6,0,47,0,"5678297"
"Mississippi Val.",4,60,21,142,0.275,49,9,12,64,64,10,1,4,5,72,0,"5678300"
"Alcorn",4,30,15,120,0.125,26,10,13,46,88,9,0,16,3,48,2,"5678300"
"Liberty",4,47,27,167,0.12,43,3,6,61,86,6,3,20,0,63,0,"5675042"
"FIU",4,52,28,146,0.164,45,6,4,76,78,3,2,8,0,64,1,"5675042"
"Davidson",3,33,16,88,0.193,31,5,9,31,68,6,1,6,0,42,0,"5678308"
"VCU",3,43,13,90,0.333,40,6,5,35,50,5,2,4,0,53,0,"5678308"
"Rhode Island",3,36,17,105,0.181,35,2,4,47,66,9,2,6,2,43,0,"5678311"
"Fordham",3,45,15,113,0.265,42,9,7,45,58,2,2,8,0,60,0,"5678311"
"Duquesne",3,25,13,90,0.133,22,0,7,28,71,8,1,12,0,32,0,"5678312"
"Dayton",3,45,13,89,0.36,40,8,2,46,35,0,0,12,0,59,0,"5678312"
"UNC Asheville",5,59,29,194,0.155,52,4,12,95,90,5,2,18,2,74,2,"5674746"
"Gardner-Webb",5,46,25,177,0.119,41,5,7,91,85,4,6,20,1,67,0,"5674746"
"Robert Morris",3,37,18,134,0.142,36,11,4,75,63,6,0,18,1,57,0,"5678317"
"Youngstown St.",3,42,19,148,0.155,40,6,9,72,71,11,0,14,1,55,0,"5678317"
"Wright St.",3,46,12,111,0.306,45,7,4,54,49,1,4,10,0,62,0,"5678323"
"Northern Ky.",3,35,17,116,0.155,33,1,5,48,69,7,0,8,0,40,0,"5678323"
"Cleveland St.",4,56,23,175,0.189,52,6,7,89,86,4,4,18,2,75,0,"5678324"
"Oakland",4,54,32,192,0.115,51,4,3,86,90,6,2,10,1,65,0,"5678324"
"Col. of Charleston",4,35,24,127,0.087,35,2,6,54,81,15,6,6,0,46,0,"5678336"
"Coastal Carolina",4,49,18,135,0.23,46,15,14,58,64,2,8,2,2,73,0,"5678336"
"Radford",3,27,20,96,0.073,24,1,6,47,60,8,0,2,0,29,5,"5809743"
"High Point",3,35,4,93,0.333,33,8,12,43,43,1,2,12,3,51,1,"5809743"
"Furman",3,32,17,133,0.113,31,0,3,61,66,5,1,12,0,39,0,"5673173"
"ETSU",3,50,21,150,0.193,48,5,8,73,59,0,4,6,0,62,0,"5673173"
"Eastern Ill.",4,59,20,134,0.291,54,6,10,49,80,9,2,10,0,72,1,"5678346"
"SIUE",4,43,18,115,0.217,40,9,6,45,81,6,1,8,0,57,0,"5678346"
"Chattanooga",4,53,19,165,0.206,50,5,8,76,84,6,3,12,0,67,0,"5678335"
"Austin Peay",4,57,25,164,0.195,54,6,7,81,85,5,7,4,0,72,0,"5678335"
"Southeast Mo. St.",5,61,26,175,0.2,56,7,6,78,89,5,0,20,0,78,0,"5678319"
"Little Rock",5,58,26,167,0.192,55,5,7,76,98,7,1,24,0,76,0,"5678319"
"Purdue Fort Wayne",4,62,17,132,0.341,58,5,11,43,80,5,2,14,4,76,0,"5678359"
"IU Indy",4,55,23,136,0.235,55,5,10,49,89,5,1,14,5,68,0,"5678359"
"Green Bay",3,40,24,132,0.121,39,7,3,56,68,3,1,15,1,55.5,0,"5678316"
"Milwaukee",3,45,10,118,0.297,44,3,6,58,61,7,1,16,2,57,0,"5678316"
"Loyola Chicago",3,50,17,116,0.284,48,1,10,50,54,2,2,4,3,55,1,"5678318"
"Saint Louis",3,32,14,105,0.171,27,2,10,39,64,1,2,8,2,40,0,"5678318"
"Alabama A&M",4,38,33,136,0.037,34,5,7,51,82,6,1,10,0,49,0,"5678354"
"Prairie View",4,46,11,115,0.304,44,6,11,56,62,5,3,18,0,64,0,"5678354"
"Nevada",3,27,16,77,0.143,24,3,6,23,67,10,0,4,2,32,0,"5678399"
"Utah St.",3,40,5,70,0.5,35,10,6,31,38,3,2,16,2,60,0,"5678399"
"Cal Poly",3,48,12,117,0.308,46,4,3,50,62,5,0,16,3,60,0,"5678418"
"UC Santa Barbara",3,47,14,116,0.284,45,5,7,45,71,4,0,7,1,55.5,0,"5678418"
"Liberty",5,47,19,129,0.217,44,5,9,57,87,17,0,16,2,60,0,"5675138"
"FIU",5,52,25,143,0.189,47,17,11,54,81,5,0,20,0,79,0,"5675138"
"Quinnipiac",3,42,9,100,0.33,40,3,7,53,46,7,5,8,0,54,0,"5678433"
"Merrimack",3,24,23,113,0.009,22,7,4,36,67,3,0,8,0,35,0,"5678433"
"Fla. Atlantic",4,48,17,157,0.197,42,7,12,54,94,9,0,18,3,64,0,"5678453"
"South Fla.",4,61,21,155,0.258,59,9,6,78,72,7,0,8,2,74,0,"5678453"
"George Mason",3,36,14,97,0.227,32,7,8,39,67,9,1,4,0,46,0,"5678438"
"George Washington",3,41,9,93,0.344,37,9,7,44,58,7,2,8,0,56,0,"5678438"
"UConn",4,54,31,173,0.133,44,5,6,87,83,9,2,16,1,69,0,"5678439"
"Providence",4,44,22,162,0.136,36,9,9,79,87,5,3,8,3,60,0,"5678439"
"Niagara",4,48,31,160,0.106,47,6,8,78,84,7,0,14,2,61,0,"5678441"
"Canisius",4,51,19,161,0.199,48,7,13,70,80,6,4,13,0,68.5,0,"5678441"
"Siena",4,51,21,118,0.254,48,10,6,43,94,13,2,10,0,68,0,"5678466"
"Marist",4,59,23,131,0.275,50,13,9,41,88,10,5,6,1,80,0,"5678466"
"Kansas",4,55,20,156,0.224,53,8,6,74,75,3,1,16,1,72,0,"5678460"
"Texas Tech",4,51,23,161,0.174,47,3,9,71,90,8,2,14,1,63,0,"5678460"
"Cincinnati",3,39,13,95,0.274,36,4,2,43,48,6,1,8,0,48,0,"5678468"
"UCF",3,40,16,104,0.231,35,6,15,38,71,4,2,10,1,53,0,"5678468"
"Notre Dame",3,25,22,98,0.031,23,3,8,40,64,4,3,8,1,35,0,"5678506"
"Louisville",3,41,17,103,0.233,33,4,9,44,49,3,2,16,1,55,0,"5678506"
"North Florida",4,40,24,128,0.125,37,4,5,53,88,8,6,10,0,55,0,"5678496"
"Jacksonville",4,55,22,143,0.231,55,8,7,62,71,4,2,14,0,72,0,"5678496"
"Manhattan",4,52,19,135,0.244,49,7,10,56,80,8,0,6,2,62,0,"5678495"
"Iona",4,49,21,135,0.207,47,8,8,56,79,7,0,18,4,66,0,"5678495"
"Fairfield",4,56,16,114,0.351,53,6,7,46,65,4,1,20,1,73,0,"5678492"
"Sacred Heart",4,44,26,127,0.142,41,4,8,35,89,6,2,6,1,53,0,"5678492"
"Central Ark.",5,59,30,169,0.172,56,2,5,84,95,5,3,6,2,67,2,"5678437"
"North Ala.",5,64,26,186,0.204,61,5,10,74,93,2,4,22,1,84,0,"5678437"
"Saint Peter's",3,24,22,103,0.019,22,11,7,33,70,5,0,10,1,40,0,"5678432"
"Rider",3,38,10,84,0.333,34,5,3,49,43,11,1,14,0,51,0,"5678432"
"Michigan",3,27,12,89,0.169,27,0,13,31,68,7,1,8,1,32,0,"5375004"
"Penn St.",3,42,15,90,0.3,35,7,6,46,36,0,1,6,1,53,0,"5375004"
"Ole Miss",4,67,22,162,0.278,60,8,7,75,78,0,0,11,3,80.5,0,"5678465"
"Auburn",4,54,15,155,0.252,53,0,6,63,89,8,0,16,0,62,0,"5678465"
"Colorado",3,29,13,103,0.155,26,2,6,36,66,5,1,10,4,37,0,"5678464"
"TCU",3,50,13,103,0.359,47,5,8,60,48,2,0,18,1,64,0,"5678464"
"Iowa St.",4,49,18,139,0.223,47,4,19,61,78,7,0,8,1,57,0,"5678503"
"Baylor",4,50,12,136,0.279,35,7,15,61,64,4,2,16,2,67,0,"5678503"
"Florida",4,62,25,146,0.253,60,3,7,71,83,3,0,15,2,72.5,0,"5678489"
"Arkansas",4,51,15,142,0.254,46,3,6,54,78,3,1,8,0,59,0,"5678489"
"Oregon",5,57,18,150,0.26,50,9,11,61,96,10,2,10,5,73,0,"5397342"
"Washington",5,70,18,161,0.323,67,10,12,68,88,9,2,10,1,87,0,"5397342"
"Samford",3,46,9,107,0.346,44,3,9,48,55,3,1,14,1,57,0,"5678538"
"Western Caro.",3,39,20,109,0.174,37,3,6,45,65,3,1,6,4,46,0,"5678538"
"Lindenwood",3,25,21,111,0.036,23,4,5,48,67,6,2,8,0,35,0,"5678543"
"Morehead St.",3,40,16,118,0.203,35,6,6,61,48,4,3,14,0,56,0,"5678543"
"The Citadel",3,42,21,137,0.153,39,3,6,71,69,7,3,0,3,48,0,"5678545"
"Wofford",3,41,12,128,0.227,39,7,4,68,57,3,7,4,4,57,0,"5678545"
"Southern U.",4,64,30,143,0.238,55,6,15,51,89,6,1,6,1,74,0,"5678532"
"Dillard",4,46,21,124,0.202,43,6,8,44,86,6,2,20,1,64,1,"5678532"
"California Baptist",3,45,15,130,0.231,41,5,8,64,66,4,3,8,2,57,0,"5678560"
"Tarleton St.",3,39,21,135,0.133,37,4,4,61,66,5,1,18,0,53,0,"5678560"
"Grand Canyon",3,39,9,99,0.303,38,5,6,42,45,1,2,18,2,55,0,"5678552"
"Abilene Christian",3,33,25,106,0.075,31,1,6,46,67,5,1,0,1,35,0,"5678552"
"ULM",3,43,15,103,0.272,39,4,6,35,67,4,0,12,1,53,1,"5678546"
"Troy",3,49,13,102,0.353,48,4,7,41,62,4,1,13,0,60.5,0,"5678546"
"Lamar University",3,28,16,111,0.108,24,5,4,50,67,6,0,6,0,36,0,"5678551"
"UIW",3,47,14,119,0.277,42,6,6,61,51,5,4,8,0,61,0,"5678551"
"Houston Christian",5,67,36,198,0.157,64,7,4,78,103,4,1,12,2,81,0,"5678583"
"Northwestern St.",5,69,19,177,0.282,63,4,10,85,105,7,1,26,2,87,1,"5678583"
"Iowa",3,35,16,92,0.207,32,5,11,33,67,8,2,10,1,47,1,"5362670"
"Ohio St.",3,37,13,89,0.27,34,8,7,34,50,5,1,10,1,51,0,"5362670"
"Southeastern La.",4,60,15,130,0.346,58,9,9,59,64,2,0,32,0,85,0,"5678584"
"Nicholls",4,43,22,131,0.16,40,2,6,49,88,9,0,8,0,49,0,"5678584"
"SFA",3,47,8,91,0.429,43,11,5,39,33,0,3,8,1,65,0,"5678582"
"New Orleans",3,19,13,75,0.08,19,0,1,27,69,11,0,4,1,21,0,"5678582"
"West Virginia",5,54,24,163,0.184,50,6,10,62,96,6,2,22,0,73,0,"5678580"
"Kansas St.",5,60,32,164,0.171,57,6,5,78,88,6,3,12,0,75,0,"5678580"
"UTRGV",4,63,28,164,0.213,56,6,6,72,89,4,2,8,2,75,0,"5678578"
"A&M-Corpus Christi",4,56,13,154,0.279,51,4,7,66,85,6,5,10,1,70,0,"5678578"
"Seattle U",3,25,19,80,0.075,23,2,2,25,62,7,1,4,0,30,0,"5678542"
"Utah Tech",3,46,8,81,0.469,43,7,12,33,46,2,3,10,2,61,0,"5678542"
"South Dakota St.",4,47,15,139,0.23,43,7,8,65,69,5,0,14,0,61,0,"5678603"
"Omaha",4,50,22,154,0.182,48,5,11,66,78,7,0,18,3,64,0,"5678603"
"Middle Tenn.",3,25,19,91,0.066,22,2,5,28,63,4,1,6,3,31,0,"5678540"
"UTEP",3,46,8,86,0.442,42,4,10,39,44,2,2,6,0,55,1,"5678540"
"Denver",4,42,27,131,0.115,42,10,8,48,85,10,3,16,2,63,1,"5678601"
"St. Thomas (MN)",4,45,19,118,0.22,44,10,6,55,73,10,1,16,0,64,1,"5678601"
"North Dakota",4,42,30,147,0.082,36,6,14,55,83,7,2,2,1,51,0,"5678592"
"South Dakota",4,47,15,125,0.256,44,7,14,62,64,6,5,14,0,66,0,"5678592"
"North Dakota St.",5,59,19,151,0.265,56,9,9,71,85,6,0,8,0,72,3,"5678588"
"Oral Roberts",5,59,22,162,0.228,53,6,14,67,98,9,2,4,0,69,3,"5678588"
"San Diego St.",3,37,12,95,0.263,31,3,6,48,51,4,1,18,0,50,0,"5678579"
"Wyoming",3,35,26,114,0.079,34,4,9,42,67,3,0,6,0,42,0,"5678579"
"Utah Valley",4,57,15,113,0.372,51,6,7,55,69,6,5,12,2,74,0,"5678581"
"Southern Utah",4,53,19,139,0.245,50,6,13,38,89,6,1,8,3,64,0,"5678581"
"Arizona",4,58,27,150,0.207,54,1,8,68,85,6,2,12,1,67,0,"5678599"
"Utah",4,56,18,155,0.245,52,6,11,59,82,1,1,20,0,73,1,"5678599"
"Weber St.",3,49,13,113,0.319,48,5,4,48,58,3,4,10,3,63,0,"5678617"
"Montana St.",3,37,19,116,0.155,34,3,2,45,69,5,1,4,2,43,0,"5678617"
"UNLV",3,37,23,105,0.133,32,2,10,25,66,3,0,6,1,42,0,"5678600"
"Colorado St.",3,37,7,76,0.395,37,3,7,38,46,2,3,10,0,48,0,"5678600"
"Washington St.",3,29,17,99,0.121,27,3,8,38,67,8,1,14,1,40,0,"5678563"
"LMU (CA)",3,40,16,99,0.242,38,8,6,47,48,3,1,12,0,55,0,"5678563"
"New Mexico",3,33,15,110,0.164,31,3,4,55,69,11,4,8,4,44,0,"5678548"
"Fresno St.",3,45,18,125,0.216,40,11,5,57,57,3,5,8,4,65,0,"5678548"
"Idaho St.",5,55,20,169,0.207,50,6,7,69,90,7,1,26,0,75,0,"5678607"
