"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Northeastern",3,17,22,92,-0.054,15,4,2,32,68,6,1,10,1,27,0,"4471220"
"Campbell",3,44,20,101,0.238,43,6,5,49,47,4,1,18,1,60,0,"4471220"
"Bellarmine",3,34,20,95,0.147,30,3,7,37,68,6,1,6,3,41,2,"4471187"
"FGCU",3,40,9,94,0.33,37,6,5,38,47,3,3,14,0,56,1,"4471187"
"Texas A&M",4,49,19,142,0.211,47,2,12,39,91,3,1,18,1,61,1,"3252520"
"Kentucky",4,63,18,125,0.36,61,3,6,61,65,2,2,6,2,71,0,"3252520"
"UIW",5,75,25,199,0.251,72,5,7,77,107,5,7,12,0,93,0,"4471215"
"New Orleans",5,73,26,189,0.249,69,5,4,84,105,5,4,8,2,86,2,"4471215"
"Morehead St.",5,58,41,182,0.093,53,7,7,68,91,6,1,10,4,71,1,"3252506"
"Tennessee St.",5,43,21,140,0.157,39,6,9,67,90,7,7,18,1,65,2,"3252506"
"Idaho St.",3,24,14,97,0.103,21,3,5,35,68,5,0,12,0,33,0,"3252509"
"Northern Colo.",3,47,14,110,0.3,33,5,6,52,43,3,2,6,0,57,0,"3252509"
"Southern Miss.",5,74,27,210,0.224,67,7,8,103,100,5,3,16,0,92,1,"4471153"
"Marshall",5,63,22,193,0.212,59,5,4,97,100,7,6,18,0,83,0,"4471153"
"Air Force",4,54,29,134,0.187,49,3,9,51,87,5,1,4,1,60,0,"3252511"
"Wyoming",4,54,12,119,0.353,50,5,11,42,76,3,2,26,3,74,0,"3252511"
"Weber St.",4,52,21,169,0.183,51,7,7,81,80,5,1,28,3,74,0,"3252512"
"Northern Ariz.",4,53,32,178,0.118,52,5,7,87,91,7,0,12,0,64,0,"3252512"
"Portland St.",3,42,17,110,0.227,39,6,3,47,72,10,1,6,1,52,0,"3252518"
"Montana",3,44,7,106,0.349,39,10,3,44,56,6,2,10,2,61,0,"3252518"
"UT Arlington",5,60,23,146,0.253,56,2,12,57,101,8,1,12,3,69,2,"4471207"
"Utah Valley",5,63,20,154,0.279,58,8,7,55,80,2,1,22,2,83,0,"4471207"
"Boise St.",3,43,10,106,0.311,39,6,4,55,49,6,1,14,4,57,0,"3252508"
"Nevada",3,32,20,111,0.108,30,6,5,42,69,6,1,10,1,44,0,"3252508"
"Pepperdine",5,52,22,170,0.176,48,4,9,80,89,9,1,16,0,65,2,"3252507"
"Pacific",5,60,26,179,0.19,57,9,12,84,88,4,4,16,0,81,2,"3252507"
"Utah St.",4,55,20,155,0.226,49,10,11,55,82,3,7,8,3,76,0,"3252505"
"Fresno St.",4,56,22,136,0.25,48,3,9,68,87,10,7,6,2,69,0,"3252505"
"Sacramento St.",5,73,31,171,0.246,72,6,8,66,108,12,5,18,3,93,1,"3252524"
"Montana St.",5,61,25,166,0.217,56,12,5,50,106,6,2,19,1,84.5,2,"3252524"
"Portland",5,61,29,153,0.209,57,8,10,60,93,5,3,8,0,76,0,"3252502"
"Gonzaga",5,61,21,153,0.261,58,5,14,56,97,8,1,10,0,72,2,"3252502"
"San Diego St.",4,46,30,142,0.113,45,9,18,58,86,6,1,14,0,63,1,"3252504"
"San Jose St.",4,44,20,128,0.188,36,6,12,53,70,9,5,12,2,61,0,"3252504"
"New Mexico",3,32,13,91,0.209,32,2,7,31,66,5,2,4,0,38,0,"3252523"
"Colorado St.",3,51,18,107,0.308,50,5,10,43,60,2,0,15,0,63.5,2,"3252523"
"Santa Clara",5,65,27,172,0.221,64,9,9,72,100,5,1,18,1,84,1,"3252521"
"San Francisco",5,63,21,169,0.249,53,5,5,69,93,9,1,18,0,78,0,"3252521"
"LMU (CA)",3,53,17,111,0.324,47,4,8,48,53,2,1,12,0,64,1,"3252514"
"Saint Mary's (CA)",3,26,13,100,0.13,22,2,4,35,65,4,2,6,3,33,0,"3252514"
"Jacksonville St.",3,27,16,103,0.107,23,4,7,39,67,6,2,6,3,36,3,"4471495"
"Western Ky.",3,40,6,88,0.386,38,6,6,47,39,4,4,8,0,54,1,"4471495"
"Furman",5,69,24,218,0.206,59,5,6,101,106,8,5,16,5,87,6,"4471175"
"Samford",5,69,25,215,0.205,63,8,7,110,102,5,2,20,3,89,2,"4471175"
"South Carolina St.",3,21,19,107,0.019,18,3,4,49,67,16,0,4,1,26,0,"4471590"
"Coppin St.",3,32,10,101,0.218,30,16,7,57,47,3,1,14,1,56,0,"4471590"
"Ga. Southern",3,30,22,101,0.079,26,2,7,38,65,3,0,10,1,37,0,"4471144"
"South Alabama",3,42,12,106,0.283,42,3,9,43,48,2,0,22,0,56,1,"4471144"
"Bethune-Cookman",3,28,21,93,0.075,27,1,4,41,67,9,2,4,3,33,0,"4471224"
"Alabama St.",3,39,12,100,0.27,35,9,6,37,47,1,1,12,4,55,1,"4471224"
"UTEP",4,53,19,119,0.286,49,13,5,40,70,3,2,25,2,80.5,0,"4471496"
"Liberty",4,46,19,111,0.243,42,3,4,36,84,13,4,10,1,58,1,"4471496"
"Saint Louis",4,60,23,163,0.227,58,8,10,70,86,3,4,16,2,80,3,"4471531"
"Davidson",4,49,24,155,0.161,47,3,6,71,89,8,4,18,3,65,2,"4471531"
"Saint Francis",4,45,28,132,0.129,43,6,14,43,88,9,2,6,1,56,3,"4471556"
"FDU",4,46,19,116,0.233,42,9,14,49,72,6,2,12,0,63,1,"4471556"
"South Fla.",3,41,14,102,0.265,35,5,15,50,51,2,1,12,0,53,0,"3252527"
"Fla. Atlantic",3,23,21,103,0.019,20,2,7,33,59,5,0,10,1,30,0,"3252527"
"ETSU",3,38,28,134,0.075,36,5,3,56,67,4,2,6,3,48,0,"4471176"
"The Citadel",3,41,11,112,0.268,39,4,8,54,63,5,6,10,1,56,1,"4471176"
"Jackson St.",4,61,17,133,0.331,54,5,9,47,74,8,0,24,3,78,0,"4471225"
"Alabama A&M",4,47,22,121,0.207,45,8,8,45,87,5,0,12,3,61,0,"4471225"
"Louisiana",3,33,18,120,0.125,32,3,3,44,67,5,2,8,2,42,0,"4471147"
"Coastal Carolina",3,49,13,111,0.324,43,5,7,57,58,3,2,14,1,63,3,"4471147"
"UMES",5,62,21,174,0.236,52,9,10,60,94,6,3,10,5,79,0,"4471592"
"Norfolk St.",5,58,20,156,0.244,48,6,10,58,102,9,0,8,4,68,1,"4471592"
"American",3,42,11,110,0.282,40,6,8,58,41,1,1,10,1,54,0,"4471326"
"Army West Point",3,23,20,107,0.028,22,1,5,49,65,6,1,6,1,28,2,"4471326"
"Cleveland St.",4,61,15,134,0.343,59,12,11,65,72,2,1,10,1,79,0,"4471469"
"Milwaukee",4,53,12,136,0.301,47,2,10,50,84,12,0,10,0,60,1,"4471469"
"Iona",5,58,24,192,0.177,54,8,2,80,102,3,2,14,3,75,2,"4471459"
"Marist",5,74,35,200,0.195,69,3,5,94,106,8,1,6,2,81,1,"4471459"
"VCU",5,72,32,197,0.203,67,6,7,99,98,6,2,14,2,87,0,"4471537"
"Fordham",5,54,25,195,0.149,50,6,3,86,102,6,4,16,1,72,2,"4471537"
"North Florida",5,48,23,130,0.192,45,8,5,53,86,9,1,27,3,70.5,2,"4471182"
"Lipscomb",5,63,30,160,0.206,62,9,16,55,98,8,4,18,1,85,0,"4471182"
"Brown",4,53,23,143,0.21,50,7,5,68,71,1,1,14,1,68,0,"4471490"
"Princeton",4,42,22,139,0.144,40,1,2,63,82,7,4,10,2,52,2,"4471490"
"Stony Brook",3,32,18,112,0.125,31,8,5,44,72,1,0,2,3,41,0,"4471217"
"Towson",3,51,12,114,0.342,46,1,1,58,51,8,0,14,1,59,1,"4471217"
"Northwestern St.",3,32,16,141,0.113,29,2,2,64,73,3,3,12,4,43,1,"4471212"
"Houston Christian",3,53,20,143,0.231,48,3,1,82,56,2,2,6,3,61,2,"4471212"
"Louisiana Tech",3,30,18,109,0.11,29,3,3,48,69,4,0,2,3,34,0,"4471497"
"New Mexico St.",3,48,10,115,0.33,44,4,4,49,48,3,5,10,3,62,1,"4471497"
"Texas Southern",5,58,22,154,0.234,49,5,8,65,107,13,3,14,3,73,3,"4471228"
"Prairie View",5,68,26,169,0.249,64,13,8,68,92,5,1,12,3,88,2,"4471228"
"UTRGV",3,38,23,120,0.125,37,4,9,53,68,3,0,12,2,48,0,"4471200"
"Grand Canyon",3,39,13,107,0.243,37,3,6,48,55,4,5,16,1,55,1,"4471200"
"Bryant",3,22,22,112,0,19,2,4,51,69,6,1,18,0,34,3,"4471551"
"UMBC",3,39,16,116,0.198,36,6,4,65,45,2,0,22,0,56,2,"4471551"
"Chattanooga",4,58,19,159,0.245,52,5,10,76,93,11,7,4,5,72,0,"4471177"
"Mercer",4,59,27,172,0.186,52,11,7,76,88,5,8,0,3,78,2,"4471177"
"Troy",5,74,27,176,0.267,62,6,10,77,101,11,1,12,0,87,1,"4471148"
"James Madison",5,60,10,158,0.316,51,11,8,63,91,6,10,20,1,91,0,"4471148"
"Morgan St.",3,19,17,87,0.023,18,1,3,31,68,8,0,2,1,21,0,"4471594"
"Howard",3,44,7,92,0.402,40,8,5,46,33,1,0,12,1,58,0,"4471594"
"Rider",3,46,13,111,0.297,43,5,2,51,46,2,0,14,0,58,0,"4471461"
"Niagara",3,34,17,105,0.162,31,2,6,38,72,5,1,4,1,39,1,"4471461"
"Oakland",3,32,19,119,0.109,28,1,3,49,64,3,1,4,1,36,1,"4471470"
"Northern Ky.",3,51,16,121,0.289,47,3,12,56,63,1,1,10,2,60,2,"4471470"
"FIU",5,53,19,123,0.276,43,8,15,47,86,8,1,20,2,72,1,"4471498"
"Middle Tenn.",5,57,24,137,0.241,51,8,16,47,86,8,2,8,2,71,1,"4471498"
"Maryland",4,46,25,143,0.147,45,3,9,63,86,5,2,14,2,58,0,"3146888"
"Indiana",4,59,23,151,0.238,58,5,12,62,76,3,3,12,1,73,0,"3146888"
"Charlotte",3,34,14,119,0.168,33,1,5,60,62,5,1,8,3,40,0,"3252532"
"East Carolina",3,51,11,132,0.303,49,5,11,65,56,1,1,12,0,63,0,"3252532"
"Boston College",4,49,21,135,0.207,49,7,7,64,65,4,2,22,0,69,0,"3252537"
"Syracuse",4,39,23,136,0.118,38,4,7,60,84,7,2,12,3,51,4,"3252537"
"Oklahoma",5,71,29,166,0.253,65,4,9,57,99,9,3,8,0,82,0,"3252539"
"Cincinnati",5,57,19,148,0.257,54,9,6,58,92,4,6,16,2,80,0,"3252539"
"Chicago St.",3,29,15,90,0.156,27,6,10,36,69,7,2,12,0,43,1,"3252540"
"Florida St.",3,39,15,95,0.253,37,7,5,41,50,6,0,12,1,52,2,"3252540"
"Georgetown",5,66,26,165,0.242,65,6,8,70,97,1,5,6,1,80,2,"3252541"
"UConn",5,67,22,168,0.268,64,1,7,58,97,6,2,20,1,80,2,"3252541"
"Villanova",4,53,20,132,0.25,47,8,14,45,71,6,1,8,0,66,0,"3252542"
"Providence",4,43,19,122,0.197,41,6,13,46,80,8,1,10,1,55,0,"3252542"
"Campbell",4,64,19,163,0.276,62,0,7,71,85,4,1,12,2,71,1,"4471218"
"Delaware",4,60,16,157,0.28,56,4,5,67,80,0,0,18,2,73,0,"4471218"
"Wake Forest",5,64,22,181,0.232,60,5,7,78,98,8,2,14,3,78,5,"3252546"
"Notre Dame",5,68,19,183,0.268,62,8,12,70,95,5,1,20,0,87,1,"3252546"
"Michigan St.",4,37,22,109,0.138,34,3,10,33,84,9,2,8,2,46,0,"3170024"
"Penn St.",4,58,16,116,0.362,54,9,14,42,62,3,2,16,0,77,0,"3170024"
"South Carolina",4,46,13,107,0.308,45,4,4,45,81,12,1,26,1,64,0,"3252559"
"Georgia",4,62,28,147,0.231,54,12,11,39,86,4,2,10,0,81,0,"3252559"
"New Orleans",3,35,13,97,0.227,34,2,5,39,68,2,3,8,1,44,1,"4471213"
"McNeese",3,52,16,119,0.303,47,2,5,46,56,2,2,10,2,61,0,"4471213"
"Temple",3,27,19,107,0.075,24,1,5,35,68,8,4,16,2,40,1,"3252533"
"Memphis",3,41,20,100,0.21,37,8,5,55,50,1,4,10,1,58,0,"3252533"
"Xavier",3,26,20,99,0.061,24,2,1,39,68,5,0,8,0,32,0,"3252534"
"Creighton",3,46,12,100,0.34,44,5,5,44,47,2,1,4,1,54,1,"3252534"
"Wichita St.",5,70,25,214,0.21,65,7,5,117,91,1,1,16,3,86,0,"3252535"
"Rice",5,65,23,213,0.197,62,1,8,101,103,7,4,14,2,77,1,"3252535"
"Georgia Tech",3,28,19,92,0.098,25,3,4,23,66,7,0,10,0,36,1,"3252566"
"Miami (FL)",3,44,14,85,0.353,41,7,7,31,50,3,2,14,0,60,0,"3252566"
"North Texas",3,40,16,105,0.229,38,3,7,39,68,5,2,2,3,46,1,"3252548"
"SMU",3,43,9,96,0.354,43,5,5,44,52,3,1,18,0,58,0,"3252548"
"Northwestern",4,64,17,136,0.346,59,4,9,60,70,4,2,8,0,74,1,"3147234"
"Rutgers",4,46,20,140,0.186,40,4,8,46,88,4,3,10,0,58,1,"3147234"
"Duke",3,50,19,119,0.261,46,6,8,47,60,3,0,14,1,63,2,"3252550"
"Virginia",3,32,18,107,0.131,30,3,5,43,70,6,0,19,1,44.5,0,"3252550"
"Clemson",3,33,15,114,0.158,26,3,9,49,69,10,0,8,0,40,0,"3252551"
"NC State",3,41,18,121,0.19,32,10,5,57,53,3,3,8,0,58,0,"3252551"
"Wisconsin",5,70,22,185,0.259,67,8,6,87,96,2,3,14,3,88,0,"3147019"
"Purdue",5,69,22,189,0.249,64,2,3,86,98,8,4,16,3,83,0,"3147019"
"LIU",4,45,19,141,0.184,42,6,5,48,88,8,8,24,0,71,1,"4471557"
"Sacred Heart",4,64,30,163,0.209,60,8,11,68,89,6,1,8,1,77,2,"4471557"
"Harvard",4,40,29,146,0.075,37,2,9,61,89,11,1,14,1,50,1,"4471491"
"Yale",4,49,22,141,0.191,46,11,9,70,68,2,2,14,2,69,2,"4471491"
"Navy",4,48,30,150,0.12,48,2,6,60,88,5,0,10,1,55,0,"4471327"
"Colgate",4,56,24,147,0.218,53,5,9,61,79,2,0,22,1,72,0,"4471327"
"Oregon",4,52,25,154,0.175,48,5,10,71,79,4,2,16,1,67,0,"3252529"
"Arizona St.",4,51,16,145,0.241,49,4,12,73,75,5,2,18,1,66,0,"3252529"
"Kennesaw St.",4,56,18,145,0.262,50,2,6,64,81,8,3,10,6,66,1,"4471183"
"FGCU",4,61,17,155,0.284,58,8,14,61,84,2,3,14,1,79,0,"4471183"
"Western Caro.",5,66,26,196,0.204,63,5,5,102,92,2,7,10,5,83,1,"4471178"
"Wofford",5,64,29,209,0.167,62,2,6,95,101,5,8,6,4,77,0,"4471178"
"Florida",3,34,12,92,0.239,32,8,8,44,52,4,0,20,0,52,0,"3252545"
"Missouri",3,31,23,105,0.076,28,4,7,40,66,8,0,12,0,41,0,"3252545"
"Texas Tech",3,29,19,108,0.093,29,2,6,52,64,3,2,2,0,34,0,"3252544"
"Kansas St.",3,47,10,117,0.316,43,3,9,57,47,2,1,14,0,58,1,"3252544"
"Tulane",4,45,18,156,0.173,43,1,10,75,84,7,0,18,1,55,0,"3252543"
"Tulsa",4,57,17,160,0.25,55,7,12,86,67,1,1,8,1,69,0,"3252543"
"Grambling",3,26,17,113,0.08,23,3,6,50,69,8,2,8,3,35,2,"4471229"
"Florida A&M",3,42,18,122,0.197,37,8,5,62,50,3,2,12,2,58,2,"4471229"
"Tennessee",3,44,10,87,0.391,41,8,8,40,53,8,2,16,5,62,1,"3252547"
"LSU",3,31,16,97,0.155,27,8,7,26,65,8,0,4,1,41,0,"3252547"
"Iowa",3,23,14,89,0.101,22,6,5,32,66,4,0,14,2,36,0,"3146788"
"Minnesota",3,50,16,107,0.318,45,4,8,46,49,6,1,14,0,62,0,"3146788"
"Marshall",3,21,19,108,0.019,19,2,3,42,69,7,0,4,0,25,0,"4471149"
"Texas St.",3,45,9,107,0.336,41,7,5,58,36,2,0,16,0,60,0,"4471149"
"Oregon St.",3,41,17,105,0.229,38,3,9,48,56,1,2,6,0,49,0,"3252536"
"Arizona",3,34,21,103,0.126,33,1,10,44,65,3,1,14,1,43,0,"3252536"
"SFA",4,72,26,170,0.271,65,5,11,66,89,3,0,14,2,84,0,"4471201"
"Utah Valley",4,56,15,143,0.287,54,3,9,64,91,5,3,18,3,71,2,"4471201"
"Cal St. Fullerton",4,37,25,127,0.094,33,2,6,49,83,5,1,16,0,48,2,"3252530"
"CSU Bakersfield",4,55,20,134,0.261,50,5,12,51,71,2,0,14,0,67,4,"3252530"
"Binghamton",5,59,22,178,0.208,58,11,12,81,96,9,3,28,2,87,4,"4471552"
"New Hampshire",5,52,30,179,0.123,51,9,4,88,97,11,2,18,2,72,2,"4471552"
"Seton Hall",3,34,17,118,0.144,26,5,1,42,69,4,1,12,0,46,0,"3252565"
"DePaul",3,52,12,120,0.333,50,4,4,53,60,5,1,16,0,65,1,"3252565"
"Iowa St.",5,59,23,161,0.224,55,5,12,68,96,7,2,18,2,75,0,"3252564"
"Houston",5,64,23,171,0.24,54,7,11,62,86,5,0,12,2,77,0,"3252564"
"UTSA",4,43,22,129,0.163,38,7,4,53,75,6,0,10,1,55,0,"3252563"
"UAB",4,54,17,135,0.274,48,6,11,55,79,7,2,20,0,72,1,"3252563"
"St. John's (NY)",3,35,24,113,0.097,34,4,7,37,69,5,2,12,1,47,2,"3252558"
"Marquette",3,36,16,94,0.213,34,5,5,43,55,4,1,20,1,52,1,"3252558"
"N.C. Central",3,25,11,83,0.169,24,1,4,32,66,11,0,0,0,26,1,"4471597"
"Delaware St.",3,42,6,99,0.364,40,11,7,36,43,1,0,6,2,56,0,"4471597"
"Idaho",3,28,19,92,0.098,24,1,5,46,68,7,3,6,0,35,0,"3252531"
"Eastern Wash.",3,40,10,99,0.303,33,7,6,38,45,1,7,4,0,56,0,"3252531"
"Kansas",4,61,21,141,0.284,55,4,3,55,82,2,2,12,3,73,2,"3252567"
"BYU",4,62,23,153,0.255,60,2,9,51,94,4,1,18,2,74,1,"3252567"
"Washington",5,59,20,167,0.234,53,8,10,73,89,9,1,26,4,81,0,"3252557"
"Utah",5,66,23,173,0.249,55,9,16,78,98,8,1,14,0,83,2,"3252557"
"Washington St.",3,53,14,103,0.379,48,1,9,36,59,3,1,6,0,58,0,"3252568"
"Colorado",3,34,17,94,0.181,33,3,3,32,65,1,0,14,0,44,0,"3252568"
"UC Irvine",3,52,15,108,0.343,50,0,5,42,60,1,1,2,0,54,1,"3252538"
"CSUN",3,43,15,110,0.255,40,1,6,36,69,0,1,10,1,50,2,"3252538"
"Michigan",3,27,22,106,0.047,27,1,8,34,64,2,2,6,3,33,1,"3147073"
"Nebraska",3,41,9,87,0.368,36,2,10,45,40,1,0,16,1,51,0,"3147073"
"Stanford",5,68,17,150,0.34,60,11,13,53,86,8,3,17,1,90.5,1,"3252526"
"UCLA",5,54,23,140,0.221,49,8,10,53,101,11,1,20,2,73,0,"3252526"
"California",4,49,26,163,0.141,45,1,11,77,88,7,2,14,1,59,0,"3252549"
"Southern California",4,54,20,157,0.217,51,7,9,81,69,1,1,22,3,73,0,"3252549"
"UC Riverside",3,20,18,95,0.021,19,5,10,37,64,10,1,2,2,27,1,"3252552"
"Cal Poly",3,35,8,84,0.321,31,10,10,49,36,5,3,6,1,51,2,"3252552"
"UC Davis",4,50,23,143,0.189,49,4,13,57,93,6,2,10,2,61,0,"3252554"
"UC Santa Barbara",4,57,18,138,0.283,52,6,5,63,67,4,0,20,0,73,1,"3252554"
"UC San Diego",3,40,14,121,0.215,35,2,8,42,70,4,3,8,2,49,0,"3252561"
"Hawaii",3,52,16,115,0.313,52,4,7,56,59,2,2,4,1,60,0,"3252561"
"Boise St.",4,59,15,136,0.324,49,9,8,65,77,6,4,16,1,80,0,"3252570"
"Fresno St.",4,53,24,151,0.192,47,6,6,59,90,9,2,4,1,63,0,"3252570"
"UTEP",5,49,33,148,0.108,47,4,4,73,84,7,0,16,0,61,2,"4471493"
"Western Ky.",5,55,22,161,0.205,50,7,16,60,90,4,3,20,3,75,2,"4471493"
"Louisville",5,77,20,181,0.315,73,3,11,75,104,5,2,16,2,90,0,"3252569"
"Pittsburgh",5,75,25,189,0.265,71,5,6,68,101,3,2,12,0,88,0,"3252569"
"Saint Louis",4,50,22,161,0.174,44,5,7,68,90,6,3,2,0,59,0,"4471529"
"Dayton",4,64,12,155,0.335,59,6,9,73,72,5,5,14,1,82,2,"4471529"
"FIU",4,37,23,110,0.127,34,5,11,30,84,4,0,8,1,46,2,"4471494"
"New Mexico St.",4,57,14,107,0.402,49,4,13,44,64,5,4,20,1,75,5,"4471494"
"Idaho St.",3,28,18,118,0.085,24,3,6,53,65,6,3,14,2,41,0,"3252572"
"Northern Ariz.",3,45,20,127,0.197,42,6,8,63,56,3,6,10,3,62,0,"3252572"
"Presbyterian",3,32,12,98,0.204,30,1,9,38,64,4,0,4,0,35,2,"4471487"
"High Point",3,46,13,110,0.3,36,4,9,49,49,1,1,6,0,54,1,"4471487"
"Texas",3,43,15,94,0.298,40,6,8,41,55,4,1,8,1,54,1,"3252583"
"UCF",3,37,14,103,0.223,34,4,12,30,65,6,6,6,3,50,0,"3252583"
"Charlotte",5,35,26,151,0.06,32,2,6,63,90,10,4,28,1,55,0,"3252580"
"East Carolina",5,53,35,160,0.113,52,10,8,77,81,2,1,18,2,73,4,"3252580"
"Rider",4,44,26,150,0.12,42,4,8,42,89,8,1,20,2,59,0,"4471445"
"Fairfield",4,55,24,135,0.23,52,8,8,63,75,4,1,16,0,72,1,"4471445"
"North Texas",3,31,8,86,0.267,31,1,5,35,67,8,1,20,1,43,0,"3252589"
"SMU",3,55,15,110,0.364,52,8,8,46,53,1,0,4,0,65,0,"3252589"
"Cleveland St.",3,28,13,98,0.153,24,1,6,47,63,5,1,0,2,30,0,"4471464"
"Wright St.",3,50,3,103,0.456,44,5,10,52,38,1,0,14,2,62,0,"4471464"
"South Alabama",4,49,25,158,0.152,45,6,12,54,87,4,0,16,1,63,1,"4471141"
"Coastal Carolina",4,52,15,131,0.282,48,4,8,72,69,6,0,18,0,65,1,"4471141"
"Houston Christian",4,44,22,149,0.148,43,5,4,55,88,5,5,12,1,60,1,"4471209"
"Southeastern La.",4,61,26,155,0.226,58,5,4,66,76,5,6,8,1,76,0,"4471209"
"Wichita St.",4,52,24,172,0.163,48,1,6,63,93,5,3,12,1,62,0,"3252585"
"Rice",4,61,22,158,0.247,59,5,4,85,76,1,2,12,1,74,2,"3252585"
"Jackson St.",4,55,29,161,0.161,51,6,9,71,88,9,2,20,2,73,0,"4471222"
"Alabama St.",4,46,28,155,0.116,44,9,6,69,89,6,1,20,3,66,3,"4471222"
"Binghamton",3,29,14,90,0.167,28,2,5,31,67,4,1,18,0,41,0,"4471550"
"UMBC",3,51,15,103,0.35,48,4,6,42,50,2,1,13,0,62.5,0,"4471550"
"West Virginia",3,30,21,93,0.097,28,0,5,26,66,5,0,6,0,33,0,"3252581"
"Baylor",3,42,5,75,0.493,39,5,7,34,40,0,1,6,1,51,1,"3252581"
"Temple",5,65,18,179,0.263,62,8,12,82,102,11,1,18,5,83,1,"3252582"
"Memphis",5,63,22,179,0.229,61,11,4,84,90,8,1,16,1,83,1,"3252582"
"Gonzaga",3,32,18,117,0.12,31,4,4,42,71,2,0,10,0,41,0,"3252571"
"San Diego",3,50,14,113,0.319,48,2,3,54,52,4,0,18,1,61,1,"3252571"
"VCU",4,39,21,150,0.12,38,4,5,64,80,4,4,10,4,52,0,"4471530"
"Loyola Chicago",4,58,28,163,0.184,52,4,9,79,79,4,1,14,1,70,0,"4471530"
"Georgetown",5,63,23,161,0.248,57,12,13,75,90,10,0,18,2,84,1,"3252596"
"Providence",5,57,24,172,0.192,52,10,13,67,100,12,1,18,4,77,0,"3252596"
"LMU (CA)",3,42,6,75,0.48,36,8,6,38,27,2,0,18,0,59,0,"3252573"
"Santa Clara",3,16,18,78,-0.026,14,2,6,23,67,8,0,8,2,22,1,"3252573"
"Pepperdine",3,46,16,102,0.294,38,7,5,50,50,4,3,6,0,59,1,"3252578"
"San Francisco",3,25,14,99,0.111,22,4,3,31,68,7,0,6,0,32,2,"3252578"
"Utah St.",3,51,18,100,0.33,47,10,5,43,43,2,0,8,0,65,0,"3252579"
"Nevada",3,17,12,77,0.065,15,2,1,24,68,10,2,14,4,28,1,"3252579"
"Pacific",3,35,25,110,0.091,32,6,6,33,68,3,1,6,0,45,0,"3252574"
"Saint Mary's (CA)",3,40,9,92,0.337,39,3,5,39,51,6,1,10,1,49,0,"3252574"
"UNLV",4,52,19,130,0.254,50,8,11,60,80,7,3,20,0,73,0,"3252575"
"San Diego St.",4,52,31,168,0.125,48,7,11,51,91,8,2,6,1,64,0,"3252575"
"Toledo",4,52,21,134,0.231,50,8,12,63,77,6,0,12,0,66,0,"4471897"
"Ohio",4,47,21,138,0.188,43,6,10,54,82,8,0,12,2,59,3,"4471897"
"Samford",3,49,17,134,0.239,47,6,10,65,61,2,5,4,1,62,1,"4471171"
"The Citadel",3,33,15,120,0.15,30,2,4,58,63,6,4,2,1,40,0,"4471171"
"Winthrop",3,40,9,101,0.307,36,5,5,51,48,1,1,6,1,49,1,"4471488"
"Gardner-Webb",3,34,16,120,0.15,29,1,9,43,69,5,0,6,0,38,3,"4471488"
"UC Irvine",4,42,25,140,0.121,37,5,3,59,81,6,3,18,1,59,1,"3252588"
"CSU Bakersfield",4,54,35,157,0.121,50,6,11,63,91,5,4,20,1,74,1,"3252588"
"Florida A&M",5,54,28,159,0.164,49,7,10,70,94,10,0,19,1,70.5,3,"4471223"
"Prairie View",5,51,26,156,0.16,49,10,10,67,90,7,4,14,6,72,3,"4471223"
"Texas Tech",3,28,13,98,0.153,26,2,9,43,66,4,0,12,0,36,1,"3252597"
"Kansas St.",3,48,19,115,0.252,42,4,8,51,49,2,1,14,0,60,0,"3252597"
"UMES",3,35,22,113,0.115,31,1,5,45,71,4,0,12,0,42,0,"4471584"
"Coppin St.",3,41,15,114,0.228,35,4,3,49,53,1,1,12,3,52,0,"4471584"
"Villanova",5,63,28,172,0.203,59,7,11,72,99,12,4,6,1,77,0,"3252604"
"UConn",5,61,25,164,0.22,56,12,12,65,100,7,1,22,3,85,1,"3252604"
"Oklahoma",5,62,21,187,0.219,59,6,11,79,93,3,1,14,2,76,1,"3252602"
"Cincinnati",5,59,22,173,0.214,56,3,6,81,86,6,2,16,2,72,1,"3252602"
"Michigan St.",5,64,27,147,0.252,58,6,15,51,82,2,0,18,3,79,0,"3170026"
"Rutgers",5,46,20,129,0.202,45,2,8,50,87,6,3,14,0,58,0,"3170026"
"McNeese",3,37,16,128,0.164,33,5,5,49,66,4,3,4,1,47,2,"4471211"
"A&M-Corpus Christi",3,48,11,124,0.298,43,4,7,60,58,5,4,10,1,61,1,"4471211"
"James Madison",5,68,27,184,0.223,60,5,3,91,94,6,5,12,2,84,0,"4471142"
"Texas St.",5,63,24,193,0.202,58,6,6,81,100,5,2,28,0,85,1,"4471142"
"Iona",4,49,23,160,0.163,45,5,5,81,91,8,0,10,2,59,0,"4471455"
"Quinnipiac",4,58,23,171,0.205,58,8,3,81,79,5,2,10,2,73,2,"4471455"
"Northern Ky.",5,65,27,175,0.217,61,7,8,74,101,9,0,20,2,82,0,"4471465"
"Green Bay",5,61,27,168,0.202,55,9,6,67,99,7,3,16,2,81,0,"4471465"
"LIU",4,49,13,129,0.279,48,5,7,49,64,1,3,22,1,68,0,"4471555"
"FDU",4,51,30,137,0.153,48,1,9,56,88,5,3,2,0,56,2,"4471555"
"Bowling Green",5,77,22,172,0.32,74,10,10,70,99,2,4,14,0,98,0,"4471898"
