"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Bemidji St.",3,31,22,107,0.084,27,5,6,40,71,11,2,0,3,38,0,"3251765"
"Southern Conn. St.",4,40,14,126,0.206,34,8,9,51,77,10,2,10,0,55,0,"3251790"
"Bridgeport",4,52,23,134,0.216,47,10,11,62,73,8,0,4,0,64,0,"3251790"
"Cal St. San Marcos",5,55,25,163,0.184,53,11,0,81,88,10,7,18,2,82,2,"3251722"
"Cal St. Dom. Hills",5,59,29,179,0.168,55,10,10,77,105,11,4,6,1,76,1,"3251722"
"Hawaii Pacific",3,21,19,83,0.024,19,6,2,31,68,6,2,2,0,30,0,"3251708"
"Westmont",3,42,11,89,0.348,41,6,5,39,43,6,0,22,0,59,0,"3251708"
"Hawaii Hilo",3,42,16,110,0.236,39,3,7,49,69,4,1,4,0,48,1,"3251694"
"Azusa Pacific",3,44,7,113,0.327,36,4,5,37,52,3,3,8,0,55,1,"3251694"
"Western Ore.",4,57,15,127,0.331,54,5,6,52,77,6,1,18,0,72,0,"3251661"
"Alas. Fairbanks",4,56,25,143,0.217,51,6,8,46,92,5,0,16,0,70,3,"3251661"
"Ky. Wesleyan",3,28,20,105,0.076,25,2,2,37,67,5,2,18,2,41,2,"3251815"
"Ohio Dominican",3,46,19,110,0.245,45,5,6,51,57,2,1,10,0,57,0,"3251815"
"Francis Marion",5,55,29,173,0.15,48,5,7,81,96,10,0,24,2,72,1,"3251849"
"Mount Olive",5,58,24,175,0.194,53,10,10,75,91,5,2,8,0,74,1,"3251849"
"UC-Colo. Springs",3,36,18,99,0.182,32,5,7,38,68,6,1,10,1,47,0,"3251784"
"Colo. Sch. of Mines",3,44,16,109,0.257,41,6,5,42,58,5,1,8,2,55,1,"3251784"
"Central Okla.",3,48,7,93,0.441,43,7,0,48,40,2,1,12,0,62,0,"3251820"
"Emporia St.",3,33,16,101,0.168,31,2,4,31,73,7,0,4,0,37,0,"3251820"
"Missouri S&T",5,66,31,209,0.167,60,12,7,93,102,2,0,24,0,90,1,"3251818"
"Maryville (MO)",5,64,28,203,0.177,61,2,6,97,107,12,1,20,0,77,3,"3251818"
"Neb.-Kearney",4,54,16,162,0.235,51,6,6,68,72,3,4,16,0,72,0,"3251834"
"Missouri Western",4,52,30,162,0.136,47,3,8,72,93,6,0,12,0,61,0,"3251834"
"Colo. Christian",4,62,14,152,0.316,57,8,6,66,81,5,2,6,0,75,0,"3251795"
"Black Hills St.",4,60,20,157,0.255,55,5,7,65,91,8,1,4,0,68,0,"3251795"
"Westminster (UT)",4,56,18,152,0.25,49,3,7,56,74,5,1,6,0,63,0,"3251792"
"N.M. Highlands",4,50,19,149,0.208,48,5,9,51,88,3,4,10,0,64,0,"3251792"
"Adams St.",4,55,20,151,0.232,51,4,7,77,75,3,0,16,3,67,1,"3251821"
"Western Colo.",4,49,26,169,0.136,47,3,8,70,89,4,1,10,0,58,0,"3251821"
"Stanislaus St.",5,47,36,213,0.052,38,2,6,99,98,7,4,10,0,58,3,"3251803"
"Cal Poly Humboldt",5,54,39,209,0.072,47,7,6,113,96,2,7,11,0,73.5,3,"3251803"
"Cal Poly Pomona",4,57,25,152,0.211,53,4,12,60,90,5,2,16,0,71,0,"3251785"
"Cal State LA",4,56,21,157,0.223,53,5,11,54,85,4,2,28,0,77,0,"3251785"
"CSUSB",3,44,14,111,0.27,43,6,6,51,58,4,2,10,0,57,2,"3251791"
"Cal St. Monterey Bay",3,35,16,112,0.17,35,4,6,47,68,6,1,4,0,42,0,"3251791"
"San Fran. St.",3,25,19,121,0.05,23,4,3,51,71,8,0,6,0,32,0,"3251781"
"Cal St. East Bay",3,45,11,112,0.304,41,8,2,70,43,4,2,8,0,59,1,"3251781"
"Chadron St.",4,41,17,132,0.182,37,6,7,47,86,5,2,10,0,54,0,"3251830"
"South Dakota Mines",4,63,14,131,0.374,60,5,10,65,69,6,0,13,0,74.5,0,"3251830"
"Mont. St. Billings",3,20,17,112,0.027,18,1,5,41,66,8,0,14,0,28,0,"3251808"
"Simon Fraser",3,43,15,109,0.257,38,8,8,62,41,1,0,12,0,57,0,"3251808"
"Seattle Pacific",4,53,27,129,0.202,51,3,12,55,88,12,1,14,4,64,1,"3251837"
"Western Wash.",4,43,17,123,0.211,41,12,7,40,75,3,0,24,5,67,3,"3251837"
"Academy of Art",4,49,23,134,0.194,48,15,6,58,68,2,3,4,0,69,1,"3251843"
"Dominican (CA)",4,44,16,132,0.212,39,2,12,54,90,15,7,6,0,56,0,"3251843"
"Saint Martin's",4,48,19,163,0.178,47,8,16,66,88,9,1,4,2,59,1,"3251840"
"Alas. Anchorage",4,57,28,162,0.179,52,9,13,82,85,8,1,10,1,72,1,"3251840"
"Molloy",5,59,27,165,0.194,55,5,5,75,97,8,6,6,1,73,1,"3251854"
"Daemen",5,63,31,182,0.176,54,8,9,69,101,5,2,8,2,77,0,"3251854"
"Roberts Wesleyan",4,33,23,129,0.078,29,5,7,42,83,11,0,19,3,47.5,0,"3251856"
"Mercy",4,51,28,130,0.177,49,11,11,63,75,5,7,6,2,72,1,"3251856"
"Ky. Wesleyan",4,46,23,174,0.132,43,8,7,75,91,5,6,0,0,60,3,"3251858"
"Thomas More",4,53,20,163,0.202,49,5,3,90,77,8,5,4,0,65,4,"3251858"
"Queens (NY)",4,62,35,177,0.153,61,9,10,69,94,11,5,12,2,82,0,"3251863"
"D'Youville",4,40,27,147,0.088,39,11,5,67,93,9,7,12,0,64,0,"3251863"
"West Ga.",4,39,17,141,0.156,35,2,12,67,78,17,3,20,2,54,0,"3251646"
"Lee",4,52,24,154,0.182,46,17,19,81,74,2,1,10,1,75,0,"3251646"
"Grand Valley St.",3,45,17,94,0.298,43,4,4,45,54,4,2,8,1,55,0,"3251890"
"Lake Superior St.",3,29,21,102,0.078,27,4,5,29,69,4,2,10,3,40,0,"3251890"
"Coker",3,22,18,98,0.041,21,1,3,39,67,9,1,12,4,30,1,"4470892"
"Wingate",3,44,12,102,0.314,44,9,6,53,42,1,1,16,1,62,1,"4470892"
"Bluefield St.",4,38,23,118,0.127,33,11,5,61,80,10,3,4,0,54,1,"3251908"
"Elizabeth City St.",4,52,21,139,0.223,46,10,14,50,86,11,4,4,0,68,1,"3251908"
"Saint Augustine's",5,38,20,197,0.091,29,6,14,68,104,10,3,14,0,54,1,"3251909"
"Fayetteville St.",5,55,33,197,0.112,55,10,6,92,86,6,5,10,0,75,4,"3251909"
"Limestone",4,46,28,141,0.128,45,5,10,61,86,9,0,14,3,58,2,"3251914"
"Carson-Newman",4,44,24,143,0.14,43,9,8,58,78,5,0,24,1,65,1,"3251914"
"Lincoln (PA)",5,39,33,139,0.043,37,8,9,52,95,13,4,0,0,51,2,"3251912"
"Bowie St.",5,45,24,138,0.152,37,13,11,58,82,8,6,2,0,65,5,"3251912"
"Johnson C. Smith",4,53,30,171,0.135,47,8,4,79,77,4,0,12,0,67,1,"3251913"
"Livingstone",4,42,21,157,0.134,39,3,8,70,91,9,4,6,0,52,0,"3251913"
"UNC Pembroke",4,63,21,175,0.24,60,4,7,86,77,5,1,8,2,72,5,"3251916"
"Mount Olive",4,47,18,159,0.182,43,5,10,80,88,4,2,10,1,59,2,"3251916"
"Virginia St.",3,35,24,142,0.077,34,9,8,72,58,1,3,4,1,49,2,"3251917"
"Virginia Union",3,28,25,137,0.022,26,1,6,68,67,9,1,8,1,34,0,"3251917"
"Winston-Salem",4,51,34,184,0.092,50,7,5,79,0,6,1,14,0,66,0,"3251910"
"Claflin",4,34,26,145,0.055,32,6,7,89,0,7,5,10,2,50,0,"3251910"
"Emporia St.",4,49,20,147,0.197,47,5,5,47,88,6,1,6,0,58,0,"3251911"
"Washburn",4,62,13,131,0.374,62,6,7,65,70,5,2,14,2,77,0,"3251911"
"Arkansas Tech",4,31,19,110,0.109,28,3,12,39,80,10,4,6,6,41,4,"3251907"
"Ark.-Monticello",4,48,23,113,0.221,41,10,13,52,67,3,7,6,6,68,4,"3251907"
"Lees-McRae",4,63,23,174,0.23,60,6,12,100,72,2,4,4,6,75,0,"3251922"
"Southern Wesleyan",4,34,20,164,0.085,29,2,4,77,83,6,5,4,9,43,0,"3251922"
"Davis & Elkins",3,19,23,76,-0.053,19,1,6,22,65,11,0,4,0,22,3,"3251942"
"Concord",3,31,11,68,0.294,30,11,9,32,38,1,1,16,0,51,2,"3251942"
"Lincoln Memorial",5,61,23,186,0.204,59,5,7,93,95,9,4,8,1,74,2,"3251935"
"UVA Wise",5,60,22,193,0.197,58,9,6,94,90,5,3,14,2,79,0,"3251935"
"West Virginia St.",3,36,14,96,0.229,32,6,4,40,53,5,5,18,0,56,0,"3251934"
"West Va. Wesleyan",3,32,22,105,0.095,30,5,5,39,70,6,1,6,0,41,0,"3251934"
"St. Thomas Aquinas",3,41,21,130,0.154,40,9,6,64,55,5,0,4,0,52,0,"3251932"
"Caldwell",3,26,13,107,0.121,23,5,7,56,67,9,4,11,0,40.5,0,"3251932"
"Salem (WV)",4,47,23,156,0.154,44,5,10,64,95,13,1,8,2,57,2,"3482850"
"Fairmont St.",4,52,16,138,0.261,49,13,4,71,65,5,1,14,2,73,1,"3482850"
"Frostburg St.",3,41,13,138,0.203,37,5,10,63,71,7,2,12,0,54,0,"3251921"
"West Liberty",3,45,13,140,0.229,43,7,4,75,59,5,0,6,0,55,0,"3251921"
"Erskine",4,63,32,184,0.168,52,7,11,86,96,8,1,14,1,78,1,"3251923"
"Converse",4,51,20,170,0.182,46,8,7,81,91,7,5,8,1,68,1,"3251923"
"King (TN)",5,58,27,152,0.204,54,10,13,71,90,9,1,18,4,78,0,"3251926"
"Belmont Abbey",5,52,25,158,0.171,49,9,13,59,93,10,4,14,4,72,0,"3251926"
"New Haven",5,67,25,183,0.23,63,8,11,83,92,6,2,8,0,81,0,"3251927"
"Bridgeport",5,61,27,187,0.182,60,6,13,69,105,8,2,23,5,80.5,1,"3251927"
"Wheeling",5,63,23,171,0.234,60,0,0,76,95,7,8,6,8,74,0,"3251928"
"Notre Dame (OH)",5,71,25,188,0.245,68,7,6,73,100,0,10,4,3,90,0,"3251928"
"North Greenville",5,57,25,158,0.203,54,4,5,73,102,11,2,14,0,70,1,"3251929"
"Emmanuel (GA)",5,71,22,196,0.25,64,11,11,66,93,4,1,19,0,92.5,1,"3251929"
"Francis Marion",5,67,30,177,0.209,63,7,7,84,87,8,4,0,0,78,0,"3251930"
"Barton",5,47,22,166,0.151,43,8,5,68,100,7,11,10,0,71,0,"3251930"
"Glenville St.",4,26,19,116,0.06,23,7,11,50,84,14,1,6,0,37,4,"3251931"
"Charleston (WV)",4,47,20,122,0.221,42,14,12,63,57,7,1,4,0,64,1,"3251931"
"Ouachita Baptist",5,53,26,185,0.146,51,5,1,85,103,8,2,2,1,61,0,"3251918"
"Henderson St.",5,74,24,196,0.255,69,8,6,93,94,5,5,16,4,95,3,"3251918"
"Northwestern Okla.",3,49,12,118,0.314,47,8,5,47,48,1,1,8,1,62,2,"3251933"
"Southeastern Okla.",3,28,13,101,0.149,26,1,2,49,68,8,1,6,0,33,2,"3251933"
"East Central",4,49,18,163,0.19,45,10,11,87,84,5,0,18,1,68,5,"3251943"
"Southern Nazarene",4,46,28,174,0.103,42,5,7,78,88,10,0,10,0,56,4,"3251943"
"Southwestern Okla.",5,63,32,202,0.153,57,5,5,90,101,6,1,16,2,77,0,"3251941"
"Okla. Baptist",5,65,25,203,0.197,58,6,7,90,97,5,3,16,2,82,0,"3251941"
"Westmont",5,60,30,161,0.186,54,7,6,60,97,3,5,10,0,77,1,"3251925"
"Biola",5,57,20,152,0.243,52,3,2,62,90,7,5,14,2,72,1,"3251925"
"Gannon",5,49,30,180,0.106,48,7,5,83,101,14,7,16,0,71,1,"3251940"
"Edinboro",5,55,31,180,0.133,53,14,6,90,91,7,9,10,1,83,3,"3251940"
"Southern Ark.",3,17,20,101,-0.03,17,3,4,47,68,8,0,10,0,25,1,"3251938"
"Harding",3,39,17,108,0.204,38,8,5,58,42,3,1,12,1,54,0,"3251938"
"Mars Hill",3,43,22,119,0.176,40,2,3,43,71,7,1,4,3,48,0,"3251948"
"Tusculum",3,49,16,116,0.284,48,7,8,44,68,2,2,6,6,61,0,"3251948"
"Felician",5,44,32,138,0.087,40,21,4,63,86,11,0,6,0,68,1,"3251957"
"Caldwell",5,41,29,139,0.086,38,11,4,57,98,21,7,8,0,63,0,"3251957"
"Shaw",3,38,19,121,0.157,33,7,9,56,51,2,1,8,1,50,0,"3251961"
"Saint Augustine's",3,25,15,109,0.092,23,2,9,54,64,7,7,0,0,34,0,"3251961"
"Chestnut Hill",5,56,31,163,0.153,54,11,13,73,91,9,0,6,1,70,1,"3251960"
"Georgian Court",5,45,17,148,0.189,42,9,9,62,85,11,3,22,6,68,4,"3251960"
"Thomas More",3,27,21,122,0.049,26,3,6,52,67,3,1,10,2,36,1,"3251952"
"Ohio Dominican",3,44,16,120,0.233,42,3,7,61,50,3,1,10,1,53,2,"3251952"
"Tex. A&M Int'l",5,71,29,215,0.195,67,7,7,112,92,4,4,6,0,85,2,"3251956"
"St. Edward's",5,56,23,203,0.163,52,4,7,96,103,7,5,30,1,80,1,"3251956"
"Dominican (NY)",3,37,22,113,0.133,33,5,6,45,73,9,0,16,1,50,1,"3251966"
"Bridgeport",3,43,23,120,0.167,40,9,6,40,67,5,1,14,1,60,0,"3251966"
"Emory & Henry",5,55,24,187,0.166,51,7,4,91,100,9,8,18,3,79,1,"3251965"
"Lenoir-Rhyne",5,64,35,214,0.136,62,9,5,93,101,7,3,10,0,81,0,"3251965"
"Post",4,47,19,156,0.179,40,12,5,63,85,6,3,12,1,68,4,"4471076"
"Pace",4,56,30,159,0.164,52,6,9,74,94,12,0,14,0,69,1,"4471076"
"Tex. A&M-Kingsville",4,45,26,163,0.117,42,5,7,70,90,9,0,14,1,57,1,"3251953"
"St. Mary's (TX)",4,48,18,144,0.208,46,9,2,84,65,5,1,14,1,65,1,"3251953"
"Eastern N.M.",4,44,27,144,0.118,41,3,3,53,95,4,0,9,0,51.5,7,"3251955"
"Lubbock Christian",4,57,15,142,0.296,56,4,4,65,67,3,1,8,0,66,1,"3251955"
"Colo. Sch. of Mines",5,51,33,156,0.115,51,3,5,57,96,5,0,2,2,55,0,"3251959"
"MSU Denver",5,58,22,152,0.237,57,5,10,59,83,3,2,28,5,79,0,"3251959"
"CUI",4,52,19,138,0.239,52,8,6,61,85,10,9,2,1,70,0,"3251950"
"Fresno Pacific",4,54,20,150,0.227,52,10,5,54,85,8,9,0,1,73,3,"3251950"
"Dominican (CA)",3,23,21,91,0.022,23,2,3,43,65,9,0,10,2,30,2,"3251964"
"Hawaii Hilo",3,38,12,103,0.252,34,9,8,42,48,2,2,4,1,51,1,"3251964"
"Salem (WV)",4,34,31,124,0.024,32,9,10,50,84,11,1,4,0,46,1,"4470346"
"Me.-Fort Kent",4,41,21,117,0.171,38,11,11,52,66,9,3,0,0,55,0,"4470346"
"Lane",4,25,27,136,-0.015,22,3,8,49,90,6,7,6,0,38,1,"4471081"
"Albany St. (GA)",4,49,25,144,0.167,42,6,9,64,59,3,3,8,0,62,0,"4471081"
"Benedict",3,18,23,98,-0.051,15,2,3,28,70,9,3,8,1,27,0,"4471083"
"Spring Hill",3,36,18,98,0.184,36,9,4,46,41,2,1,16,0,54,0,"4471083"
"Clark Atlanta",3,48,15,109,0.303,39,6,6,43,48,2,2,4,1,58,0,"4471082"
"Miles",3,23,15,85,0.094,20,2,2,33,68,6,2,2,0,28,0,"4471082"
"Lincoln (PA)",3,13,20,73,-0.096,12,1,1,20,64,9,3,0,1,17,0,"3252016"
"Bluefield St.",3,42,9,74,0.446,36,9,10,36,37,1,5,2,0,57,3,"3252016"
"American Int'l",3,31,18,92,0.141,29,7,8,31,70,5,2,14,4,47,1,"3251949"
"Mercy",3,43,20,99,0.232,36,5,3,40,55,7,1,12,4,55,0,"3251949"
"Northwood",5,60,34,169,0.154,56,6,12,64,96,6,7,4,0,75,1,"3251999"
"Walsh",5,48,26,148,0.149,46,6,9,64,97,6,11,6,0,68,3,"3251999"
"Saint Augustine's",3,40,15,108,0.231,38,12,8,55,52,2,7,2,1,60,0,"3252013"
"Johnson C. Smith",3,31,13,103,0.175,26,2,8,49,65,12,6,0,0,39,0,"3252013"
"Fayetteville St.",3,40,12,93,0.301,40,7,7,36,61,2,1,10,0,53,0,"3252005"
"Winston-Salem",3,30,13,91,0.187,30,2,3,30,67,7,4,4,0,38,0,"3252005"
"Claflin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3251998"
"Livingstone",5,33,32,169,0.006,27,12,5,84,0,9,2,12,1,53,0,"3251998"
"Lander",5,59,24,210,0.167,56,2,3,98,98,8,1,12,2,68,2,"3251985"
"Augusta",5,67,23,210,0.21,57,8,9,108,94,2,3,18,0,87,3,"3251985"
"Bowie St.",5,40,24,155,0.103,35,5,9,77,87,12,0,16,0,53,2,"3251986"
"Virginia St.",5,54,24,160,0.188,49,12,15,85,83,5,6,8,0,76,5,"3251986"
"Georgia College",3,23,14,98,0.092,23,4,2,49,65,5,1,6,0,31,2,"3251987"
"USC Aiken",3,51,18,125,0.264,45,5,9,57,57,4,2,4,0,60,2,"3251987"
"D'Youville",3,17,11,82,0.073,14,1,5,22,66,12,6,4,1,26,0,"3251991"
"Daemen",3,46,15,93,0.333,39,12,7,45,38,1,1,8,0,63,1,"3251991"
"Wilmington (DE)",3,27,16,110,0.1,26,3,4,58,65,14,1,10,2,36,0,"3251992"
"Jefferson",3,38,21,126,0.135,36,14,9,60,58,3,0,8,0,56,0,"3251992"
"Virginia Union",3,17,11,97,0.062,13,2,5,37,68,6,0,6,0,22,0,"3251981"
"Elizabeth City St.",3,46,16,108,0.278,38,6,5,59,39,2,1,10,0,58,0,"3251981"
"Ouachita Baptist",3,44,10,121,0.281,35,3,7,58,54,5,0,6,0,50,0,"3252000"
"Arkansas Tech",3,34,20,128,0.109,32,5,4,56,66,3,0,4,0,41,0,"3252000"
"Harding",3,30,11,92,0.207,27,9,6,47,43,3,8,0,6,47,1,"3251979"
"Ark.-Monticello",3,25,22,97,0.031,24,3,5,45,68,9,7,2,5,36,2,"3251979"
"Fort Hays St.",3,41,15,122,0.213,36,2,6,55,68,7,0,4,0,45,2,"3251978"
"Mo. Southern St.",3,44,7,110,0.336,39,7,5,59,52,2,1,8,2,56,1,"3251978"
"Emporia St.",4,60,14,149,0.309,46,8,7,60,68,4,0,8,0,72,0,"3251974"
"Newman",4,44,19,157,0.159,34,4,6,45,90,8,2,4,0,52,0,"3251974"
"Henderson St.",4,49,27,193,0.114,44,4,4,113,90,1,3,16,2,64,1,"3252001"
"Southern Ark.",4,63,26,212,0.175,58,1,5,101,82,4,3,8,0,71,0,"3252001"
"Wingate",3,51,13,139,0.273,49,3,5,76,61,3,0,10,0,59,0,"3252046"
"UVA Wise",3,40,18,147,0.15,38,3,3,66,68,3,3,4,1,48,0,"3252046"
"Hillsdale",3,40,17,124,0.185,37,9,2,54,55,4,4,2,6,54,1,"3252042"
"Malone",3,29,21,118,0.068,27,4,3,49,71,9,0,6,2,36,0,"3252042"
"Lynn",5,69,27,201,0.209,64,6,9,97,92,7,3,10,1,83,1,"3252029"
"Embry-Riddle (FL)",5,57,19,179,0.212,54,7,10,89,96,6,2,18,2,75,1,"3252029"
"Catawba",5,58,33,193,0.13,56,4,8,86,91,4,1,12,0,69,2,"3251945"
"Newberry",5,48,19,168,0.173,45,4,15,74,98,4,1,16,0,61,2,"3251945"
"Tuskegee",3,25,20,108,0.046,22,2,4,39,67,5,1,4,0,30,0,"4471084"
"Edward Waters",3,45,10,101,0.347,42,5,6,56,42,2,3,4,0,55,0,"4471084"
"Northwestern Okla.",3,37,19,140,0.129,35,2,3,60,70,4,3,2,1,43,0,"3252007"
"Southwestern Okla.",3,46,16,131,0.229,45,4,4,71,61,2,2,4,3,54,3,"3252007"
"Sonoma St.",4,44,18,140,0.186,41,7,10,49,85,10,5,14,0,63,2,"3251971"
"San Fran. St.",4,55,17,139,0.273,49,10,12,58,73,7,0,12,0,71,0,"3251971"
"Southern Nazarene",4,57,17,171,0.234,53,2,6,86,92,6,4,8,2,67,0,"3252028"
"Okla. Baptist",4,69,17,197,0.264,67,6,5,89,78,2,1,10,1,81,0,"3252028"
"Southeastern Okla.",4,42,24,151,0.119,30,4,4,75,84,9,1,12,0,53,2,"3252034"
"East Central",4,53,21,156,0.205,46,9,9,73,75,4,0,10,0,67,1,"3252034"
"Westmont",3,35,16,88,0.216,33,7,5,30,70,9,3,10,0,50,3,"3251996"
"Azusa Pacific",3,39,11,89,0.315,36,9,3,30,54,7,0,12,0,54,0,"3251996"
"Alas. Anchorage",5,57,32,183,0.137,50,4,8,81,105,6,3,20,5,74,3,"3252032"
"Northwest Nazarene",5,59,29,179,0.168,50,6,8,86,96,4,3,12,3,74,3,"3252032"
"Maryville (MO)",4,53,18,171,0.205,48,4,5,77,70,1,0,24,8,69,0,"3252047"
"Truman St.",4,37,28,189,0.048,34,1,5,60,92,4,9,0,6,47,1,"3252047"
"Point Loma",4,52,30,170,0.129,45,7,3,81,88,4,4,16,2,71,2,"3252036"
"Biola",4,52,27,177,0.141,44,4,4,66,91,7,6,16,1,70,0,"3252036"
"Simon Fraser",4,57,14,147,0.293,51,7,9,69,88,7,0,14,0,71,0,"3252045"
"Saint Martin's",4,59,17,160,0.263,56,7,3,70,79,7,0,14,0,73,1,"3252045"
"Cal Poly Humboldt",3,28,19,97,0.093,26,6,6,35,69,3,0,8,0,38,5,"3252030"
"CSUSB",3,41,11,92,0.326,36,3,5,45,48,6,1,12,0,51,2,"3252030"
"Western Wash.",3,48,12,123,0.293,41,8,1,62,60,4,1,8,0,61,2,"3252044"
"Western Ore.",3,42,16,123,0.211,38,4,2,59,73,8,1,6,0,50,0,"3252044"
"Alas. Fairbanks",3,30,18,105,0.114,28,3,3,41,68,10,0,6,1,36,2,"3252025"
"Central Wash.",3,42,5,93,0.398,39,10,6,45,43,3,1,12,2,59,0,"3252025"
"Academy of Art",4,45,27,133,0.135,43,8,7,62,90,13,1,10,1,59,4,"3252026"
"Hawaii Hilo",4,46,19,137,0.197,41,13,7,57,75,8,2,14,2,68,2,"3252026"
"Lyon",4,43,21,120,0.183,39,8,9,49,85,12,0,18,1,60,0,"4470350"
"Salem (WV)",4,42,23,124,0.153,34,12,5,53,74,8,2,6,1,59,3,"4470350"
"Albany St. (GA)",4,32,27,138,0.036,31,4,3,58,93,8,1,10,2,42,4,"4471080"
"Spring Hill",4,48,18,135,0.222,40,8,0,64,56,4,1,20,1,67,1,"4471080"
"Clark Atlanta",5,56,30,154,0.169,53,6,3,64,96,5,1,26,2,76,3,"4471079"
"Edward Waters",5,56,26,163,0.184,54,5,4,60,94,6,1,28,4,76,3,"4471079"
"Cal St. Dom. Hills",4,45,17,172,0.163,43,5,9,79,91,7,3,14,2,60,3,"3252052"
"Chico St.",4,56,34,185,0.119,51,7,3,95,81,5,2,10,2,70,1,"3252052"
"Cal St. East Bay",4,50,17,137,0.241,45,10,2,53,94,12,1,10,0,66,3,"3252053"
"Cal Poly Pomona",4,64,10,138,0.391,60,12,5,65,74,10,1,10,0,82,0,"3252053"
"Michigan Tech",5,64,29,188,0.186,61,3,14,77,103,6,2,10,0,74,0,"3252061"
"Ferris St.",5,60,24,171,0.211,52,6,9,77,85,3,5,14,0,78,0,"3252061"
"Bridgeport",5,63,18,164,0.274,58,8,11,63,86,10,3,12,0,80,0,"3252068"
"Holy Family",5,52,28,156,0.154,50,10,5,69,98,8,3,6,1,68,0,"3252068"
"Saint Michael's",5,45,25,158,0.127,41,15,9,90,85,11,1,6,0,64,1,"3252049"
"Southern Conn. St.",5,51,21,174,0.172,47,11,13,75,87,15,1,18,1,72,1,"3252049"
"Augusta",3,41,15,129,0.202,38,5,7,68,55,4,0,22,0,57,2,"3252131"
"Lander",3,30,21,131,0.069,26,4,6,66,66,5,0,6,2,37,0,"3252131"
"Flagler",3,37,14,113,0.204,35,8,9,37,62,1,3,14,0,55,2,"3252139"
"Georgia College",3,36,22,105,0.133,34,1,4,44,64,8,1,4,0,40,0,"3252139"
"Pitt.-Johnstown",3,41,15,126,0.206,39,9,9,52,59,1,0,10,0,55,1,"3252125"
"California (PA)",3,34,18,109,0.147,30,1,4,59,64,9,0,16,2,43,3,"3252125"
"Montevallo",5,59,22,169,0.219,53,13,8,82,89,11,3,14,1,82,3,"3252113"
"West Ga.",5,52,23,163,0.178,49,11,10,80,101,13,1,12,0,70,3,"3252113"
"Ashland",3,31,21,101,0.099,30,1,8,38,67,5,1,12,0,39,1,"3252109"
"Walsh",3,39,16,99,0.232,32,5,6,42,49,1,5,2,1,50,0,"3252109"
"Edinboro",5,53,28,173,0.145,52,6,3,101,82,9,8,0,4,67,0,"3252086"
"Mercyhurst",5,45,30,181,0.083,39,9,7,89,100,6,13,0,10,67,0,"3252086"
"Northern Mich.",4,54,16,164,0.232,49,14,6,86,73,7,2,4,5,72,0,"3252084"
"Lake Superior St.",4,52,17,168,0.208,49,7,10,81,93,14,2,2,1,62,0,"3252084"
"Purdue Northwest",3,35,19,129,0.124,32,2,5,55,67,5,0,10,0,42,0,"3252083"
"Grand Valley St.",3,44,15,128,0.227,40,5,7,61,57,2,2,12,1,57,0,"3252083"
"Lake Erie",3,27,21,87,0.069,26,3,5,29,66,9,2,12,1,38,0,"3252076"
"Cedarville",3,44,21,101,0.228,44,9,12,35,61,3,4,12,0,63,0,"3252076"
"Catawba",4,54,25,167,0.174,52,8,5,98,77,5,2,12,0,70,1,"3252160"
"UVA Wise",4,45,22,173,0.133,44,5,7,80,89,8,3,12,3,59,2,"3252160"
"Midwestern St.",3,27,13,107,0.131,26,2,7,53,70,8,1,4,2,32,1,"3252072"
"Ark.-Fort Smith",3,44,11,114,0.289,41,8,4,61,40,2,1,10,0,58,0,"3252072"
"Alabama Huntsville",3,36,16,107,0.187,34,2,6,44,68,4,1,6,0,42,0,"3252075"
"Valdosta St.",3,45,10,108,0.324,39,4,5,51,50,2,2,8,0,55,0,"3252075"
"Fort Hays St.",4,49,24,145,0.172,48,5,5,71,90,6,1,6,0,58,2,"3252085"
"Central Mo.",4,56,16,155,0.258,48,6,3,66,71,5,0,26,2,75,1,"3252085"
"Minn. Duluth",3,42,16,98,0.265,34,8,3,47,47,2,8,6,0,61,0,"3252087"
"MSU Moorhead",3,28,20,105,0.076,25,2,4,37,70,8,1,6,0,34,0,"3252087"
"Bemidji St.",5,51,21,180,0.167,42,9,8,70,86,11,0,12,0,66,0,"3252088"
"Minot St.",5,51,27,188,0.128,46,11,10,77,99,9,0,4,0,64,0,"3252088"
"Neb.-Kearney",3,54,16,148,0.257,53,5,4,73,59,2,4,8,0,67,0,"3252089"
"Mo. Southern St.",3,37,13,129,0.186,36,2,3,64,69,5,3,10,0,47,0,"3252089"
"McKendree",5,45,31,172,0.081,44,7,2,67,98,13,0,24,1,64,2,"3252092"
"Southwest Baptist",5,53,26,158,0.171,52,13,6,76,87,7,1,28,1,81,4,"3252092"
"UIndy",4,42,22,143,0.14,39,6,5,60,86,6,2,12,5,56,1,"3252097"
"Quincy",4,59,20,149,0.262,58,6,8,73,78,6,6,8,2,75,2,"3252097"
"Minnesota St.",4,58,24,181,0.188,51,7,6,79,90,8,2,12,2,73,0,"3252108"
"Northern St.",4,56,18,172,0.221,54,8,6,88,86,7,0,18,1,73,0,"3252108"
"Minn.-Crookston",5,53,28,183,0.137,46,10,7,72,97,6,2,6,2,68,2,"3252110"
"Mary",5,61,28,176,0.188,58,6,9,84,95,10,0,28,1,81,1,"3252110"
