#,P,S,MS,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id,team_name
18,OPP,4,0,7,2,14,0.357,0,0,1,4,0,0,1,0,7.5,0,6370702,Wittenberg
14,S,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6370702,Wittenberg
3,L,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6370702,Wittenberg
9,OH,4,0,11,9,30,0.067,1,0,2,5,1,0,1,0,11.5,0,6370702,Wittenberg
7,OH,3,0,4,5,14,-0.071,0,0,1,3,0,0,0,0,4,0,6370708,Mount Aloysius
20,MB,3,0,1,0,3,0.333,0,0,0,0,0,0,0,0,1,0,6370708,Mount Aloysius
11,OH,3,0,8,3,15,0.333,0,0,3,0,0,1,0,0,9,0,6370708,Mount Aloysius
24,S,3,0,1,1,8,0,0,0,2,1,0,0,0,0,1,0,6370708,Mount Aloysius
10,L/DS,3,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,6370708,Mount Aloysius
12,S,3,0,0,1,5,-0.2,18,1,1,0,0,0,0,0,1,0,6370708,Mount Aloysius
9,OH,3,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,6370708,Mount Aloysius
8,S,3,0,6,3,22,0.136,0,1,1,0,0,1,0,0,8,0,6370708,Mount Aloysius
10,OH,3,0,2,0,13,0.154,41,0,0,4,0,0,0,0,2,0,6370708,Buffalo St.
7,OH,3,0,7,0,11,0.636,0,2,2,1,0,0,1,0,9.5,0,6370708,Buffalo St.
8,OH,3,0,17,2,20,0.75,0,1,5,6,0,1,1,0,19.5,0,6370708,Buffalo St.
33,MB,3,0,4,2,7,0.286,0,0,0,1,0,2,1,0,6.5,0,6370708,Buffalo St.
5,L,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6370708,Buffalo St.
3,S,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6370708,Buffalo St.
4,MB,3,0,3,1,4,0.5,0,1,3,0,0,0,1,0,4.5,0,6370708,Buffalo St.
16,L/DS,3,0,2,0,4,0.5,1,0,0,9,0,0,0,0,2,0,6370708,Buffalo St.
9,OH,3,0,13,2,23,0.478,2,1,2,5,0,0,0,0,14,0,6370708,Buffalo St.
11,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369561,Marymount (VA)
2,S,2,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,6369561,Marymount (VA)
14,S,2,0,0,0,1,0,4,0,2,1,0,0,0,0,0,0,6369561,Marymount (VA)
1,OH,3,0,8,4,20,0.2,1,0,1,3,1,0,1,0,8.5,0,6369561,Marymount (VA)
8,OH,3,0,2,3,14,-0.071,0,1,3,4,0,0,2,0,4,0,6369561,Marymount (VA)
28,MB,3,0,3,2,7,0.143,0,0,0,1,0,1,3,0,5.5,0,6369561,Marymount (VA)
9,L,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,6369561,Marymount (VA)
5,OH,3,0,5,1,10,0.4,12,0,4,2,0,0,0,1,5,0,6369561,Marymount (VA)
10,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369561,Marymount (VA)
20,OH,3,0,0,0,2,0,0,0,0,3,4,0,0,0,0,0,6369561,Marymount (VA)
25,MB,3,0,2,1,7,0.143,1,0,0,0,0,0,1,0,2.5,0,6369561,Marymount (VA)
24,MB,3,0,3,0,6,0.5,0,0,2,0,0,0,4,0,5,0,6369561,Marymount (VA)
3,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369561,Marymount (VA)
10,OH,3,0,6,2,15,0.267,1,4,5,7,0,0,1,0,10.5,0,6369561,Southern Va.
9,OPP,3,0,5,2,9,0.333,1,0,0,0,0,0,0,0,5,0,6369561,Southern Va.
18,OPP,3,0,5,0,7,0.714,0,2,3,4,0,1,2,0,9,1,6369561,Southern Va.
2,OPP,3,0,1,0,4,0.25,0,1,1,2,0,0,0,0,2,0,6369561,Southern Va.
6,L,3,0,0,0,0,0,4,0,0,7,1,0,0,0,0,0,6369561,Southern Va.
11,OH,3,0,16,3,23,0.565,0,3,1,1,0,0,2,0,20,0,6369561,Southern Va.
14,MB,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6369561,Southern Va.
15,S,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6369561,Southern Va.
4,S,3,0,2,0,3,0.667,29,0,2,4,0,0,0,0,2,0,6369561,Southern Va.
21,OPP,3,0,4,3,11,0.091,0,0,0,0,0,0,1,0,4.5,0,6369561,Southern Va.
6,NA,5,0,4,2,11,0.182,1,0,4,1,0,1,5,0,7.5,0,6369584,SUNY New Paltz
2,NA,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6369584,SUNY New Paltz
13,MB,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1.5,0,6369584,SUNY New Paltz
1,L,5,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,6369584,SUNY New Paltz
11,MB,5,0,6,1,13,0.385,1,0,0,0,0,3,4,0,11,0,6369584,SUNY New Paltz
19,OH,5,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,6369584,SUNY New Paltz
3,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369584,SUNY New Paltz
17,S,5,0,2,0,2,1,47,1,2,10,0,0,3,0,4.5,0,6369584,SUNY New Paltz
8,OH,2,0,3,0,10,0.3,0,0,0,4,0,0,1,1,3.5,0,6369584,SUNY New Paltz
4,S,4,0,16,5,29,0.379,0,3,2,5,1,0,0,0,19,1,6369584,SUNY New Paltz
7,OPP,4,0,6,6,22,0,0,1,3,3,0,0,2,0,8,0,6369584,SUNY New Paltz
10,NA,5,0,14,6,27,0.296,1,1,4,9,0,0,4,0,17,0,6369584,SUNY New Paltz
5,OH,4,0,4,1,10,0.3,1,1,0,1,0,0,1,0,5.5,0,6369584,SUNY New Paltz
10,S,5,0,0,0,0,0,0,1,3,3,0,0,0,0,1,0,6369584,St. John Fisher
13,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369584,St. John Fisher
4,OPP,4,0,0,0,2,0,1,0,2,3,0,0,0,0,0,0,6369584,St. John Fisher
21,S,1,0,0,1,1,-1,0,0,2,0,0,0,0,0,0,0,6369584,St. John Fisher
1,MB,1,0,1,0,2,0.5,0,0,0,0,0,0,1,0,1.5,0,6369584,St. John Fisher
19,S,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6369584,St. John Fisher
5,OH,5,0,7,4,24,0.125,0,1,3,3,3,0,1,0,8.5,0,6369584,St. John Fisher
7,OH,5,0,15,6,36,0.25,0,0,3,0,2,0,0,0,15,0,6369584,St. John Fisher
6,OPP,5,0,18,8,34,0.294,0,0,1,3,0,3,1,0,21.5,0,6369584,St. John Fisher
12,L/DS,5,0,0,0,0,0,3,0,0,15,1,0,0,0,0,0,6369584,St. John Fisher
8,S,5,0,3,0,5,0.6,53,0,2,12,0,0,2,0,4,0,6369584,St. John Fisher
17,MB,5,0,10,5,20,0.25,0,2,5,0,0,0,2,0,13,0,6369584,St. John Fisher
3,OH,5,0,9,4,22,0.227,0,0,0,2,0,1,1,0,10.5,0,6369584,St. John Fisher
11,L,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369551,Hunter
10,S,5,0,5,4,17,0.059,2,0,0,6,0,0,1,1,5.5,0,6369551,Hunter
19,MB,5,0,4,2,11,0.182,0,1,1,4,0,1,4,2,8,0,6369551,Hunter
12,OH,5,0,17,7,35,0.286,1,2,3,5,1,0,0,2,19,0,6369551,Hunter
15,MB,4,0,2,2,7,0,0,1,1,0,0,0,1,0,3.5,0,6369551,Hunter
21,OPP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369551,Hunter
3,L,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6369551,Hunter
1,MB,2,0,2,0,3,0.667,0,0,0,0,0,0,0,0,2,0,6369551,Hunter
24,OH,5,0,20,13,45,0.156,2,1,6,8,0,0,1,2,21.5,0,6369551,Hunter
17,S,5,0,3,0,4,0.75,34,0,2,7,0,0,3,0,4.5,0,6369551,Hunter
8,L,5,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,6369551,Hunter
7,L,5,0,0,0,0,0,9,3,5,3,0,0,0,0,3,0,6369551,Hunter
17,DB,5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,6369551,Baruch
7,OH,5,0,18,4,34,0.412,0,0,1,8,2,0,1,0,18.5,0,6369551,Baruch
14,MB,5,0,3,2,9,0.111,1,0,3,0,0,0,4,1,5,0,6369551,Baruch
5,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369551,Baruch
9,S,5,0,3,2,9,0.111,38,1,2,12,0,0,2,0,5,0,6369551,Baruch
2,MB,5,0,6,2,15,0.267,0,0,3,0,0,0,3,1,7.5,0,6369551,Baruch
1,OPP,5,0,7,9,23,-0.087,2,0,3,6,1,1,2,0,9,0,6369551,Baruch
10,OH,5,0,9,8,28,0.036,2,2,4,6,1,0,3,0,12.5,0,6369551,Baruch
11,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369551,Baruch
8,MB,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,6369551,Baruch
3,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369551,Baruch
20,OPP,4,0,15,9,43,0.14,1,2,3,12,0,1,0,0,18,0,6370703,Trine
21,MB,4,0,6,3,13,0.231,0,0,0,0,0,0,0,0,6,0,6370703,Trine
1,OH,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,6370703,Trine
5,OH,4,0,9,3,22,0.273,0,0,3,8,0,0,0,0,9,0,6370703,Trine
15,S,3,0,3,1,4,0.5,24,0,0,1,0,1,0,0,4,0,6370703,Trine
16,DB,4,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,6370703,Trine
23,S,2,0,0,0,3,0,17,1,0,5,0,0,1,0,1.5,0,6370703,Trine
22,MB,4,0,4,1,11,0.273,1,1,0,6,0,1,1,0,6.5,0,6370703,Trine
10,OH,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6370703,Trine
6,OH,4,0,12,7,30,0.167,2,0,3,3,1,0,0,0,12,0,6370703,Trine
18,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6370703,Trine
4,OH,4,0,7,4,15,0.2,0,1,2,11,1,1,1,0,9.5,0,6370703,Mount Union
9,MB,4,0,15,1,31,0.452,0,0,1,4,0,1,2,0,17,0,6370703,Mount Union
7,S,4,0,0,0,4,0,47,1,2,2,0,0,1,0,1.5,0,6370703,Mount Union
20,DB,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6370703,Mount Union
6,L,4,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,6370703,Mount Union
5,OPP,4,0,12,8,38,0.105,1,0,2,8,1,1,0,0,13,0,6370703,Mount Union
11,OH,4,0,11,2,23,0.391,0,0,4,1,0,0,2,0,12,0,6370703,Mount Union
10,MB,4,0,7,1,10,0.6,1,0,2,4,0,0,2,1,8,0,6370703,Mount Union
8,OH,4,0,1,0,3,0.333,1,0,0,4,0,0,0,0,1,0,6370710,Penn St.-Behrend
1,OH,5,0,17,7,35,0.286,3,1,4,8,3,0,1,0,18.5,0,6370710,Penn St.-Behrend
11,S,5,0,0,0,2,0,11,1,3,4,0,0,0,0,1,0,6370710,Penn St.-Behrend
3,OH,5,0,12,7,30,0.167,1,2,3,4,1,0,5,0,16.5,0,6370710,Penn St.-Behrend
20,S,5,0,4,0,11,0.364,25,1,3,7,0,2,1,0,7.5,0,6370710,Penn St.-Behrend
17,MB,5,0,4,0,8,0.5,0,3,3,1,0,2,2,0,10,0,6370710,Penn St.-Behrend
5,OH,5,0,9,2,17,0.412,2,1,3,4,1,0,0,0,10,0,6370710,Penn St.-Behrend
4,MB,5,0,3,0,5,0.6,0,2,0,1,0,0,5,0,7.5,0,6370710,Penn St.-Behrend
6,L,5,0,1,0,4,0.25,0,0,0,7,2,0,0,0,1,0,6370710,Penn St.-Altoona
9,MB,5,0,3,5,15,-0.133,0,1,5,4,0,0,1,0,4.5,0,6370710,Penn St.-Altoona
16,OPP,5,0,17,9,39,0.205,0,3,3,2,1,0,1,0,20.5,0,6370710,Penn St.-Altoona
20,MB,5,0,7,2,15,0.333,2,4,2,1,1,0,3,0,12.5,0,6370710,Penn St.-Altoona
5,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6370710,Penn St.-Altoona
2,OH,5,0,11,4,27,0.259,1,0,2,5,3,0,1,0,11.5,0,6370710,Penn St.-Altoona
3,OPP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6370710,Penn St.-Altoona
8,OH,5,0,9,3,14,0.429,2,0,1,6,1,0,0,0,9,0,6370710,Penn St.-Altoona
14,S,5,0,3,0,21,0.143,41,0,5,4,0,0,2,0,4,0,6370710,Penn St.-Altoona
11,OH,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,6369560,Rutgers-Newark
14,S,3,0,2,0,5,0.4,26,0,0,5,0,0,1,0,2.5,0,6369560,Rutgers-Newark
16,OPP,3,0,4,6,19,-0.105,0,0,2,6,0,0,0,0,4,0,6369560,Rutgers-Newark
18,S,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6369560,Rutgers-Newark
3,MB,3,0,6,1,9,0.556,0,0,2,0,0,0,1,0,6.5,0,6369560,Rutgers-Newark
2,L,3,0,0,1,2,-0.5,2,0,0,15,1,0,0,0,0,0,6369560,Rutgers-Newark
21,MB,3,0,2,2,9,0,0,3,6,0,0,0,3,0,6.5,0,6369560,Rutgers-Newark
20,OH,3,0,9,3,18,0.333,0,0,1,4,3,0,2,0,10,0,6369560,Rutgers-Newark
23,OH,3,0,8,5,24,0.125,0,0,0,1,2,0,1,1,8.5,0,6369560,Rutgers-Newark
3,OH,3,0,8,3,22,0.227,1,1,2,4,0,0,1,0,9.5,0,6369560,Juniata
11,L,3,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,6369560,Juniata
2,L,3,0,0,0,1,0,2,0,0,7,0,0,0,0,0,0,6369560,Juniata
17,S,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6369560,Juniata
20,MB,3,0,4,0,6,0.667,1,1,4,2,0,0,4,0,7,0,6369560,Juniata
6,S,3,0,0,0,3,0,15,0,0,1,0,1,4,0,3,0,6369560,Juniata
8,MB,3,0,7,0,9,0.778,0,0,0,0,0,0,4,1,9,0,6369560,Juniata
9,OH,3,0,10,4,26,0.231,0,3,2,4,1,0,3,1,14.5,0,6369560,Juniata
7,S,3,0,0,0,0,0,12,0,5,3,0,0,0,0,0,0,6369560,Juniata
12,OH,3,0,5,4,17,0.059,0,1,1,4,0,0,0,0,6,0,6369560,Juniata
15,S,3,0,1,4,11,-0.273,0,0,1,7,0,0,0,0,1,0,6369585,Hobart
5,OH,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6369585,Hobart
12,S,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,6369585,Hobart
13,MB,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,6369585,Hobart
4,OH,3,0,21,5,42,0.381,1,1,2,9,3,0,0,0,22,1,6369585,Hobart
16,MB,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,6369585,Hobart
3,S,3,0,1,0,1,1,14,0,0,8,0,0,1,0,1.5,0,6369585,Hobart
11,MB,3,0,3,2,6,0.167,0,0,1,0,0,1,1,0,4.5,0,6369585,Hobart
1,L,3,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,6369585,Hobart
9,OH,3,0,3,6,18,-0.167,1,0,3,5,3,0,0,0,3,0,6369585,Hobart
17,MB,3,0,6,0,13,0.462,0,1,0,2,0,0,2,0,8,0,6369585,Vassar
11,OH,3,0,15,2,26,0.5,0,1,4,4,1,0,5,0,18.5,0,6369585,Vassar
9,OH,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.5,0,6369585,Vassar
7,OH,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,6369585,Vassar
12,OH,3,0,8,2,22,0.273,1,0,1,6,0,0,4,0,10,0,6369585,Vassar
13,MB,3,0,5,4,14,0.071,0,1,0,2,0,1,9,0,11.5,0,6369585,Vassar
16,OH,3,0,3,1,12,0.167,1,4,5,3,1,0,3,0,8.5,0,6369585,Vassar
21,OH,3,0,0,0,0,0,32,1,6,6,0,0,2,0,2,0,6369585,Vassar
4,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369585,Vassar
3,L,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6369585,Vassar
2,L,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6370374,Lasell
6,S,3,0,1,2,5,-0.2,34,0,1,6,0,0,2,0,2,0,6370374,Lasell
18,L,3,0,0,0,0,0,1,0,0,12,2,0,0,0,0,0,6370374,Lasell
3,OH,3,0,5,2,11,0.273,1,0,0,4,0,0,0,0,5,0,6370374,Lasell
10,OH,3,0,5,4,14,0.071,0,0,0,0,0,0,2,1,6,0,6370374,Lasell
15,MB,3,0,7,1,13,0.462,1,0,1,0,0,1,4,2,10,0,6370374,Lasell
7,OPP,3,0,7,1,16,0.375,0,0,0,1,0,0,0,1,7,0,6370374,Lasell
13,OH,3,0,0,0,0,0,0,1,3,6,0,0,0,0,1,0,6370374,Lasell
14,OH,3,0,13,1,33,0.364,0,1,5,3,0,1,2,0,16,0,6370374,Lasell
5,OH,3,0,5,1,11,0.364,2,0,2,9,1,0,1,0,5.5,0,6370374,Wentworth
11,L,3,0,11,4,21,0.333,1,2,1,4,1,0,1,1,13.5,0,6370374,Wentworth
6,MB,3,0,3,3,9,0,0,0,3,5,0,0,1,0,3.5,0,6370374,Wentworth
3,L,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6370374,Wentworth
31,OH,3,0,8,3,20,0.25,0,0,0,0,0,0,2,0,9,0,6370374,Wentworth
12,MB,3,0,8,1,15,0.467,0,0,0,5,0,0,4,2,10,0,6370374,Wentworth
4,S,3,0,0,0,0,0,18,0,1,3,0,0,0,0,0,0,6370374,Wentworth
1,OH,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6370374,Wentworth
13,S,3,0,0,0,0,0,27,0,0,2,0,0,1,0,0.5,0,6370374,Wentworth
25,OH,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6370374,Wentworth
21,OH,3,0,14,2,28,0.429,0,0,0,3,0,0,2,0,15,0,6370374,Wentworth
21,MB,4,0,2,2,9,0,0,0,1,1,0,0,2,0,3,0,6369575,New Jersey City
8,S,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6369575,New Jersey City
22,S,4,0,2,0,6,0.333,54,0,2,9,0,0,1,0,2.5,0,6369575,New Jersey City
9,OPP,4,0,11,3,23,0.348,0,1,1,1,0,0,6,1,15,0,6369575,New Jersey City
3,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369575,New Jersey City
4,L,4,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,6369575,New Jersey City
23,OH,4,0,5,3,13,0.154,0,0,0,6,0,0,3,1,6.5,0,6369575,New Jersey City
14,MB,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,6369575,New Jersey City
2,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369575,New Jersey City
10,OH,4,0,22,12,58,0.172,1,1,3,7,2,1,0,0,24,0,6369575,New Jersey City
6,OH,4,0,14,8,26,0.231,1,1,2,3,2,0,2,0,16,0,6369575,New Jersey City
11,MB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369575,New Jersey City
24,OH,4,0,4,4,14,0,0,1,3,10,0,0,3,1,6.5,0,6369575,St. Joseph's (L.I.)
3,MB,4,0,6,0,8,0.75,0,0,0,0,0,1,3,0,8.5,0,6369575,St. Joseph's (L.I.)
20,MB,4,0,11,5,19,0.316,0,0,0,0,0,0,3,1,12.5,0,6369575,St. Joseph's (L.I.)
15,OH,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6369575,St. Joseph's (L.I.)
19,S,4,0,0,1,2,-0.5,49,1,1,7,0,0,1,0,1.5,0,6369575,St. Joseph's (L.I.)
7,OH,4,0,20,3,38,0.447,1,3,2,7,1,0,1,0,23.5,0,6369575,St. Joseph's (L.I.)
1,OH,4,0,12,1,26,0.423,2,0,0,4,0,0,1,0,12.5,0,6369575,St. Joseph's (L.I.)
2,L,4,0,1,0,1,1,1,0,0,11,0,0,0,0,1,0,6369575,St. Joseph's (L.I.)
12,S,4,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,6369575,St. Joseph's (L.I.)
9,L,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369575,St. Joseph's (L.I.)
22,MB,3,0,5,2,14,0.214,0,0,3,2,0,0,1,0,5.5,0,6370379,Messiah
3,L/DS,3,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,6370379,Messiah
11,OH,3,0,7,3,13,0.308,0,0,0,0,0,0,0,0,7,0,6370379,Messiah
4,OH,3,0,14,10,36,0.111,3,2,2,9,1,0,0,0,16,0,6370379,Messiah
8,OH,3,0,7,9,18,-0.111,2,1,2,4,1,1,0,0,9,0,6370379,Messiah
9,S,3,0,3,0,4,0.75,31,0,0,4,0,0,1,0,3.5,0,6370379,Messiah
1,MB,3,0,4,0,8,0.5,0,0,2,2,0,0,0,2,4,0,6370379,Messiah
15,OH,3,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,6370379,Messiah
23,OH,3,0,0,0,0,0,0,4,2,0,0,0,0,0,4,0,6370379,Stevens
10,S,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,6370379,Stevens
5,L,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6370379,Stevens
3,MB,3,0,3,0,6,0.5,1,0,0,0,0,0,7,0,6.5,0,6370379,Stevens
17,S,3,0,2,1,5,0.2,30,0,1,5,0,1,4,1,5,0,6370379,Stevens
16,L,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6370379,Stevens
13,OH,3,0,8,0,21,0.381,1,0,0,4,1,0,1,1,8.5,0,6370379,Stevens
21,OH,3,0,6,1,10,0.5,1,0,3,2,2,1,4,0,9,0,6370379,Stevens
22,MB,3,0,6,2,13,0.308,0,0,0,1,0,0,3,0,7.5,0,6370379,Stevens
18,OH,3,0,11,2,25,0.36,0,0,3,4,0,0,1,0,11.5,0,6370379,Stevens
8,OH,3,0,3,7,24,-0.167,0,2,1,7,1,0,0,0,5,0,6369529,Wilson
4,OH,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6369529,Wilson
9,MB,3,0,2,4,13,-0.154,0,0,0,0,0,0,0,0,2,0,6369529,Wilson
6,S,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6369529,Wilson
7,S,3,0,0,0,2,0,10,0,1,1,0,0,0,0,0,0,6369529,Wilson
11,MB,3,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,6369529,Wilson
2,L/DS,3,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,6369529,Wilson
12,OH,3,0,2,2,13,0,0,0,0,6,1,0,0,0,2,0,6369529,Wilson
10,OH,3,0,6,6,32,0,1,1,1,6,0,0,0,0,7,0,6369529,Wilson
20,MB,3,0,4,2,11,0.182,0,0,0,1,1,2,2,0,7,0,6369529,Lancaster Bible
12,OPP,3,0,7,1,10,0.6,0,0,1,2,0,0,1,0,7.5,0,6369529,Lancaster Bible
23,OPP,3,0,6,4,18,0.111,0,0,2,5,0,0,2,0,7,0,6369529,Lancaster Bible
8,OH,3,0,10,4,26,0.231,0,2,1,7,0,0,0,0,12,0,6369529,Lancaster Bible
21,OH,3,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,6369529,Lancaster Bible
18,L,3,0,1,0,1,1,35,2,2,4,0,0,1,0,3.5,0,6369529,Lancaster Bible
3,OH,3,0,0,0,0,0,0,4,3,1,0,0,0,0,4,0,6369529,Lancaster Bible
1,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369529,Lancaster Bible
24,OH,3,0,11,1,18,0.556,0,0,4,12,0,0,0,0,11,0,6369529,Lancaster Bible
15,DB,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6369566,Roanoke
4,S,3,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,6369566,Roanoke
23,OH,3,0,7,4,22,0.136,0,1,1,2,3,0,0,0,8,0,6369566,Roanoke
8,MB,3,0,1,0,1,1,8,0,0,2,0,2,0,0,3,0,6369566,Roanoke
18,MB,3,0,9,4,19,0.263,0,0,0,0,0,0,0,0,9,0,6369566,Roanoke
14,MB,3,0,1,4,8,-0.375,0,0,0,2,0,1,1,0,2.5,0,6369566,Roanoke
2,OH,3,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,6369566,Roanoke
13,MB,3,0,1,2,8,-0.125,1,0,1,1,0,0,0,0,1,0,6369566,Roanoke
3,L,3,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,6369566,Roanoke
1,OH,3,0,7,4,19,0.158,0,0,2,4,1,0,1,0,7.5,0,6369566,Roanoke
22,OH,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,6369566,Roanoke
13,L,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6369566,Randolph-Macon
22,L,3,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,6369566,Randolph-Macon
10,MB,3,0,1,0,7,0.143,0,0,0,0,0,0,3,0,2.5,0,6369566,Randolph-Macon
35,OH,3,0,12,5,27,0.259,0,0,1,8,0,0,2,0,13,0,6369566,Randolph-Macon
6,L,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6369566,Randolph-Macon
2,S,3,0,0,4,6,-0.667,38,3,2,6,0,0,1,0,3.5,0,6369566,Randolph-Macon
11,MB,3,0,8,3,15,0.333,0,1,0,1,0,0,2,1,10,0,6369566,Randolph-Macon
12,OH,3,0,15,4,28,0.393,0,0,3,3,1,0,2,1,16,0,6369566,Randolph-Macon
17,OH,3,0,4,5,15,-0.067,1,0,0,0,0,0,0,0,4,0,6369566,Randolph-Macon
6,NA,4,0,3,0,5,0.6,1,0,3,3,0,0,1,0,3.5,1,6369582,SUNY New Paltz
2,NA,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6369582,SUNY New Paltz
13,MB,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6369582,SUNY New Paltz
1,L,4,0,0,0,0,0,1,0,0,5,3,0,0,0,0,0,6369582,SUNY New Paltz
11,MB,4,0,7,2,17,0.294,0,0,0,0,0,0,3,0,8.5,0,6369582,SUNY New Paltz
9,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6369582,SUNY New Paltz
19,OH,4,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,6369582,SUNY New Paltz
3,OH,2,0,1,0,1,1,0,1,1,0,0,0,0,0,2,0,6369582,SUNY New Paltz
17,S,4,0,0,0,3,0,19,0,1,1,0,0,0,0,0,0,6369582,SUNY New Paltz
8,OH,4,0,4,3,12,0.083,0,0,4,3,3,0,2,0,5,0,6369582,SUNY New Paltz
4,S,4,0,5,1,9,0.444,14,1,1,6,1,0,0,0,6,0,6369582,SUNY New Paltz
7,OPP,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,6369582,SUNY New Paltz
