#,P,S,MS,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id,team_name
25,S,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6084633,Southern California
23,MB,3,0,6,1,9,0.556,1,2,0,1,0,1,0,0,9,0,6084633,Southern California
14,OPP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084633,Southern California
1,OH,3,0,9,4,18,0.278,0,0,5,1,0,1,0,1,10,0,6084633,Southern California
7,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084633,Southern California
8,MB,3,0,5,1,6,0.667,0,1,1,1,0,0,3,0,7.5,0,6084633,Southern California
1,L,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,6084634,UC Irvine
5,OPP,4,0,11,6,20,0.25,0,0,2,4,0,0,4,0,13,0,6084634,UC Irvine
6,OH,5,0,10,0,19,0.526,1,0,1,6,0,0,2,1,11,0,6084634,UC Irvine
9,OH,5,0,8,3,13,0.385,0,2,1,4,0,0,3,0,11.5,0,6084634,UC Irvine
7,MB,5,0,6,1,9,0.556,0,1,3,2,0,1,5,0,10.5,0,6084634,UC Irvine
23,MB,5,0,6,2,13,0.308,1,0,3,3,0,0,3,0,7.5,0,6084634,UC Irvine
20,OH,5,0,26,6,48,0.417,5,1,3,6,1,1,0,1,28,0,6084634,UC Irvine
12,S,5,0,0,0,0,0,46,0,0,3,0,0,0,0,0,0,6084634,UC Irvine
24,S,5,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,6084634,UC Irvine
5,OH,5,0,14,2,23,0.522,1,1,1,4,1,0,0,1,15,0,6084634,CSUN
2,OH,5,0,17,4,29,0.448,1,0,3,9,1,0,5,0,19.5,0,6084634,CSUN
23,S,5,0,4,0,7,0.571,53,2,5,8,0,0,1,0,6.5,0,6084634,CSUN
1,MB,5,0,9,0,12,0.75,1,1,4,0,0,1,3,2,12.5,0,6084634,CSUN
20,MB,5,0,6,3,11,0.273,0,0,2,0,0,0,2,1,7,0,6084634,CSUN
8,L,5,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,6084634,CSUN
6,OH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084634,CSUN
9,OPP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6084634,CSUN
18,OPP,5,0,14,9,36,0.139,1,1,2,9,0,0,0,0,15,0,6084634,CSUN
16,L,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084634,CSUN
7,OH,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6084634,CSUN
12,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084634,CSUN
7,OPP,5,0,14,9,31,0.161,2,2,2,10,0,0,1,0,16.5,0,6371880,Ball St.
3,OH,2,0,1,0,2,0.5,0,0,1,0,0,0,0,0,1,0,6371880,Ball St.
9,S,5,0,2,1,7,0.143,45,1,3,7,0,1,3,0,5.5,0,6371880,Ball St.
18,OH,5,0,13,3,31,0.323,0,0,1,6,2,0,0,2,13,0,6371880,Ball St.
21,MB,5,0,4,1,9,0.333,0,1,0,2,0,0,2,1,6,0,6371880,Ball St.
4,L,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6371880,Ball St.
11,L,5,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,6371880,Ball St.
20,OH,5,0,16,9,41,0.171,1,0,3,13,1,0,2,1,17,0,6371880,Ball St.
19,MB,5,0,5,2,12,0.25,0,1,1,1,0,1,3,0,8.5,0,6371880,Ball St.
23,S,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6371880,Ball St.
10,MB,5,0,5,2,9,0.333,1,0,3,1,0,1,8,0,10,0,6371880,Lewis
12,S,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6371880,Lewis
14,OH,5,0,12,4,29,0.276,0,3,2,5,1,1,6,0,19,0,6371880,Lewis
2,S,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0.5,0,6371880,Lewis
3,S,5,0,2,1,4,0.25,46,1,0,11,0,0,1,0,3.5,0,6371880,Lewis
17,OPP,5,0,22,6,47,0.34,1,1,4,6,0,0,7,0,26.5,0,6371880,Lewis
4,L,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6371880,Lewis
9,OH,5,0,17,5,39,0.308,1,0,5,11,3,0,3,0,18.5,0,6371880,Lewis
16,OH,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6371880,Lewis
23,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6371880,Lewis
13,OH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371880,Lewis
18,MB,5,0,2,0,5,0.4,0,0,2,2,1,0,2,0,3,0,6371880,Lewis
14,OH,4,0,13,5,27,0.296,0,0,6,2,1,0,2,1,14,0,6084636,Pepperdine
3,S,4,0,0,0,0,0,37,1,1,3,0,0,1,0,1.5,0,6084636,Pepperdine
10,OH,4,0,12,5,29,0.241,1,2,4,3,3,0,4,1,16,0,6084636,Pepperdine
24,OPP,4,0,10,4,23,0.261,0,2,3,3,0,0,3,1,13.5,0,6084636,Pepperdine
4,L,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6084636,Pepperdine
6,L,4,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,6084636,Pepperdine
9,OH,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6084636,Pepperdine
17,OH,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6084636,Pepperdine
12,MB,4,0,6,1,13,0.385,1,0,1,1,0,0,5,1,8.5,0,6084636,Pepperdine
23,MB,4,0,0,2,4,-0.5,0,0,1,1,0,0,3,1,1.5,0,6084636,Pepperdine
1,OH,4,0,10,4,20,0.3,0,1,4,0,0,0,3,1,12.5,0,6084636,BYU
6,L,4,0,0,0,0,0,1,0,0,12,2,0,0,0,0,0,6084636,BYU
7,S,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6084636,BYU
5,MB,4,0,2,1,5,0.2,0,0,0,1,0,2,1,1,4.5,0,6084636,BYU
24,OH,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6084636,BYU
3,S,4,0,1,0,1,1,45,1,1,3,0,0,4,1,4,0,6084636,BYU
23,OH,4,0,18,4,29,0.483,0,3,3,6,0,0,1,1,21.5,0,6084636,BYU
21,OH,4,0,7,0,10,0.7,0,0,1,0,0,0,6,0,10,0,6084636,BYU
20,OH,4,0,7,3,16,0.25,1,1,4,1,1,0,0,0,8,0,6084636,BYU
9,OH,4,0,10,3,20,0.35,1,0,4,3,3,0,1,0,10.5,0,6084636,BYU
7,L,3,0,0,0,0,0,2,0,0,5,2,0,0,0,0,0,6084639,UC San Diego
3,S,3,0,0,1,2,-0.5,26,1,1,3,0,0,0,1,1,0,6084639,UC San Diego
14,MB,2,0,0,1,1,-1,0,0,0,2,0,0,0,0,0,0,6084639,UC San Diego
4,OH,1,0,3,2,11,0.091,0,1,0,0,1,0,0,0,4,0,6084639,UC San Diego
6,OH,3,0,4,4,13,0,0,0,0,5,1,0,0,0,4,0,6084639,UC San Diego
11,OH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084639,UC San Diego
12,MB,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,6084639,UC San Diego
10,OH,3,0,12,4,24,0.333,1,0,1,3,1,0,0,0,12,0,6084639,UC San Diego
24,MB,3,0,6,2,12,0.333,0,0,1,1,0,0,0,0,6,0,6084639,UC San Diego
22,OH,3,0,5,7,23,-0.087,1,0,1,2,1,0,0,0,5,0,6084639,UC San Diego
20,OPP,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,6084639,Long Beach St.
10,OH,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6084639,Long Beach St.
6,MB,3,0,4,0,8,0.5,0,0,0,1,0,0,4,0,6,0,6084639,Long Beach St.
28,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084639,Long Beach St.
18,OPP,3,0,8,2,19,0.316,1,2,2,3,0,0,6,0,13,0,6084639,Long Beach St.
17,OH,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6084639,Long Beach St.
12,OH,3,0,7,1,12,0.5,1,0,3,5,1,0,4,0,9,0,6084639,Long Beach St.
11,L,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6084639,Long Beach St.
19,MB,3,0,5,0,7,0.714,0,0,0,0,0,0,5,0,7.5,0,6084639,Long Beach St.
1,S,3,0,6,2,11,0.364,35,3,2,4,0,0,2,1,10,0,6084639,Long Beach St.
24,MB,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1.5,0,6084639,Long Beach St.
2,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084639,Long Beach St.
4,OH,3,0,12,1,20,0.55,3,0,2,1,2,1,2,0,14,0,6084639,Long Beach St.
20,OH,3,0,5,1,15,0.267,0,0,3,3,0,0,5,0,7.5,0,6084637,Menlo
13,MB,3,0,1,1,5,0,0,0,2,0,0,2,5,0,5.5,0,6084637,Menlo
9,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6084637,Menlo
18,OPP,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6084637,Menlo
1,OPP,3,0,1,1,7,0,0,2,3,0,0,0,2,0,4,0,6084637,Menlo
5,OH,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,6084637,Menlo
8,S,3,0,2,0,3,0.667,30,1,2,3,0,0,0,0,3,0,6084637,Menlo
7,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084637,Menlo
14,OH,3,0,7,2,12,0.417,0,0,3,4,0,0,1,0,7.5,0,6084637,Menlo
6,OPP,3,0,18,3,31,0.484,1,2,0,5,0,1,6,0,24,0,6084637,Menlo
16,L,3,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,6084637,CUI
23,S,3,0,0,0,2,0,14,0,2,5,0,1,0,0,1,0,6084637,CUI
2,OH,1,0,5,2,10,0.3,0,0,0,1,0,0,0,0,5,0,6084637,CUI
3,OPP,2,0,4,1,7,0.429,0,0,1,0,0,0,0,0,4,1,6084637,CUI
18,OH,2,0,6,4,17,0.118,1,0,1,2,0,0,1,0,6.5,0,6084637,CUI
27,OPP,2,0,1,6,12,-0.417,0,0,1,2,0,0,0,0,1,0,6084637,CUI
6,OH,2,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,6084637,CUI
1,OPP,1,0,2,0,2,1,1,0,0,1,0,0,0,0,2,0,6084637,CUI
10,MB,2,0,3,1,5,0.4,0,0,4,2,0,0,1,0,3.5,0,6084637,CUI
7,S,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,6084637,CUI
26,S,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,6084637,CUI
21,OH,3,0,10,5,20,0.25,0,0,3,2,1,0,0,0,10,0,6084637,CUI
9,MB,2,0,2,2,4,0,1,0,0,0,0,0,0,0,2,0,6084637,CUI
19,MB,1,0,0,1,1,-1,0,0,1,0,0,0,0,0,0,0,6084637,CUI
5,L/DS,3,0,0,0,0,0,4,0,0,9,2,0,0,0,0,0,6084635,Hawaii
16,MB,2,0,1,1,5,0,0,0,0,0,0,1,1,0,2.5,0,6084635,Hawaii
11,OH,3,0,11,7,23,0.174,0,2,1,4,1,0,0,0,13,0,6084635,Hawaii
8,MB,3,0,5,0,7,0.714,0,0,0,0,0,0,2,1,6,0,6084635,Hawaii
13,S,3,0,3,0,4,0.75,30,0,2,6,0,1,2,1,5,0,6084635,Hawaii
7,OH,3,0,11,4,24,0.292,1,0,2,7,1,0,1,0,11.5,0,6084635,Hawaii
15,OH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084635,Hawaii
9,OH,1,0,1,0,3,0.333,0,1,0,1,0,0,1,0,2.5,0,6084635,Hawaii
4,OPP,3,0,2,0,8,0.25,0,1,2,5,0,0,1,0,3.5,0,6084635,Hawaii
24,OH,3,0,4,3,12,0.083,0,0,1,3,1,0,2,0,5,0,6084635,Hawaii
2,OPP,3,0,21,3,40,0.45,0,1,4,6,0,0,1,0,22.5,0,6084635,UC Santa Barbara
3,OH,3,0,2,1,4,0.25,0,1,0,1,0,0,3,0,4.5,0,6084635,UC Santa Barbara
5,OH,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,6084635,UC Santa Barbara
7,OH,3,0,7,2,21,0.238,0,1,3,3,1,0,1,1,8.5,0,6084635,UC Santa Barbara
8,L,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6084635,UC Santa Barbara
10,MB,3,0,7,2,13,0.385,1,2,2,2,0,2,1,0,11.5,0,6084635,UC Santa Barbara
23,OH,3,0,8,3,18,0.278,2,1,2,3,3,0,2,0,10,0,6084635,UC Santa Barbara
11,OH,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6084635,UC Santa Barbara
15,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084635,UC Santa Barbara
4,L/DS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6084635,UC Santa Barbara
6,S,3,0,1,0,2,0.5,38,0,2,3,0,0,0,0,1,0,6084635,UC Santa Barbara
1,L,4,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,6368055,Vanguard
14,OPP,4,0,10,0,16,0.625,0,0,5,0,0,1,2,2,12,0,6368055,Vanguard
6,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368055,Vanguard
8,MB,4,0,7,2,22,0.227,0,0,2,5,0,0,0,0,7,0,6368055,Vanguard
13,OPP,4,0,12,4,28,0.286,2,2,6,5,0,0,1,0,14.5,0,6368055,Vanguard
12,S,2,0,0,0,0,0,5,1,1,0,0,0,0,0,1,0,6368055,Vanguard
7,L,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368055,Vanguard
3,S,4,0,1,0,2,0.5,34,1,1,12,0,0,3,0,3.5,0,6368055,Vanguard
16,MB,4,0,7,4,21,0.143,1,1,6,1,0,2,4,2,12,0,6368055,Vanguard
10,OH,4,0,9,3,34,0.176,0,1,4,4,1,0,4,0,12,0,6368055,Vanguard
16,L,4,0,0,0,0,0,3,0,0,13,1,0,0,0,0,0,6368055,CUI
23,S,4,0,6,3,9,0.333,1,1,0,2,0,1,2,0,9,0,6368055,CUI
2,OH,4,0,20,6,41,0.341,0,2,1,8,2,0,1,0,22.5,0,6368055,CUI
3,OPP,4,0,8,4,19,0.211,0,0,2,11,0,0,2,0,9,0,6368055,CUI
18,OH,1,0,1,2,4,-0.25,0,0,0,0,2,0,0,0,1,0,6368055,CUI
27,OPP,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6368055,CUI
6,OH,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368055,CUI
10,MB,3,0,0,2,7,-0.286,0,0,1,2,0,1,1,0,1.5,0,6368055,CUI
26,S,4,0,1,1,2,0,44,0,3,13,0,0,2,0,2,0,6368055,CUI
21,OH,4,0,14,2,25,0.48,0,1,3,7,0,0,2,1,16,1,6368055,CUI
32,S,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6368055,CUI
19,MB,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0.5,0,6368055,CUI
8,OH,2,0,6,2,12,0.333,0,1,1,2,2,0,1,0,7.5,0,6376877,Charleston (WV)
22,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6376877,Charleston (WV)
21,MB,3,0,1,1,3,0,0,0,2,1,0,0,4,0,3,0,6376877,Charleston (WV)
20,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6376877,Charleston (WV)
11,OH,3,0,5,3,13,0.154,1,1,3,4,3,0,1,1,6.5,0,6376877,Charleston (WV)
29,OH,3,0,9,6,19,0.158,0,0,1,2,0,0,1,1,9.5,0,6376877,Charleston (WV)
32,MB,3,0,6,0,8,0.75,1,0,0,2,0,0,2,0,7,0,6376877,Charleston (WV)
13,L,3,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,6376877,Charleston (WV)
4,L,3,0,9,4,18,0.278,1,1,2,1,0,0,2,0,11,0,6376877,Charleston (WV)
16,S,3,0,1,0,1,1,31,0,2,7,0,0,1,1,1.5,0,6376877,Charleston (WV)
25,OH,3,0,6,2,11,0.364,1,1,1,1,0,0,2,1,8,0,6376877,George Mason
10,OH,3,0,16,5,28,0.393,1,4,6,3,1,1,2,0,22,0,6376877,George Mason
13,OPP,3,0,7,4,19,0.158,0,1,3,2,0,0,1,0,8.5,0,6376877,George Mason
19,L,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6376877,George Mason
7,MB,3,0,4,1,8,0.375,0,3,3,0,0,0,6,1,10,0,6376877,George Mason
4,S,3,0,1,1,4,0,35,0,0,2,0,0,2,0,2,0,6376877,George Mason
17,OPP,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6376877,George Mason
23,L,3,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6376877,George Mason
21,MB,3,0,7,0,10,0.7,0,0,0,0,0,1,1,0,8.5,0,6376877,George Mason
7,OH,3,0,9,5,21,0.19,4,2,1,6,0,0,3,0,12.5,0,6371870,Ohio St.
5,S,3,0,1,1,2,0,28,1,5,7,0,0,5,0,4.5,0,6371870,Ohio St.
4,L,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,6371870,Ohio St.
13,MB,3,0,5,1,9,0.444,0,1,2,0,0,2,2,0,9,0,6371870,Ohio St.
1,L,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6371870,Ohio St.
14,OH,3,0,7,1,14,0.429,0,0,0,2,0,0,0,0,7,0,6371870,Ohio St.
17,OPP,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6371870,Ohio St.
6,OPP,3,0,10,8,24,0.083,1,3,2,7,0,0,1,0,13.5,0,6371870,Ohio St.
18,MB,3,0,3,1,9,0.222,0,0,0,0,0,1,4,0,6,0,6371870,Ohio St.
6,L/DS,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,6371870,McKendree
4,OH,3,0,3,4,10,-0.1,1,0,2,3,0,0,2,0,4,0,6371870,McKendree
26,S,3,0,6,0,9,0.667,22,0,3,5,0,0,1,2,6.5,0,6371870,McKendree
12,OH,3,0,4,3,17,0.059,1,0,3,1,1,0,3,1,5.5,0,6371870,McKendree
24,MB,3,0,4,2,7,0.286,0,0,3,0,0,0,4,0,6,0,6371870,McKendree
23,MB,3,0,3,1,10,0.2,0,0,0,0,0,1,2,0,5,0,6371870,McKendree
22,S,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6371870,McKendree
19,OH,3,0,6,1,13,0.385,1,1,2,11,2,0,0,0,7,0,6371870,McKendree
11,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371870,McKendree
10,OH,1,0,1,0,2,0.5,0,0,0,0,0,0,1,0,1.5,0,6371870,McKendree
18,OPP,3,0,5,5,15,0,0,0,2,1,0,0,1,0,5.5,0,6371870,McKendree
3,S,3,0,3,0,4,0.75,28,0,4,1,0,1,2,1,5,0,6376986,Harvard
12,OH,2,0,2,3,11,-0.091,0,2,2,4,2,0,2,0,5,0,6376986,Harvard
14,OH,3,0,4,0,5,0.8,1,0,2,0,0,0,0,0,4,0,6376986,Harvard
19,OH,3,0,5,4,10,0.1,0,0,1,1,0,1,3,1,7.5,0,6376986,Harvard
1,OH,1,0,0,2,2,-1,0,0,0,1,0,0,0,0,0,0,6376986,Harvard
24,OH,3,0,7,5,21,0.095,0,0,5,2,0,0,1,0,7.5,0,6376986,Harvard
2,L,3,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,6376986,Harvard
6,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6376986,Harvard
10,OH,3,0,9,4,18,0.278,1,1,3,3,1,0,0,0,10,0,6376986,Harvard
35,MB,3,0,4,2,9,0.222,0,0,0,2,0,0,2,0,5,0,6376986,Harvard
5,OH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6376986,Penn St.
3,OH,3,0,3,2,9,0.111,1,0,4,6,0,0,1,0,3.5,0,6376986,Penn St.
9,MB,3,0,2,1,8,0.125,0,1,1,2,0,0,4,0,5,0,6376986,Penn St.
17,OH,3,0,11,7,27,0.148,0,1,2,8,2,0,2,0,13,0,6376986,Penn St.
15,OH,3,0,10,5,20,0.25,1,1,1,0,0,0,3,0,12.5,0,6376986,Penn St.
7,L,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,6376986,Penn St.
13,MB,3,0,7,0,8,0.875,1,1,2,2,0,1,3,0,10.5,0,6376986,Penn St.
10,S,3,0,3,1,4,0.5,26,3,2,4,0,0,1,0,6.5,0,6376986,Penn St.
20,OPP,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6376986,Penn St.
10,MB,3,0,3,1,7,0.286,0,0,1,2,0,0,4,1,5,0,6371866,Lewis
11,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371866,Lewis
12,S,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6371866,Lewis
14,OH,3,0,3,2,10,0.1,3,1,2,3,1,0,0,0,4,0,6371866,Lewis
2,S,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6371866,Lewis
1,MB,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,6371866,Lewis
3,S,3,0,3,0,4,0.75,23,0,1,6,0,1,2,0,5,0,6371866,Lewis
17,OPP,3,0,12,3,26,0.346,0,1,3,4,0,0,2,0,14,0,6371866,Lewis
4,L,3,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,6371866,Lewis
9,OH,3,0,7,2,18,0.278,1,0,3,3,1,0,1,1,7.5,0,6371866,Lewis
16,OH,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6371866,Lewis
18,MB,2,0,2,1,5,0.2,0,0,0,0,0,0,0,1,2,0,6371866,Lewis
22,OPP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371866,Loyola Chicago
21,MB,3,0,6,0,7,0.857,0,0,1,1,0,0,2,0,7,0,6371866,Loyola Chicago
28,OH,3,0,7,6,24,0.042,1,0,4,6,1,0,1,0,7.5,0,6371866,Loyola Chicago
9,S,3,0,2,1,4,0.25,40,0,2,9,0,0,2,1,3,0,6371866,Loyola Chicago
17,MB,3,0,3,1,6,0.333,0,3,1,0,0,1,2,0,8,0,6371866,Loyola Chicago
7,OH,3,0,8,0,12,0.667,2,1,2,6,0,0,1,0,9.5,0,6371866,Loyola Chicago
8,OH,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6371866,Loyola Chicago
6,OH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371866,Loyola Chicago
3,L,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6371866,Loyola Chicago
14,OH,3,0,22,5,39,0.436,0,2,4,4,0,0,1,1,24.5,0,6371866,Loyola Chicago
16,L,3,0,0,0,0,0,2,0,0,7,2,0,0,0,0,0,6368053,CUI
23,S,3,0,4,0,8,0.5,0,1,1,1,0,1,1,0,6.5,0,6368053,CUI
2,OH,2,0,3,5,15,-0.133,0,0,0,1,0,1,0,0,4,0,6368053,CUI
3,OPP,3,0,7,4,23,0.13,1,0,1,3,0,0,1,0,7.5,0,6368053,CUI
18,OH,2,0,3,3,8,0,0,2,1,1,0,0,1,0,5.5,0,6368053,CUI
27,OPP,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,6368053,CUI
1,OPP,1,0,3,1,8,0.25,0,2,0,2,0,0,0,0,5,0,6368053,CUI
10,MB,3,0,5,2,14,0.214,0,0,2,0,0,0,2,0,6,0,6368053,CUI
26,S,3,0,0,0,0,0,27,1,2,6,0,0,1,0,1.5,0,6368053,CUI
21,OH,3,0,7,7,20,0,0,1,2,4,1,0,1,1,8.5,0,6368053,CUI
6,OPP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368053,CUI
32,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368053,CUI
11,OPP,3,0,10,1,14,0.643,0,0,2,3,0,0,1,0,10.5,0,6368053,Grand Canyon
14,MB,3,0,5,0,8,0.625,0,0,2,0,0,0,3,0,6.5,0,6368053,Grand Canyon
15,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368053,Grand Canyon
10,S,3,0,2,2,4,0,29,0,0,11,0,0,5,0,4.5,0,6368053,Grand Canyon
20,MB,3,0,6,2,10,0.4,0,1,4,1,0,0,3,0,8.5,0,6368053,Grand Canyon
9,OH,3,0,11,3,21,0.381,1,2,3,4,3,0,2,0,14,0,6368053,Grand Canyon
1,OH,3,0,6,0,20,0.3,0,1,4,8,1,0,3,0,8.5,0,6368053,Grand Canyon
2,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368053,Grand Canyon
13,L,3,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,6368053,Grand Canyon
8,S,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6368053,Grand Canyon
20,OH,4,0,12,3,20,0.45,0,1,2,2,0,0,1,1,13.5,0,6368054,Menlo
12,S,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,6368054,Menlo
23,OH,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6368054,Menlo
18,OPP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6368054,Menlo
1,OPP,4,0,9,2,17,0.412,0,1,1,2,0,0,2,0,11,0,6368054,Menlo
2,MB,4,0,6,0,12,0.5,0,0,3,1,0,1,2,0,8,0,6368054,Menlo
8,S,4,0,2,0,3,0.667,38,1,5,2,0,0,0,0,3,0,6368054,Menlo
7,L,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,6368054,Menlo
14,OH,4,0,10,7,27,0.111,1,3,2,10,0,0,1,1,13.5,0,6368054,Menlo
6,OPP,4,0,11,4,25,0.28,0,1,7,6,0,0,2,2,13,0,6368054,Menlo
22,OPP,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6368054,Menlo
23,S,4,0,1,1,2,0,47,0,4,6,0,0,1,1,1.5,0,6368054,Stanford
18,MB,4,0,5,2,8,0.375,0,0,1,4,1,0,2,0,6,0,6368054,Stanford
28,OH,4,0,7,2,16,0.313,1,0,3,4,2,0,4,0,9,0,6368054,Stanford
10,OH,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6368054,Stanford
2,OH,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6368054,Stanford
1,L/DS,4,0,0,0,0,0,6,0,0,10,3,0,0,0,0,0,6368054,Stanford
9,OPP,4,0,23,10,42,0.31,1,0,3,4,1,0,1,0,23.5,0,6368054,Stanford
11,OPP,4,0,17,1,32,0.5,0,0,6,4,0,0,5,1,19.5,0,6368054,Stanford
12,MB,4,0,7,1,12,0.5,0,0,1,0,0,2,7,0,12.5,0,6368054,Stanford
25,OH,4,0,5,3,20,0.1,3,0,0,5,4,2,4,1,9,0,6375884,George Mason
10,OH,4,0,19,9,38,0.263,1,1,5,3,3,0,2,1,21,0,6375884,George Mason
13,OPP,4,0,9,4,25,0.2,1,0,3,4,0,0,2,1,10,0,6375884,George Mason
19,L,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6375884,George Mason
7,MB,4,0,8,1,14,0.5,0,0,2,1,0,0,4,1,10,0,6375884,George Mason
