"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Ohio St.",5,0,57,21,126,0.286,49,7,23,33,7,3,10,0,72,0,"6084225"
"Ball St.",5,0,49,15,101,0.337,45,7,23,38,7,0,18,0,65,0,"6084225"
"Lewis",4,0,47,13,98,0.347,47,8,15,40,5,2,21,1,67.5,0,"6084224"
"Loyola Chicago",4,0,52,24,128,0.219,48,5,16,33,8,2,8,0,63,0,"6084224"
"Grand Canyon",4,0,60,12,118,0.407,58,5,16,39,12,4,6,2,72,0,"6084223"
"Pepperdine",4,0,58,12,116,0.397,56,12,13,38,5,4,7,1,77.5,0,"6084223"
"CUI",3,0,33,17,94,0.17,29,1,15,31,2,1,7,1,38.5,0,"6300459"
"Master's",3,0,40,9,91,0.341,39,2,17,38,1,1,14,0,50,0,"6300459"
"FDU",3,0,32,18,86,0.163,32,2,6,26,5,3,9,1,41.5,1,"6084228"
"St. Thomas Aquinas",3,0,44,13,96,0.323,43,5,14,28,2,3,8,0,56,0,"6084228"
"LIU",3,0,35,13,81,0.272,34,8,14,27,1,3,16,2,54,0,"6084227"
"Charleston (WV)",3,0,34,20,88,0.159,34,1,12,31,8,0,0,1,35,0,"6084227"
"Mount Olive",3,0,37,5,80,0.4,32,3,9,37,2,1,14,1,48,0,"6084234"
"Erskine",3,0,25,20,93,0.054,25,2,13,30,3,0,8,2,31,0,"6084234"
"Warner",3,0,29,21,99,0.081,28,5,11,36,3,1,7,3,38.5,0,"6084229"
"Barry",3,0,39,12,98,0.276,34,3,13,36,5,0,14,2,49,1,"6084229"
"McKendree",3,0,40,12,95,0.295,33,4,11,36,1,1,11,0,50.5,0,"6084230"
"Queens (NC)",3,0,38,19,109,0.174,32,1,14,35,4,3,11,0,47.5,0,"6084230"
"Morehouse",3,0,13,17,69,-0.058,13,1,8,24,9,0,6,1,17,0,"6084232"
"Central St. (OH)",3,0,39,15,81,0.296,34,9,18,28,1,2,6,0,53,0,"6084232"
"Rockhurst",5,0,51,21,147,0.204,51,3,25,42,3,4,25,1,70.5,0,"6084231"
"Maryville (MO)",5,0,61,37,152,0.158,54,3,17,58,3,1,14,3,72,0,"6084231"
"Barton",3,0,40,9,106,0.292,37,3,12,39,1,5,8,0,52,0,"6084244"
"Emmanuel (GA)",3,0,34,18,103,0.155,33,1,13,40,3,1,6,0,39,0,"6084244"
"Merrimack",4,0,40,23,104,0.163,39,7,20,29,6,0,12,0,53,0,"6084243"
"Penn St.",4,0,46,13,98,0.337,44,6,18,27,7,5,14,2,64,0,"6084243"
"NJIT",4,0,34,31,94,0.032,31,4,13,23,7,2,12,0,46,0,"6084242"
"Princeton",4,0,43,17,83,0.313,36,7,18,22,4,4,23,0,65.5,0,"6084242"
"Lindenwood",4,0,45,20,99,0.253,42,9,14,26,3,1,14,3,62,2,"6084237"
"Purdue Fort Wayne",4,0,43,18,93,0.269,41,3,16,27,9,2,15,1,55.5,0,"6084237"
"George Mason",3,0,34,11,93,0.247,32,4,14,32,3,0,11,3,43.5,0,"6084239"
"Saint Francis",3,0,50,16,107,0.318,46,3,20,36,4,1,2,2,55,0,"6084239"
"Cal Lutheran",3,0,23,15,69,0.116,23,5,11,19,14,3,0,0,31,0,"6363744"
"CSUN",3,0,35,14,71,0.296,34,14,16,24,5,1,11,1,55.5,0,"6363744"
"UC San Diego",3,0,48,5,78,0.551,42,5,19,20,4,1,8,0,58,0,"6084236"
"Menlo",3,0,32,14,77,0.234,30,4,7,21,5,1,5,0,39.5,0,"6084236"
"UC Merced",3,0,31,20,87,0.126,28,3,16,26,3,2,0,2,36,1,"6084235"
"Stanford",3,0,33,12,75,0.28,29,3,13,28,3,1,6,3,40,0,"6084235"
"Grand Canyon",4,0,48,15,122,0.27,46,3,13,43,5,2,15,3,60.5,0,"6084233"
"Pepperdine",4,0,65,17,132,0.364,61,5,19,48,3,0,8,0,74,0,"6084233"
"UCLA",4,0,53,7,86,0.535,52,4,26,31,4,0,16,0,65,0,"6084238"
"UC Santa Barbara",4,0,43,20,97,0.237,37,4,20,19,4,0,7,2,50.5,0,"6084238"
"Vanguard",3,0,30,16,96,0.146,28,3,12,28,2,1,0,2,34,0,"6084240"
"Southern California",3,0,45,7,85,0.447,40,2,15,42,3,1,16,0,56,0,"6084240"
"UC Irvine",3,0,35,10,79,0.316,32,4,12,23,6,1,15,1,47.5,0,"6084241"
"Hawaii",3,0,48,14,93,0.366,44,6,14,29,4,0,9,2,58.5,0,"6084241"
"Ottawa (AZ)",4,0,41,22,111,0.171,35,3,9,24,4,3,10,1,52,0,"6363856"
"Jessup",4,0,61,25,128,0.281,59,4,21,36,3,1,14,0,73,0,"6363856"
"Morehouse",3,0,23,17,78,0.077,21,3,14,31,5,2,2,0,29,0,"6084253"
"Central St. (OH)",3,0,37,12,87,0.287,36,5,17,33,3,0,6,0,45,0,"6084253"
"American Int'l",3,0,38,22,90,0.178,38,4,13,27,5,0,6,2,45,1,"6084246"
"St. Thomas Aquinas",3,0,37,10,77,0.351,34,5,6,25,4,6,10,3,53,0,"6084246"
"Dominican (NY)",4,0,36,18,97,0.186,31,10,15,41,4,4,17,1,58.5,0,"6084247"
"Roberts Wesleyan",4,0,44,29,124,0.121,39,4,20,38,10,2,10,4,55,0,"6084247"
"Dominican (NY)",5,0,49,26,125,0.184,46,6,31,58,5,3,10,5,63,1,"6084640"
"Roberts Wesleyan",5,0,46,24,134,0.164,41,5,32,38,6,3,12,3,60,0,"6084640"
"Barton",4,0,58,27,144,0.215,54,1,13,54,3,4,14,2,70,0,"6084250"
"Erskine",4,0,41,22,131,0.145,39,3,14,45,1,2,14,1,53,0,"6084250"
"Lees-McRae",4,0,35,26,116,0.078,33,5,23,31,8,4,12,0,50,2,"6084252"
"North Greenville",4,0,38,30,102,0.078,34,8,14,41,5,0,18,0,55,5,"6084252"
"Belmont Abbey",4,0,54,20,118,0.288,47,3,15,46,1,2,12,0,65,0,"6084251"
"King (TN)",4,0,39,26,118,0.11,38,1,13,33,3,3,2,0,44,0,"6084251"
"Mount Olive",3,0,39,9,75,0.4,36,7,14,28,2,3,10,1,54,0,"6084249"
"Emmanuel (GA)",3,0,25,16,72,0.125,21,2,10,23,7,1,6,0,31,0,"6084249"
"Cent. Christian (KS)",3,0,13,17,52,-0.077,12,0,11,13,13,0,4,2,15,1,"6311589"
"Rockhurst",3,0,29,8,54,0.389,26,13,17,18,0,1,12,1,49,0,"6311589"
"Lincoln Memorial",3,0,42,12,83,0.361,35,7,13,25,2,1,10,0,55,0,"6084256"
"Princeton",3,0,33,12,82,0.256,30,2,15,20,7,2,9,0,41.5,0,"6084256"
"Kentucky St.",3,0,22,13,69,0.13,18,1,7,32,14,1,0,6,24,2,"6084254"
"LeMoyne-Owen",3,0,35,13,82,0.268,27,14,13,33,1,2,4,6,53,2,"6084254"
"Purdue Fort Wayne",5,0,48,23,121,0.207,44,5,16,37,7,4,15,2,64.5,0,"6084255"
"Ohio St.",5,0,56,23,124,0.266,55,7,20,44,5,0,13,3,69.5,0,"6084255"
"McKendree",4,0,66,15,138,0.37,55,4,18,43,2,3,12,2,79,0,"6084257"
"Queens (NC)",4,0,53,14,117,0.333,48,2,12,44,4,1,9,0,60.5,0,"6084257"
"LIU",4,0,48,23,119,0.21,46,4,16,32,2,2,17,0,62.5,0,"6084258"
"George Mason",4,0,51,19,118,0.271,50,2,11,34,4,2,14,0,62,0,"6084258"
"Cent. Christian (KS)",3,0,16,16,61,0,14,5,14,16,8,1,4,0,24,0,"6311592"
"Rockhurst",3,0,35,8,62,0.435,34,8,13,26,5,5,4,2,50,0,"6311592"
"Missouri S&T",3,0,37,8,63,0.46,31,14,12,21,2,0,6,0,54,0,"6084245"
"Kentucky St.",3,0,11,15,53,-0.075,10,2,6,13,14,1,0,0,14,1,"6084245"
"Lindenwood",4,0,52,20,111,0.288,50,6,16,35,4,1,12,0,65,0,"6084259"
"Ball St.",4,0,55,15,114,0.351,51,4,15,32,6,2,10,0,66,0,"6084259"
"Charleston (WV)",5,0,52,24,135,0.207,49,1,8,39,6,1,8,0,58,0,"6084262"
"Saint Francis",5,0,69,15,146,0.37,63,6,21,41,1,2,29,0,91.5,0,"6084262"
"Menlo",4,0,38,25,129,0.101,36,3,14,45,5,5,6,0,49,0,"6363861"
"UC Santa Cruz",4,0,53,29,139,0.173,52,5,16,61,3,7,12,0,71,0,"6363861"
"Maryville (MO)",3,0,36,9,67,0.403,34,10,11,24,3,2,6,0,51,0,"6084261"
"Roosevelt",3,0,20,16,67,0.06,18,3,11,10,10,0,0,2,23,0,"6084261"
"Lewis",5,0,54,19,104,0.337,49,9,20,30,6,8,2,1,72,1,"6084263"
"Quincy",5,0,46,16,111,0.27,43,6,21,19,9,8,4,1,62,0,"6084263"
"UC San Diego",5,0,57,15,124,0.339,54,4,26,33,5,0,24,2,73,0,"6084260"
"Stanford",5,0,60,26,134,0.254,60,5,23,44,4,1,12,2,72,0,"6084260"
"Missouri S&T",3,0,40,9,87,0.356,38,4,13,28,5,5,15,0,56.5,0,"6084248"
"Thomas More",3,0,35,23,89,0.135,33,5,8,33,4,3,0,0,43,0,"6084248"
"Lincoln Memorial",3,0,35,15,78,0.256,34,2,9,30,6,3,19,0,49.5,0,"6084264"
"NJIT",3,0,33,27,101,0.059,32,6,11,26,2,1,14,1,47,0,"6084264"
"Bethel (IN)",3,0,41,8,86,0.384,29,4,17,32,7,7,8,2,56,0,"6312545"
"Edward Waters",3,0,27,19,90,0.089,27,7,12,25,4,3,0,1,37,0,"6312545"
"UC Irvine",3,0,34,16,78,0.231,34,6,9,27,7,2,7,1,45.5,0,"6084265"
"Hawaii",3,0,42,9,86,0.384,38,7,12,25,6,1,20,1,60,0,"6084265"
"North Greenville",4,0,59,29,122,0.246,59,8,26,27,3,0,10,2,72,1,"6084267"
"Barry",4,0,35,13,77,0.286,34,3,10,22,8,3,25,7,53.5,0,"6084267"
"Benedict",4,0,30,18,94,0.128,26,4,6,33,7,5,16,0,47,0,"6084268"
"Lees-McRae",4,0,65,29,134,0.269,63,7,21,39,4,1,12,0,79,0,"6084268"
"Sacred Heart",3,0,28,20,68,0.118,28,6,11,12,6,1,2,1,36,0,"6084266"
"CSUN",3,0,37,5,59,0.542,36,6,16,14,6,3,9,1,50.5,0,"6084266"
"Jamestown",3,0,34,18,89,0.18,33,3,9,34,7,0,6,1,40,0,"6084269"
"Vanguard",3,0,40,10,89,0.337,35,7,15,28,3,1,14,0,55,0,"6084269"
"Saint Francis",4,0,53,21,122,0.262,50,5,18,41,6,2,6,2,63,0,"6084270"
"Queens (NC)",4,0,51,17,116,0.293,45,6,10,41,5,2,11,1,64.5,0,"6084270"
"Catawba",3,0,39,11,97,0.289,36,2,8,32,2,1,24,1,54,0,"6084271"
"Emmanuel (GA)",3,0,40,18,101,0.218,39,2,12,43,2,1,13,3,49.5,0,"6084271"
"Talladega",3,0,36,13,77,0.299,30,4,14,30,3,0,2,5,41,1,"6364611"
"LeMoyne-Owen",3,0,20,16,68,0.059,19,3,10,23,4,2,0,5,25,5,"6364611"
"Ball St.",4,0,53,22,122,0.254,51,7,14,42,5,7,6,1,70,2,"6084272"
"Quincy",4,0,51,18,118,0.28,48,5,18,40,7,9,0,1,65,2,"6084272"
"Lees-McRae",4,0,44,16,97,0.289,43,4,22,24,10,2,8,1,54,0,"6084273"
"Tusculum",4,0,51,13,90,0.422,46,10,20,30,4,4,6,2,68,0,"6084273"
"Lincoln Memorial",3,0,43,8,75,0.467,41,6,21,27,4,2,8,0,55,0,"6084278"
"King (TN)",3,0,10,14,58,-0.069,9,4,8,19,6,0,4,0,16,0,"6084278"
"Saint Francis",4,0,52,9,111,0.387,47,11,20,44,3,1,18,4,73,0,"6084277"
"Erskine",4,0,38,17,111,0.189,35,3,15,40,11,0,7,3,44.5,0,"6084277"
"Edward Waters",5,0,64,26,136,0.279,61,5,13,44,4,5,0,4,74,0,"6084276"
"Benedict",5,0,53,25,128,0.219,48,4,6,38,5,8,4,6,67,0,"6084276"
"Thomas More",3,0,36,16,83,0.241,33,9,9,29,5,0,10,0,50,0,"6084275"
"Central St. (OH)",3,0,44,15,90,0.322,41,5,21,29,9,1,8,0,54,0,"6084275"
"North Greenville",4,0,58,23,131,0.267,57,5,23,45,4,1,17,3,72.5,0,"6310722"
"Barry",4,0,32,21,103,0.107,31,4,12,39,5,1,21,6,47.5,2,"6310722"
"McKendree",4,0,44,17,121,0.223,41,2,18,52,5,2,31,0,63.5,0,"6084281"
"Maryville (MO)",4,0,39,34,133,0.038,38,5,19,51,2,3,9,0,51.5,0,"6084281"
"Long Beach St.",3,0,38,3,67,0.522,36,6,14,16,7,1,12,1,51,0,"6084274"
"CSUN",3,0,33,14,66,0.288,33,7,16,20,6,1,2,2,42,0,"6084274"
"Olivet Nazarene",3,0,22,18,72,0.056,20,7,11,18,8,0,8,0,33,2,"6084282"
"Vanguard",3,0,35,10,76,0.329,31,8,16,22,7,1,8,2,48,0,"6084282"
"Sacred Heart",3,0,22,14,67,0.119,20,6,11,24,6,2,4,0,32,0,"6084279"
"UC San Diego",3,0,43,13,86,0.349,40,6,23,27,6,0,8,0,53,0,"6084279"
"Lindenwood",3,0,36,16,73,0.274,33,4,12,13,5,1,6,6,44,0,"6084280"
"Hawaii",3,0,42,7,67,0.522,41,5,11,17,4,1,17,2,56.5,0,"6084280"
"Life (GA)",5,0,70,38,160,0.2,62,7,16,56,4,5,2,2,83,0,"6084283"
"Benedict",5,0,43,19,127,0.189,41,4,6,45,7,14,4,4,63,0,"6084283"
"Lewis",4,0,57,7,91,0.549,50,7,28,32,4,0,12,1,70,0,"6084286"
"Emmanuel (GA)",4,0,27,18,86,0.105,21,4,12,21,7,1,2,1,33,0,"6084286"
"Stanford",4,0,37,16,89,0.236,35,4,17,28,8,1,4,1,44,1,"6084287"
"UCLA",4,0,55,13,101,0.416,53,8,30,25,4,1,16,0,72,1,"6084287"
"Jessup",4,0,47,27,111,0.18,46,8,11,40,9,2,6,1,60,0,"6364599"
"CUI",4,0,51,19,115,0.278,41,9,13,24,8,7,12,2,73,0,"6364599"
"Roosevelt",4,0,50,18,118,0.271,45,9,18,38,14,1,8,1,64,1,"6314177"
"St. John Fisher",4,0,50,16,111,0.306,44,14,10,41,9,0,25,2,76.5,0,"6314177"
"Reinhardt",5,0,65,34,170,0.182,62,5,17,72,4,0,8,3,74,3,"6084289"
"King (TN)",5,0,54,19,160,0.219,48,4,17,54,5,5,24,0,75,4,"6084289"
"Dominican (NY)",3,0,29,20,88,0.102,28,3,14,23,4,2,18,1,43,0,"6084290"
"FDU",3,0,35,19,83,0.193,34,4,7,33,3,1,3,2,41.5,0,"6084290"
"Daemen",3,0,36,11,75,0.333,35,8,19,26,3,1,6,0,48,0,"6084284"
"American Int'l",3,0,25,15,74,0.135,24,3,14,25,8,2,4,1,32,0,"6084284"
"Central St. (OH)",3,0,41,17,86,0.279,38,10,16,39,0,1,4,10,54,1,"6084291"
"LeMoyne-Owen",3,0,25,13,77,0.156,24,0,14,28,10,3,4,4,30,2,"6084291"
"Ohio St.",3,0,30,13,64,0.266,27,9,19,14,1,2,14,1,48,0,"6084292"
"NJIT",3,0,23,19,63,0.063,22,1,15,17,9,0,14,0,31,0,"6084292"
"Thomas More",3,0,23,7,58,0.276,23,6,11,12,6,0,22,2,40,0,"6084294"
"Purdue Fort Wayne",3,0,49,17,83,0.386,43,6,14,21,6,0,0,0,55,0,"6084294"
"Loyola Chicago",4,0,57,14,109,0.394,56,2,21,25,1,0,14,0,66,0,"6084299"
"Ball St.",4,0,52,24,111,0.252,42,1,14,31,2,0,13,1,59.5,0,"6084299"
"D'Youville",4,0,35,12,92,0.25,32,4,17,28,12,8,6,0,50,0,"6084300"
"Merrimack",4,0,53,20,109,0.303,48,12,22,32,4,2,2,0,68,0,"6084300"
"Roosevelt",4,0,39,20,107,0.178,38,7,18,31,6,2,9,1,52.5,0,"6084306"
"LIU",4,0,51,18,104,0.317,47,6,17,42,7,0,14,3,64,1,"6084306"
"Barton",3,0,37,16,99,0.212,36,2,12,30,4,2,19,1,50.5,1,"6084215"
"Catawba",3,0,46,21,102,0.245,44,4,9,41,2,0,13,2,56.5,0,"6084215"
"LIU",4,0,54,22,112,0.286,49,5,18,39,7,1,22,2,71,1,"6084321"
"Barry",4,0,39,27,110,0.109,39,7,14,28,5,1,13,4,53.5,0,"6084321"
"Mt. St. Joseph",3,0,22,13,67,0.134,21,0,11,19,15,0,0,0,22,0,"6365035"
"Maryville (MO)",3,0,31,3,67,0.418,30,15,11,19,0,1,0,0,47,0,"6365035"
"Southern California",5,0,66,24,126,0.333,65,2,18,39,13,1,30,6,84,1,"6084297"
"BYU",5,0,59,29,139,0.216,57,13,20,33,2,3,26,1,88,0,"6084297"
"Menlo",5,0,57,19,127,0.299,54,10,20,42,8,0,14,2,74,1,"6084302"
"Vanguard",5,0,51,16,114,0.307,48,8,20,43,10,0,22,2,70,1,"6084302"
"Stanford",3,0,26,20,79,0.076,24,3,16,17,5,1,15,1,37.5,0,"6084301"
"UCLA",3,0,34,15,75,0.253,29,5,21,24,3,1,27,0,53.5,0,"6084301"
"Pepperdine",3,0,33,22,96,0.115,31,3,9,24,8,0,4,1,38,0,"6084293"
"UC Irvine",3,0,36,10,74,0.351,33,8,10,30,3,3,16,3,55,0,"6084293"
"Sacred Heart",3,0,30,8,75,0.293,25,1,16,22,12,0,4,1,33,0,"6084288"
"Long Beach St.",3,0,39,8,75,0.413,30,12,14,26,1,2,8,0,57,0,"6084288"
"UC San Diego",4,0,46,18,109,0.257,38,8,12,32,5,1,23,1,66.5,0,"6084295"
"UC Santa Barbara",4,0,48,23,112,0.223,42,5,17,31,8,0,9,1,57.5,0,"6084295"
"Jessup",3,0,30,16,87,0.161,30,5,12,26,9,3,7,0,41.5,0,"6364598"
"CUI",3,0,38,16,83,0.265,36,9,9,29,5,3,15,1,57.5,0,"6364598"
"Lindenwood",4,0,51,26,115,0.217,50,4,22,27,2,0,24,4,67,0,"6084296"
"Hawaii",4,0,50,18,105,0.305,47,2,14,32,4,2,17,1,62.5,1,"6084296"
"Roosevelt",3,0,37,15,87,0.253,35,3,7,29,5,0,8,1,44,0,"6084303"
"Barry",3,0,47,13,93,0.366,44,5,10,28,3,0,7,1,55.5,0,"6084303"
"Roberts Wesleyan",3,0,37,14,89,0.258,36,3,15,32,3,1,10,2,46,0,"6084308"
"American Int'l",3,0,28,19,87,0.103,26,3,14,31,3,0,8,0,35,0,"6084308"
"Morehouse",3,0,20,15,73,0.068,20,1,5,23,8,0,4,0,23,2,"6084307"
"Fort Valley St.",3,0,42,9,80,0.413,33,8,14,32,1,2,10,0,57,0,"6084307"
"Tusculum",5,0,57,26,138,0.225,55,2,19,56,2,3,16,0,70,0,"6084305"
"King (TN)",5,0,48,33,150,0.1,43,2,16,44,2,2,12,0,58,2,"6084305"
"Central St. (OH)",3,0,23,16,65,0.108,20,12,14,20,5,1,6,6,39,2,"6084310"
"LeMoyne-Owen",3,0,15,17,59,-0.034,13,5,14,20,12,3,2,5,24,4,"6084310"
"Benedict",4,0,37,27,123,0.081,34,1,10,46,5,6,16,0,52,0,"6084312"
"Edward Waters",4,0,56,32,146,0.164,52,5,14,55,1,2,14,1,70,1,"6084312"
"Morehouse",3,0,11,16,62,-0.081,11,1,7,18,12,1,0,0,13,0,"6084311"
"Lewis",3,0,40,10,71,0.423,34,12,12,30,1,1,10,0,58,0,"6084311"
"St. John Fisher",3,0,35,11,72,0.333,32,1,14,14,2,3,7,3,42.5,2,"6364534"
"LIU",3,0,46,12,74,0.459,44,2,13,17,1,0,10,1,53,0,"6364534"
"D'Youville",4,0,46,18,129,0.217,42,2,16,47,3,9,12,0,63,0,"6365124"
"American Int'l",4,0,52,33,141,0.135,50,3,19,52,2,3,6,0,61,1,"6365124"
"Menlo",4,0,44,21,135,0.17,44,6,9,53,4,0,18,0,59,0,"6084309"
"Vanguard",4,0,63,23,142,0.282,58,4,16,54,6,1,20,2,78,0,"6084309"
"Daemen",4,0,41,24,119,0.143,38,8,13,39,7,5,15,0,61.5,0,"6084304"
"Merrimack",4,0,53,22,127,0.244,48,7,17,43,8,2,25,0,74.5,0,"6084304"
"Lewis",3,0,42,7,81,0.432,39,4,9,34,1,2,19,0,57.5,0,"6084313"
"Fort Valley St.",3,0,25,21,86,0.047,20,1,7,27,4,0,2,3,27,0,"6084313"
"Missouri S&T",4,0,40,15,113,0.221,39,4,20,33,4,2,9,0,50.5,0,"6084315"
"McKendree",4,0,58,13,113,0.398,56,4,23,44,4,0,9,0,66.5,0,"6084315"
"Thomas More",3,0,27,18,68,0.132,25,1,8,15,10,1,6,4,32,0,"6084316"
"Rockhurst",3,0,39,10,64,0.453,37,10,9,23,1,1,6,0,53,0,"6084316"
"Harvard",5,0,63,23,143,0.28,55,4,14,52,6,12,8,0,83,0,"6084130"
"Charleston (WV)",5,0,54,25,144,0.201,52,6,11,48,4,5,0,0,65,0,"6084130"
"Ohio St.",3,0,41,14,84,0.321,37,5,12,25,2,0,15,2,53.5,0,"6084318"
"NJIT",3,0,32,20,82,0.146,30,2,9,23,5,0,10,1,39,0,"6084318"
"St. John Fisher",5,0,58,24,130,0.262,55,6,11,47,4,4,23,4,79.5,0,"6300512"
"Barry",5,0,54,32,142,0.155,50,4,9,39,6,1,31,5,74.5,0,"6300512"
"Penn St.",3,0,26,18,78,0.103,19,2,13,22,8,1,8,0,33,0,"6084317"
"Grand Canyon",3,0,34,10,70,0.343,29,8,11,24,2,3,13,0,51.5,0,"6084317"
"Southern California",3,0,46,9,94,0.394,43,2,11,28,4,1,20,6,59,0,"6084322"
"BYU",3,0,45,16,95,0.305,44,4,13,29,2,0,9,3,53.5,0,"6084322"
"Sacred Heart",3,0,23,19,72,0.056,20,2,10,18,10,1,7,0,29.5,0,"6084320"
"UC Irvine",3,0,36,9,66,0.409,29,10,12,21,2,0,16,0,54,0,"6084320"
"Roberts Wesleyan",3,0,19,19,92,0,16,3,11,41,6,0,2,2,23,2,"6084324"
"Merrimack",3,0,36,6,85,0.353,32,6,16,50,3,1,10,1,48,3,"6084324"
"Harvard",4,0,45,22,111,0.207,39,6,14,27,7,5,6,0,59,0,"6084138"
"Charleston (WV)",4,0,50,19,113,0.274,49,7,10,35,6,11,8,0,72,0,"6084138"
"Thomas More",3,0,31,19,82,0.146,30,1,9,23,6,0,5,3,34.5,0,"6084323"
"Rockhurst",3,0,40,9,75,0.413,37,6,11,28,1,6,8,0,56,0,"6084323"
"Penn St.",3,0,34,18,95,0.168,32,3,11,33,2,1,19,0,47.5,0,"6084325"
"Grand Canyon",3,0,43,17,99,0.263,42,2,10,33,3,2,14,1,54,0,"6084325"
"Thomas More",3,0,29,19,101,0.099,26,3,8,37,4,2,14,0,41,0,"6084326"
"Missouri S&T",3,0,42,19,102,0.225,35,4,9,47,3,2,11,0,53.5,0,"6084326"
"Maryville (MO)",3,0,38,12,83,0.313,32,8,16,31,2,2,13,0,54.5,0,"6084327"
"Central St. (OH)",3,0,22,17,73,0.068,20,2,12,25,8,2,6,2,29,0,"6084327"
"Viterbo",4,0,39,33,117,0.051,39,3,12,33,7,2,4,3,46,0,"6084333"
"Barry",4,0,43,23,106,0.189,42,7,10,33,3,2,28,5,66,0,"6084333"
"FDU",5,0,55,26,118,0.246,52,7,17,37,10,1,11,0,68.5,0,"6084319"
"Dominican (NY)",5,0,48,22,115,0.226,44,10,17,30,7,3,18,1,70,0,"6084319"
"Fort Valley St.",3,0,37,8,71,0.408,31,10,13,25,3,1,8,1,52,0,"6084329"
"Morehouse",3,0,22,15,65,0.108,20,3,10,22,10,0,6,0,28,0,"6084329"
"Princeton",4,0,39,17,90,0.244,36,2,20,24,10,1,16,0,50,1,"6084328"
"UC San Diego",4,0,42,20,88,0.25,41,10,20,26,2,1,12,0,59,0,"6084328"
"NJIT",5,0,48,31,136,0.125,47,3,9,36,3,2,16,0,61,0,"6084330"
"St. Thomas Aquinas",5,0,63,28,134,0.261,62,3,20,40,3,1,28,1,81,0,"6084330"
"Maryville (MO)",5,0,48,20,108,0.259,47,9,13,25,8,0,20,2,67,0,"6084334"
"Purdue Fort Wayne",5,0,68,19,127,0.386,63,8,21,38,9,1,18,2,86,0,"6084334"
"Simpson (CA)",3,0,15,22,70,-0.1,15,2,14,23,11,1,0,2,18,1,"6084332"
"Jessup",3,0,26,8,59,0.305,22,11,15,26,2,1,19,2,47.5,0,"6084332"
"Belmont Abbey",4,0,48,29,141,0.135,43,6,14,44,4,2,14,0,63,0,"6084335"
"Tusculum",4,0,46,21,118,0.212,44,4,10,51,6,2,21,4,62.5,0,"6084335"
"Maryville (MO)",3,0,37,17,79,0.253,35,2,9,30,1,3,15,0,49.5,0,"6084338"
"Thomas More",3,0,32,17,84,0.179,30,1,18,18,2,2,8,0,39,0,"6084338"
"Trinity Christian",3,0,21,13,66,0.121,18,2,8,16,12,0,0,1,23,0,"6358443"
"Roosevelt",3,0,40,10,69,0.435,39,12,16,28,2,3,4,0,57,0,"6358443"
"Princeton",4,0,54,22,101,0.317,52,4,19,27,3,3,6,0,64,0,"6084336"
"CSUN",4,0,54,16,107,0.355,51,3,22,20,4,1,10,0,63,0,"6084336"
"Thomas More",5,0,48,19,129,0.225,45,6,12,35,7,1,22,6,66,0,"6084341"
"Roberts Wesleyan",5,0,67,26,137,0.299,65,7,24,49,6,2,16,1,84,0,"6084341"
"Lewis",4,0,43,12,91,0.341,42,3,18,23,8,3,4,1,51,0,"6084340"
"Lindenwood",4,0,57,14,103,0.417,53,8,22,29,3,4,4,0,71,1,"6084340"
"Quincy",5,0,61,19,146,0.288,57,7,13,48,4,2,28,0,84,1,"6084342"
"Missouri S&T",5,0,65,23,152,0.276,58,4,17,53,7,1,19,0,79.5,0,"6084342"
"Queens (NC)",3,0,26,11,77,0.195,27,3,12,33,7,1,16,3,38,0,"6084344"
"Ohio St.",3,0,42,15,96,0.281,40,8,14,35,3,2,12,1,58,0,"6084344"
"UCLA",3,0,37,12,74,0.338,34,7,21,14,2,1,15,1,52.5,0,"6084345"
"Vanguard",3,0,23,16,57,0.123,22,2,14,19,7,1,8,2,30,1,"6084345"
"Southern California",3,0,30,15,65,0.231,30,6,9,21,7,4,24,2,52,0,"6084346"
"Penn St.",3,0,28,31,86,-0.035,26,7,8,16,6,1,21,0,46.5,0,"6084346"
"Ball St.",3,0,30,16,77,0.182,29,2,10,22,7,2,10,3,39,0,"6084343"
"Hawaii",3,0,46,12,84,0.405,42,7,15,25,2,2,13,1,61.5,0,"6084343"
"Thomas More",4,0,53,23,131,0.229,50,8,15,43,5,2,12,3,69,0,"6084347"
"D'Youville",4,0,51,29,135,0.163,47,5,11,43,8,6,14,3,69,0,"6084347"
"Merrimack",3,0,42,11,82,0.378,39,4,17,31,0,1,11,0,52.5,0,"6084348"
"St. Thomas Aquinas",3,0,28,12,77,0.208,26,0,17,21,4,0,6,1,31,0,"6084348"
"King (TN)",4,0,53,20,140,0.236,46,7,15,52,7,3,2,0,64,0,"6084353"
"Erskine",4,0,52,22,134,0.224,50,7,16,57,7,2,14,2,68,0,"6084353"
"NJIT",4,0,46,19,94,0.287,45,3,15,24,9,8,0,0,57,0,"6084352"
"George Mason",4,0,50,15,96,0.365,49,9,18,22,3,8,0,0,67,0,"6084352"
"LeMoyne-Owen",3,0,22,25,84,-0.036,22,4,7,19,5,5,0,1,31,0,"6084351"
"Benedict",3,0,37,16,74,0.284,34,5,6,27,4,5,4,0,49,0,"6084351"
"Belmont Abbey",4,0,54,21,122,0.27,46,6,17,55,3,1,10,0,66,0,"6084363"
