"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"North Central (IL)",3,0,30,20,94,0.106,28,0,7,27,7,1,10,0,36,0,"4475060"
"Carthage",3,0,40,13,83,0.325,39,7,11,33,0,3,4,0,52,0,"4475060"
"Vassar",4,0,46,18,95,0.295,42,9,11,31,6,4,11,0,64.5,0,"4475065"
"Arcadia",4,0,34,28,103,0.058,33,6,13,26,9,4,10,1,49,0,"4475065"
"Lancaster Bible",3,0,48,12,82,0.439,44,5,6,33,2,4,2,1,58,0,"4475076"
"Cairn",3,0,20,12,72,0.111,20,2,7,17,5,0,14,0,29,0,"4475076"
"Endicott",3,0,30,24,82,0.073,29,2,10,25,5,5,0,4,37,0,"4475078"
"Nichols",3,0,36,10,74,0.351,34,5,11,23,2,5,8,7,50,0,"4475078"
"Penn St.-Behrend",3,0,39,19,139,0.144,36,2,10,67,6,5,2,2,47,0,"4475083"
"Saint Vincent",3,0,43,16,133,0.203,40,6,6,74,2,7,2,0,57,0,"4475083"
"Concordia Wisconsin",5,0,58,24,153,0.222,54,9,22,55,8,2,17,3,77.5,0,"4475077"
"Aurora",5,0,50,30,149,0.134,45,8,7,59,9,0,24,3,70,0,"4475077"
"Augustana (IL)",3,0,40,8,82,0.39,35,5,12,39,3,3,7,1,51.5,1,"4475084"
"Ill. Wesleyan",3,0,27,20,99,0.071,27,3,8,30,5,0,2,0,31,0,"4475084"
"SUNY Potsdam",4,0,52,26,115,0.226,48,5,7,29,5,2,2,0,60,0,"4475049"
"SUNY Poly",4,0,53,11,98,0.429,44,5,9,31,5,5,14,0,70,0,"4475049"
"Purchase",3,0,18,19,70,-0.014,18,2,8,17,13,0,4,0,22,0,"4475086"
"St. Joseph's (L.I.)",3,0,35,4,58,0.534,32,13,9,30,2,1,16,0,57,0,"4475086"
"St. Joseph's (Brkln)",3,0,15,19,67,-0.06,11,0,4,16,8,1,0,2,16,3,"4475085"
"Ramapo",3,0,40,11,69,0.42,36,8,14,29,0,6,2,0,55,0,"4475085"
"York (NY)",3,0,28,11,108,0.157,26,2,10,57,8,4,6,2,37,0,"4475088"
"Lehman",3,0,46,20,131,0.198,41,8,12,64,2,0,0,1,54,0,"4475088"
"Hunter",3,0,31,15,80,0.2,31,3,10,26,13,1,10,2,40,1,"4475091"
"Baruch",3,0,35,14,83,0.253,32,13,9,26,3,0,8,3,52,0,"4475091"
"Medgar Evers",3,0,15,17,55,-0.036,15,6,12,18,19,2,2,2,24,1,"4475096"
"Brooklyn",3,0,23,11,56,0.214,20,19,16,19,6,5,0,1,47,1,"4475096"
"Stevenson",3,0,31,17,71,0.197,28,0,7,22,5,1,4,0,34,0,"4475093"
"Marymount (VA)",3,0,45,11,85,0.4,42,5,14,22,0,3,10,0,58,0,"4475093"
"Averett",3,0,15,13,63,0.032,10,4,9,23,10,0,7,0,22.5,5,"4475094"
"Roanoke",3,0,36,16,81,0.247,33,10,13,28,4,2,11,0,53.5,0,"4475094"
"Va. Wesleyan",3,0,20,26,71,-0.085,19,2,13,22,5,0,8,0,26,0,"4475095"
"Barton",3,0,30,10,71,0.282,26,5,17,20,2,2,8,0,41,0,"4475095"
"Bethany (WV)",3,0,15,19,80,-0.05,12,3,10,28,12,1,2,1,20,0,"4475097"
"Chatham",3,0,29,15,74,0.189,26,12,11,39,3,0,12,1,47,0,"4475097"
"Edgewood",5,0,47,21,132,0.197,45,6,24,46,5,3,10,1,61,0,"4475092"
"Lakeland",5,0,61,23,140,0.271,55,5,21,53,6,6,2,0,73,1,"4475092"
"Elms",3,0,31,10,90,0.233,29,2,7,31,8,4,8,4,41,0,"4475100"
"Regis (MA)",3,0,50,18,106,0.302,48,8,11,43,2,0,4,5,60,0,"4475100"
"Wentworth",5,0,66,22,155,0.284,58,7,23,46,6,1,11,0,79.5,1,"5255688"
"Lasell",5,0,53,21,134,0.239,52,6,13,55,7,4,16,0,71,3,"5255688"
"John Jay",4,0,48,23,110,0.227,44,8,16,23,2,3,0,0,59,0,"4474360"
"CCNY",4,0,35,24,98,0.112,32,2,9,24,8,7,2,0,45,0,"4474360"
"Valley Forge",5,0,58,21,156,0.237,54,6,13,80,6,8,4,2,74,0,"4475109"
"Wilson",5,0,54,27,177,0.153,52,6,12,70,6,1,14,3,68,0,"4475109"
"Mt. Vernon Naz.",4,0,30,20,105,0.095,27,1,12,41,12,4,10,0,40,0,"5255046"
"Wittenberg",4,0,44,23,113,0.186,39,12,17,45,1,3,2,0,60,0,"5255046"
"Cairn",3,0,33,13,102,0.196,30,6,15,26,3,3,2,5,43,1,"4475101"
"Bryn Athyn",3,0,27,14,86,0.151,26,3,12,30,6,1,0,1,31,2,"4475101"
"Pratt",5,0,35,27,133,0.06,32,6,14,55,13,4,4,0,47,2,"4475102"
"Saint Elizabeth",5,0,49,32,144,0.118,47,13,17,59,6,4,6,0,69,0,"4475102"
"Dean",3,0,16,18,65,-0.031,14,4,11,13,6,0,0,0,20,0,"4475103"
"Emmanuel (MA)",3,0,36,9,67,0.403,30,6,13,26,4,1,4,0,45,0,"4475103"
"Messiah",3,0,33,20,81,0.16,32,6,14,27,4,1,8,0,44,0,"4475105"
"Misericordia",3,0,37,13,80,0.3,33,4,16,15,6,2,10,0,48,1,"4475105"
"Mount Aloysius",3,0,37,16,103,0.204,35,1,9,35,3,2,2,4,41,0,"4475107"
"Saint Vincent",3,0,45,8,90,0.411,38,3,5,46,1,5,2,4,54,0,"4475107"
"IIT",3,0,39,15,102,0.235,35,5,6,49,0,1,10,0,50,0,"4475111"
"Concordia Chicago",3,0,27,20,102,0.069,27,0,9,43,5,0,14,0,34,0,"4475111"
"Concordia Wisconsin",3,0,43,7,71,0.507,39,4,12,29,1,2,11,2,54.5,1,"4475108"
"Wis. Lutheran",3,0,26,18,78,0.103,23,1,10,17,4,1,4,1,30,0,"4475108"
"St. Norbert",4,0,33,27,119,0.05,31,3,7,44,15,2,14,0,45,1,"4475099"
"MSOE",4,0,48,20,121,0.231,43,15,16,49,3,4,8,1,71,1,"4475099"
"Fontbonne",4,0,61,9,112,0.464,55,6,14,42,5,1,8,1,72,0,"4475098"
"Culver-Stockton",4,0,47,19,115,0.243,45,5,10,39,6,2,0,1,54,0,"4475098"
"Penn St.-Altoona",3,0,23,18,89,0.056,22,2,10,33,7,2,2,1,28,0,"4475113"
"Hiram",3,0,38,19,92,0.207,33,7,11,39,2,6,6,1,54,0,"4475113"
"UMSV",4,0,39,17,123,0.179,37,9,20,41,6,0,2,0,49,0,"4475112"
"Manhattanville",4,0,40,17,110,0.209,38,6,18,47,9,1,0,0,47,1,"4475112"
"Penn St.-Behrend",3,0,46,9,114,0.325,43,4,17,45,3,6,10,0,61,2,"4475117"
"Wells",3,0,30,22,101,0.079,25,3,3,54,4,3,2,0,37,2,"4475117"
"Springfield",5,0,46,14,104,0.308,45,12,19,41,10,1,11,2,64.5,1,"4475114"
"Eastern Nazarene",5,0,52,22,124,0.242,46,10,19,35,12,0,6,1,65,0,"4475114"
"St. Joseph's (L.I.)",3,0,40,11,84,0.345,37,3,7,44,1,6,6,0,52,1,"4475118"
"Ramapo",3,0,27,23,99,0.04,26,1,9,31,3,3,0,3,31,0,"4475118"
"Hobart",3,0,40,6,76,0.447,36,4,19,32,0,0,10,0,49,0,"4475139"
"Elmira",3,0,29,15,80,0.175,29,0,16,27,4,0,0,0,29,0,"4475139"
"Geneva",4,0,50,27,142,0.162,47,10,19,55,3,4,2,0,65,0,"4475138"
"Carlow",4,0,32,26,120,0.05,31,3,6,63,10,5,0,0,40,0,"4475138"
"Stevenson",3,0,35,14,66,0.318,31,7,12,22,5,0,12,0,48,0,"4475135"
"Hood",3,0,27,24,82,0.037,26,5,12,13,7,0,6,2,35,0,"4475135"
"Sarah Lawrence",3,0,15,17,67,-0.03,14,1,8,25,11,1,4,1,19,2,"4475123"
"New Jersey City",3,0,37,12,77,0.325,36,11,8,33,1,2,10,0,55,0,"4475123"
"Yeshiva",3,0,31,9,92,0.239,26,2,7,38,13,1,4,2,36,1,"4475124"
"St. Joseph's (Brkln)",3,0,43,15,108,0.259,40,13,10,42,2,2,4,0,60,2,"4475124"
"Widener",5,0,55,22,125,0.264,50,7,24,37,11,1,29,3,77.5,1,"4475125"
"Eastern",5,0,45,32,121,0.107,41,11,20,43,7,5,8,0,65,2,"4475125"
"Elizabethtown",4,0,40,30,111,0.09,38,4,15,24,4,2,6,0,49,0,"4475127"
"Juniata",4,0,51,18,101,0.327,48,4,14,34,4,1,19,0,65.5,0,"4475127"
"King's (PA)",3,0,31,10,85,0.247,26,0,7,23,9,1,8,1,36,1,"4475128"
"Arcadia",3,0,47,11,84,0.429,45,9,11,34,0,3,2,0,60,0,"4475128"
"Randolph-Macon",5,0,57,28,133,0.218,53,7,19,49,5,2,24,0,78,1,"4475129"
"East. Mennonite",5,0,46,26,129,0.155,44,5,19,39,7,0,22,1,62,0,"4475129"
"SUNY New Paltz",5,0,52,18,115,0.296,51,4,22,32,6,2,9,3,62.5,1,"4475130"
"NYU",5,0,60,20,117,0.342,56,6,21,36,4,1,12,4,73,0,"4475130"
"Old Westbury",3,0,28,7,70,0.3,23,1,8,21,5,0,10,4,34,1,"4475132"
"Purchase",3,0,52,12,89,0.449,47,5,8,30,1,0,6,2,60,0,"4475132"
"Kean",4,0,39,22,125,0.136,38,1,12,40,3,4,12,3,50,0,"4475133"
"Rutgers-Newark",4,0,60,24,133,0.271,54,3,14,54,1,3,10,3,71,0,"4475133"
"Endicott",3,0,27,19,66,0.121,26,6,9,13,8,0,4,1,35,0,"4475134"
"Rivier",3,0,36,7,62,0.468,35,8,12,16,6,2,14,1,53,0,"4475134"
"Thiel",5,0,53,22,162,0.191,47,5,20,74,5,2,8,1,64,0,"4475120"
"Hilbert",5,0,53,28,166,0.151,50,5,22,75,5,0,4,3,60,2,"4475120"
"Carthage",3,0,41,5,86,0.419,40,4,15,31,0,5,15,1,57.5,2,"4475126"
"Ill. Wesleyan",3,0,37,20,93,0.183,34,0,9,31,4,0,4,1,39,2,"4475126"
"North Central (IL)",5,0,57,28,161,0.18,51,6,16,68,3,6,12,0,75,0,"4475122"
"North Park",5,0,54,29,167,0.15,47,3,15,66,6,6,8,1,67,0,"4475122"
"Wis.-Stevens Point",0,0,39,28,136,0.081,34,7,18,46,5,0,12,0,52,0,"4475140"
"Viterbo",0,0,42,19,123,0.187,42,5,16,50,7,1,13,1,54.5,2,"4475140"
"UC Santa Cruz",3,0,40,17,77,0.299,39,6,24,26,2,1,8,0,51,0,"4475141"
"Lakeland",3,0,10,17,54,-0.13,10,2,9,15,6,1,6,0,16,1,"4475141"
"John Jay",3,0,14,22,73,-0.11,14,1,6,21,6,2,8,2,21,0,"4475142"
"Hunter",3,0,39,11,74,0.378,36,6,16,24,1,3,12,2,54,1,"4475142"
"Baruch",3,0,36,13,78,0.295,34,11,14,25,3,0,16,0,55,0,"4475144"
"Lehman",3,0,21,21,72,0,21,3,9,26,11,0,0,1,24,0,"4475144"
"Dean",3,0,10,11,59,-0.017,7,1,10,17,13,1,0,0,12,2,"4475147"
"Lasell",3,0,35,7,64,0.438,30,13,15,29,1,2,4,0,52,1,"4475147"
"Penn St.-Schuylkill",3,0,16,13,61,0.049,10,4,9,21,15,2,0,3,22,2,"5253264"
"Bryn Athyn",3,0,24,7,66,0.258,20,15,14,24,4,1,2,5,41,0,"5253264"
"MIT",3,0,38,10,71,0.394,37,5,13,28,3,0,4,0,45,3,"4475149"
"SUNY Poly",3,0,21,16,72,0.069,20,3,13,15,5,1,6,0,28,2,"4475149"
"Pratt",3,0,22,16,74,0.081,20,26,7,24,6,1,2,1,50,2,"4475150"
"Medgar Evers",3,0,21,16,65,0.077,20,6,8,29,26,2,4,0,31,0,"4475150"
"Drew",4,0,42,21,130,0.162,40,8,17,29,8,2,0,6,52,0,"4475152"
"Widener",4,0,50,14,106,0.34,45,8,14,49,8,6,12,12,70,2,"4475152"
"Brooklyn",3,0,35,14,97,0.216,29,10,8,43,2,3,2,2,49,0,"4475153"
"York (NY)",3,0,28,21,98,0.071,28,2,6,37,10,2,8,5,36,0,"4475153"
"Elms",4,0,45,22,141,0.163,39,11,9,60,4,3,4,1,61,0,"4475154"
"Emerson",4,0,42,31,147,0.075,38,4,7,63,11,1,8,0,51,1,"4475154"
"UC Santa Cruz",4,0,60,22,132,0.288,54,4,16,43,6,3,12,0,73,1,"4475145"
"Concordia Wisconsin",4,0,42,17,111,0.225,38,6,10,34,4,1,17,0,57.5,0,"4475145"
"Bard",3,0,30,14,100,0.16,29,3,12,43,6,3,2,0,37,0,"4475156"
"SUNY Potsdam",3,0,41,17,104,0.231,39,6,10,48,3,2,4,0,51,0,"4475156"
"Nichols",3,0,54,9,96,0.469,51,2,19,48,2,0,2,0,57,0,"4475155"
"SUNY Poly",3,0,26,9,85,0.2,24,2,7,30,2,2,4,0,32,0,"4475155"
"MIT",4,0,58,22,138,0.261,56,6,9,58,3,4,12,0,74,0,"4475160"
"St. John Fisher",4,0,50,20,138,0.217,46,3,12,50,6,2,22,1,66,0,"4475160"
"Sarah Lawrence",3,0,15,20,70,-0.071,14,1,10,30,4,2,0,2,18,0,"4475162"
"UMSV",3,0,40,12,93,0.301,33,4,17,33,1,2,2,0,47,0,"4475162"
"Russell Sage",3,0,35,13,83,0.265,26,4,17,44,4,2,9,0,45.5,0,"4475163"
"VTSU-Johnson",3,0,11,14,74,-0.041,9,4,11,25,4,1,0,0,16,0,"4475163"
"Old Westbury",3,0,12,14,83,-0.024,11,3,5,31,9,1,2,0,17,1,"4475167"
"Ramapo",3,0,44,13,91,0.341,40,9,9,53,3,4,0,0,57,1,"4475167"
"Randolph-Macon",4,0,55,15,104,0.385,52,2,12,44,6,1,12,1,64,2,"4475166"
"Elizabethtown",4,0,50,28,123,0.179,44,6,13,30,2,0,4,2,58,1,"4475166"
"Olivet",3,0,21,19,97,0.021,20,0,8,30,3,2,7,2,26.5,1,"4475169"
"Trine",3,0,44,8,84,0.429,38,3,7,51,0,1,12,0,54,2,"4475169"
"Adrian",5,0,53,23,123,0.244,49,6,22,43,8,3,6,0,65,0,"4475185"
"Calvin",5,0,45,23,121,0.182,42,8,19,39,6,2,16,0,63,0,"4475185"
"Fontbonne",3,0,32,11,72,0.292,32,1,8,29,10,3,4,9,38,1,"4475170"
"Baldwin Wallace",3,0,43,8,85,0.412,40,10,14,24,1,1,4,3,56,0,"4475170"
"Mt. St. Joseph",3,0,27,21,113,0.053,22,2,9,50,5,1,10,0,35,0,"4475171"
"Wittenberg",3,0,38,13,107,0.234,38,5,16,54,2,1,8,4,48,0,"4475171"
"Buffalo St.",3,0,28,22,85,0.071,28,3,11,25,6,1,4,0,34,0,"4475175"
"St. Joseph's (L.I.)",3,0,35,7,71,0.394,34,6,12,32,3,3,18,0,53,0,"4475175"
"Manhattanville",4,0,51,23,146,0.192,49,12,17,70,8,1,8,5,68,2,"4475177"
"St. Joseph's (Brkln)",4,0,29,21,133,0.06,26,8,10,63,12,7,0,6,44,2,"4475177"
"Marymount (VA)",3,0,23,15,70,0.114,23,2,12,18,6,1,12,0,32,0,"4475178"
"Juniata",3,0,41,10,75,0.413,37,6,14,26,2,2,4,0,51,0,"4475178"
"Wabash",3,0,39,15,93,0.258,32,2,11,23,1,2,2,0,44,1,"4475179"
"Mount Union",3,0,46,12,87,0.391,44,1,7,34,2,4,2,0,52,0,"4475179"
"Southern Va.",3,0,52,6,95,0.484,48,5,13,37,0,0,9,8,61.5,0,"4475181"
"Kean",3,0,30,10,82,0.244,28,0,7,32,5,0,2,2,31,1,"4475181"
"Roanoke",4,0,38,27,124,0.089,35,0,13,44,3,4,16,2,50,0,"4475182"
"Rutgers-Newark",4,0,49,26,125,0.184,42,3,18,48,0,2,12,1,60,1,"4475182"
"UC Santa Cruz",4,0,69,21,173,0.277,65,1,13,72,2,3,4,3,75,0,"4475168"
"MSOE",4,0,54,19,160,0.219,50,2,11,64,1,2,6,2,61,0,"4475168"
"Wentworth",3,0,44,10,74,0.459,41,11,15,29,2,1,6,0,59,0,"4475188"
"Emerson",3,0,22,12,69,0.145,18,2,6,18,11,0,4,0,26,1,"4475188"
"Bard",3,0,33,13,88,0.227,28,2,7,25,7,0,2,0,36,2,"4475192"
"SUNY Poly",3,0,46,8,91,0.418,40,7,8,35,2,1,8,0,58,1,"4475192"
"Eastern",3,0,28,11,68,0.25,26,3,10,23,6,3,4,0,36,0,"4475191"
"Arcadia",3,0,47,13,87,0.391,38,6,12,22,3,0,10,0,58,0,"4475191"
"Lasell",3,0,36,12,77,0.312,33,8,15,37,3,0,8,1,48,1,"4475190"
"Dean",3,0,13,18,74,-0.068,12,3,10,27,8,2,0,0,18,2,"4475190"
"Emmanuel (MA)",3,0,40,9,89,0.348,38,14,7,34,3,1,11,2,60.5,0,"4475189"
"Elms",3,0,30,13,85,0.2,29,3,8,37,14,0,2,1,34,0,"4475189"
"Roanoke",3,0,45,19,108,0.241,42,4,8,47,3,2,13,1,57.5,0,"4475196"
"Kean",3,0,34,14,104,0.192,27,3,11,31,4,3,14,2,47,0,"4475196"
"Buffalo St.",3,0,26,22,106,0.038,25,6,7,36,6,0,10,1,37,2,"4475195"
"NYU",3,0,37,15,101,0.218,37,6,9,43,6,1,16,0,52,1,"4475195"
"Russell Sage",3,0,37,19,94,0.191,32,2,11,33,11,1,0,0,40,1,"4475194"
"SUNY Potsdam",3,0,32,7,76,0.329,30,11,8,36,2,4,4,0,49,0,"4475194"
"Mount Aloysius",3,0,22,23,80,-0.013,22,3,6,28,3,0,10,0,30,0,"4475193"
"Hilbert",3,0,39,17,92,0.239,35,3,14,30,3,3,8,2,49,1,"4475193"
"Carlow",3,0,19,11,86,0.093,17,3,5,36,8,1,0,2,23,3,"4474548"
"Wells",3,0,42,6,93,0.387,40,8,12,47,3,2,0,0,52,2,"4474548"
"Hiram",4,0,55,21,121,0.281,53,1,21,42,7,5,8,0,65,1,"4475200"
"Penn St.-Behrend",4,0,37,26,111,0.099,35,7,11,41,1,1,14,2,52,0,"4475200"
"Rockford",3,0,28,24,98,0.041,26,3,10,38,5,2,6,0,36,2,"4475197"
"Wis. Lutheran",3,0,32,18,101,0.139,31,5,12,39,3,4,10,2,46,1,"4475197"
"Drew",4,0,49,13,119,0.303,46,10,25,44,3,0,12,0,65,1,"4475213"
"Eastern",4,0,35,19,106,0.151,32,3,16,49,10,1,6,1,42,0,"4475213"
"Lasell",4,0,50,10,103,0.388,47,6,16,37,4,3,12,3,65,0,"5255518"
"Rivier",4,0,52,24,119,0.235,46,4,14,38,6,2,6,1,61,0,"5255518"
"Olivet",4,0,34,33,146,0.007,33,1,13,68,10,1,12,1,42,0,"4475210"
"Calvin",4,0,41,15,135,0.193,38,10,24,68,1,2,26,5,66,0,"4475210"
"Southern Va.",5,0,53,23,116,0.259,46,6,22,46,8,1,12,1,66,0,"4475209"
"Rutgers-Newark",5,0,41,21,115,0.174,36,8,25,34,6,2,16,0,59,0,"4475209"
"Nichols",3,0,39,13,82,0.317,37,7,8,39,1,1,4,1,49,2,"4475208"
"VTSU-Johnson",3,0,20,18,79,0.025,18,1,5,27,7,3,0,1,24,1,"4475208"
"Misericordia",3,0,49,16,97,0.34,47,5,12,35,0,5,2,0,60,0,"4475207"
"Stevenson",3,0,31,12,85,0.224,31,0,7,26,5,4,4,0,37,1,"4475207"
"MIT",5,0,48,24,102,0.235,46,5,11,38,6,2,18,2,64,1,"4475206"
"Nazareth",5,0,56,23,122,0.27,53,6,25,25,5,2,14,1,71,0,"4475206"
"Adrian",4,0,38,31,125,0.056,35,2,8,45,5,3,8,0,47,2,"4475204"
"Trine",4,0,50,22,125,0.224,46,5,15,49,2,5,12,0,66,0,"4475204"
"Chatham",3,0,21,20,70,0.014,19,2,8,22,5,6,2,2,30,1,"4475202"
"Penn St.-Altoona",3,0,38,17,80,0.263,33,5,14,25,2,8,4,4,53,1,"4475202"
"Randolph-Macon",3,0,27,24,74,0.041,26,0,7,12,6,0,6,0,30,0,"4475219"
"Juniata",3,0,37,11,61,0.426,34,6,12,18,0,0,15,0,50.5,0,"4475219"
"IIT",4,0,42,26,128,0.125,40,2,15,46,5,1,10,0,50,2,"4475203"
"Concordia Wisconsin",4,0,50,18,126,0.254,46,5,20,44,2,4,12,0,65,1,"4475203"
"Concordia Chicago",3,0,27,15,93,0.129,23,2,4,29,4,0,6,2,32,0,"4475201"
"MSOE",3,0,54,12,101,0.416,47,4,14,38,2,2,2,0,61,0,"4475201"
"Marymount (VA)",4,0,50,24,129,0.202,45,5,14,62,7,3,20,0,68,0,"4475215"
"Elizabethtown",4,0,49,28,145,0.145,43,7,19,49,5,2,8,0,62,0,"4475215"
"Wabash",3,0,27,17,84,0.119,27,4,9,38,4,2,4,3,35,0,"4475216"
"Baldwin Wallace",3,0,41,14,102,0.265,38,4,14,32,4,2,4,7,49,1,"4475216"
"Carlow",4,0,33,19,100,0.14,30,3,10,43,7,1,0,8,37,2,"5255606"
"Wilkes",4,0,58,17,123,0.333,52,7,10,45,3,2,8,6,71,1,"5255606"
"Fontbonne",4,0,56,27,133,0.218,51,1,12,39,1,1,6,0,61,0,"4475220"
"Mount Union",4,0,53,15,110,0.345,45,1,10,39,1,5,2,0,60,0,"4475220"
"Hood",3,0,8,33,75,-0.333,8,0,3,11,4,0,0,2,8,0,"4475221"
"Stevens",3,0,33,5,51,0.549,30,4,7,27,0,4,15,1,48.5,0,"4475221"
"Warren Wilson",3,0,22,20,65,0.031,21,3,9,19,3,1,6,0,29,0,"4475223"
"Va. Wesleyan",3,0,41,11,79,0.38,39,3,17,19,3,1,8,0,49,2,"4475223"
"Penn St.-Schuylkill",3,0,5,8,37,-0.081,4,1,7,11,22,0,0,3,6,2,"4475226"
"Roanoke",3,0,31,7,51,0.471,30,22,14,22,1,2,4,2,57,1,"4475226"
"Buffalo St.",3,0,34,6,66,0.424,33,6,12,29,4,4,10,1,49,0,"4475228"
"Ramapo",3,0,37,16,92,0.228,34,4,17,22,6,1,7,4,45.5,0,"4475228"
"Dominican (IL)",3,0,42,15,90,0.3,39,8,12,29,4,3,10,2,58,0,"4475214"
"Marian (WI)",3,0,38,17,90,0.233,37,4,9,26,8,1,6,1,46,1,"4475214"
"Drew",3,0,25,22,88,0.034,21,2,10,23,3,3,12,0,36,0,"4475232"
"Arcadia",3,0,38,18,88,0.227,37,3,12,33,2,3,16,1,52,0,"4475232"
"Sacred Heart",3,0,41,14,105,0.257,39,6,12,38,5,5,4,2,54,0,"4475233"
"Misericordia",3,0,29,17,99,0.121,28,5,11,27,6,0,8,7,38,0,"4475233"
"Rivier",4,0,59,19,116,0.345,54,6,24,51,7,1,12,1,72,0,"4475230"
"Dean",4,0,21,20,99,0.01,20,7,10,35,6,0,4,0,30,1,"4475230"
"Penn St.-Schuylkill",3,0,9,14,76,-0.066,8,0,7,25,9,3,0,0,12,0,"4475234"
"Kean",3,0,45,16,87,0.333,44,9,1,51,0,2,0,0,56,0,"4475234"
"Loras",4,0,46,27,109,0.174,42,5,17,35,7,2,4,0,55,0,"4475231"
"Carthage",4,0,47,11,98,0.367,44,7,16,32,5,4,16,0,66,3,"4475231"
"North Park",3,0,25,25,95,0,25,4,8,38,5,0,2,0,30,1,"4475229"
"Augustana (IL)",3,0,36,8,88,0.318,33,5,11,37,4,2,6,0,46,0,"4475229"
"Wilkes",3,0,39,14,88,0.284,35,3,13,26,5,2,12,6,50,1,"4475236"
"Wells",3,0,26,18,84,0.095,23,5,6,31,3,0,6,3,34,6,"4475236"
"Vassar",3,0,36,18,99,0.182,35,5,19,27,2,0,7,1,44.5,0,"4475238"
"Stevens",3,0,37,9,77,0.364,34,2,11,37,5,3,16,1,50,0,"4475238"
"Ramapo",3,0,28,14,62,0.226,27,2,13,15,5,0,6,2,33,0,"4475243"
"NYU",3,0,41,13,71,0.394,39,5,18,17,2,0,11,3,51.5,1,"4475243"
"Sacred Heart",4,0,59,18,145,0.283,51,3,17,43,7,0,4,2,64,0,"4475241"
"Stevenson",4,0,49,21,143,0.196,48,7,9,45,3,3,6,3,62,0,"4475241"
"UC Santa Cruz",5,0,67,33,171,0.199,60,1,10,68,1,3,6,0,74,2,"4475240"
"North Central (IL)",5,0,47,25,155,0.142,45,1,13,53,1,7,16,0,63,1,"4475240"
"Benedictine (IL)",4,0,43,18,112,0.223,38,12,17,39,11,3,21,0,68.5,0,"4475253"
"Edgewood",4,0,35,28,111,0.063,32,11,15,35,12,2,12,0,54,0,"4475253"
"Purchase",5,0,42,27,127,0.118,40,3,9,61,14,3,8,2,52,2,"4475302"
"Manhattanville",5,0,51,32,154,0.123,48,14,22,52,3,3,12,0,74,2,"4475302"
"Thiel",3,0,47,9,87,0.437,42,6,12,47,5,2,6,0,58,0,"4474501"
"Carlow",3,0,23,14,91,0.099,21,5,7,29,6,0,0,0,28,0,"4474501"
"Lehman",4,0,40,28,119,0.101,34,13,13,37,9,4,4,0,59,0,"4475257"
"CCNY",4,0,40,27,113,0.115,37,9,15,39,13,8,2,0,58,0,"4475257"
"Hunter",3,0,39,12,80,0.338,32,11,14,40,3,3,8,3,57,0,"4475256"
"Brooklyn",3,0,13,15,76,-0.026,12,3,8,27,11,2,0,1,18,0,"4475256"
"Medgar Evers",3,0,11,9,42,0.048,10,2,9,15,12,0,4,3,15,0,"4475259"
"Baruch",3,0,43,8,67,0.522,34,12,15,20,2,1,6,1,59,1,"4475259"
"Fisher",3,0,22,11,85,0.129,20,6,6,49,8,5,2,5,34,4,"4475260"
"Dean",3,0,39,16,111,0.207,34,8,5,51,6,2,2,1,50,0,"4475260"
"Manhattanville",4,0,37,26,109,0.101,36,8,13,38,7,1,8,2,50,0,"4475261"
"Purchase",4,0,47,13,101,0.337,42,7,13,39,8,0,16,1,62,3,"4475261"
"UMSV",3,0,52,25,106,0.255,46,6,12,50,1,2,2,0,61,0,"4475255"
"Old Westbury",3,0,14,12,85,0.024,12,1,3,26,6,1,2,1,17,1,"4475255"
"Randolph-Macon",4,0,47,23,114,0.211,44,8,13,36,4,0,18,1,64,0,"4474773"
"Va. Wesleyan",4,0,46,25,114,0.184,41,4,16,37,8,0,10,0,55,1,"4474773"
"York (NY)",3,0,24,11,58,0.224,22,2,14,23,9,0,2,0,27,1,"4475258"
"John Jay",3,0,36,7,73,0.397,32,9,13,22,2,0,2,4,46,0,"4475258"
"Yeshiva",3,0,20,12,86,0.093,20,2,5,40,10,0,0,1,22,0,"4475262"
"Ramapo",3,0,47,14,102,0.324,45,10,11,54,2,5,0,2,62,0,"4475262"
"St. Joseph's (L.I.)",4,0,58,15,104,0.413,56,2,11,43,4,3,10,1,68,0,"4475263"
"New Jersey City",4,0,45,22,125,0.184,42,4,12,28,2,1,9,4,54.5,0,"4475263"
"Emerson",3,0,34,17,86,0.198,30,0,6,28,6,4,0,0,38,3,"4475264"
"Emmanuel (MA)",3,0,38,11,88,0.307,34,6,9,25,0,3,8,0,51,4,"4475264"
"Elms",4,0,33,19,92,0.152,31,4,12,31,14,1,10,1,43,2,"4475265"
"Rivier",4,0,54,23,116,0.267,53,14,22,35,4,1,10,1,74,1,"4475265"
"Valley Forge",4,0,53,19,134,0.254,48,9,8,63,8,2,4,6,66,0,"4475335"
"Pratt",4,0,43,25,139,0.129,37,8,8,56,9,1,7,1,55.5,0,"4475335"
"MIT",5,0,53,18,132,0.265,51,11,18,29,5,3,12,4,73,0,"4475269"
"Springfield",5,0,67,18,120,0.408,63,5,19,53,11,1,12,3,79,2,"4475269"
"Southern Va.",3,0,42,10,76,0.421,38,11,12,26,3,4,2,3,58,1,"4474879"
